Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Meat,Offline,H,1/5/2016,566094434,2/6/2016,8778,421.89,364.69,3703350.42,3201248.82,502101.60
Personal Care,Offline,L,9/30/2016,211072528,10/31/2016,9906,81.73,56.67,809617.38,561373.02,248244.36
Cereal,Online,H,10/13/2016,231225144,11/30/2016,3513,205.70,117.11,722624.10,411407.43,311216.67
Office Supplies,Online,C,4/2/2010,900979173,4/14/2010,8614,651.21,524.96,5609522.94,4522005.44,1087517.50
Cereal,Offline,H,10/7/2012,748636996,11/15/2012,7178,205.70,117.11,1476514.60,840615.58,635899.02
Vegetables,Online,M,8/7/2016,895778691,9/13/2016,9676,154.06,90.93,1490684.56,879838.68,610845.88
Fruits,Online,C,4/26/2015,616447436,5/27/2015,9350,9.33,6.92,87235.50,64702.00,22533.50
Cosmetics,Online,M,12/24/2011,901514327,1/27/2012,6978,437.20,263.33,3050781.60,1837516.74,1213264.86
Office Supplies,Offline,L,7/6/2015,439697587,7/9/2015,5142,651.21,524.96,3348521.82,2699344.32,649177.50
Clothes,Online,M,9/23/2016,726032197,10/29/2016,7916,109.28,35.84,865060.48,283709.44,581351.04
Personal Care,Offline,L,3/2/2011,665730130,4/7/2011,3194,81.73,56.67,261045.62,181003.98,80041.64
Baby Food,Online,C,4/20/2011,718041789,5/26/2011,3377,255.28,159.42,862080.56,538361.34,323719.22
Clothes,Offline,M,5/8/2014,383806359,6/18/2014,5686,109.28,35.84,621366.08,203786.24,417579.84
Cosmetics,Offline,M,5/28/2013,733586156,6/28/2013,3300,437.20,263.33,1442760.00,868989.00,573771.00
Personal Care,Online,C,3/17/2012,304421985,4/6/2012,4085,81.73,56.67,333867.05,231496.95,102370.10
Meat,Offline,C,10/18/2015,973048627,10/26/2015,5567,421.89,364.69,2348661.63,2030229.23,318432.40
Snacks,Offline,M,4/16/2011,361300265,4/21/2011,5632,152.58,97.44,859330.56,548782.08,310548.48
Clothes,Online,C,5/22/2017,108646905,5/24/2017,9888,109.28,35.84,1080560.64,354385.92,726174.72
Cereal,Online,C,4/12/2015,727356994,5/29/2015,9953,205.70,117.11,2047332.10,1165595.83,881736.27
Baby Food,Offline,C,3/6/2012,815760457,4/1/2012,502,255.28,159.42,128150.56,80028.84,48121.72
Meat,Online,M,5/3/2016,485343635,5/17/2016,2822,421.89,364.69,1190573.58,1029155.18,161418.40
Snacks,Online,C,1/20/2012,810757386,2/24/2012,9982,152.58,97.44,1523053.56,972646.08,550407.48
Snacks,Online,H,5/20/2014,138213431,7/5/2014,9281,152.58,97.44,1416094.98,904340.64,511754.34
Office Supplies,Online,L,7/16/2013,873272597,7/17/2013,9622,651.21,524.96,6265942.62,5051165.12,1214777.50
Household,Offline,L,8/16/2011,284170663,9/21/2011,1269,668.27,502.54,848034.63,637723.26,210311.37
Cereal,Offline,M,1/26/2017,764576184,1/28/2017,3938,205.70,117.11,810046.60,461179.18,348867.42
Vegetables,Online,M,12/30/2015,887294757,12/30/2015,9091,154.06,90.93,1400559.46,826644.63,573914.83
Clothes,Online,M,10/12/2016,778104817,10/27/2016,7362,109.28,35.84,804519.36,263854.08,540665.28
Cosmetics,Offline,H,12/17/2016,350998008,1/8/2017,6965,437.20,263.33,3045098.00,1834093.45,1211004.55
Meat,Online,H,8/27/2013,521534144,9/7/2013,2398,421.89,364.69,1011692.22,874526.62,137165.60
Beverages,Online,C,2/16/2016,258043372,2/18/2016,9623,47.45,31.79,456611.35,305915.17,150696.18
Personal Care,Online,C,3/31/2017,115411221,4/8/2017,1600,81.73,56.67,130768.00,90672.00,40096.00
Cereal,Online,H,7/15/2012,489416730,7/28/2012,8141,205.70,117.11,1674603.70,953392.51,721211.19
Cosmetics,Offline,H,3/29/2011,662347972,4/6/2011,2339,437.20,263.33,1022610.80,615928.87,406681.93
Cereal,Online,L,9/27/2011,876119601,10/4/2011,2114,205.70,117.11,434849.80,247570.54,187279.26
Snacks,Offline,L,1/19/2012,588699233,2/23/2012,8040,152.58,97.44,1226743.20,783417.60,443325.60
Meat,Offline,H,12/6/2012,555355727,1/18/2013,956,421.89,364.69,403326.84,348643.64,54683.20
Cereal,Online,C,4/16/2017,579680144,5/12/2017,9091,205.70,117.11,1870018.70,1064647.01,805371.69
Cosmetics,Online,L,4/21/2016,905686128,4/21/2016,1506,437.20,263.33,658423.20,396574.98,261848.22
Beverages,Online,C,1/31/2010,256957614,2/12/2010,8323,47.45,31.79,394926.35,264588.17,130338.18
Meat,Offline,H,10/13/2014,866705691,11/11/2014,6329,421.89,364.69,2670141.81,2308123.01,362018.80
Clothes,Online,C,5/22/2013,614291369,7/8/2013,1322,109.28,35.84,144468.16,47380.48,97087.68
Cereal,Offline,H,5/27/2014,851696479,6/3/2014,4770,205.70,117.11,981189.00,558614.70,422574.30
Fruits,Offline,H,2/16/2015,643125331,3/21/2015,3932,9.33,6.92,36685.56,27209.44,9476.12
Vegetables,Online,M,4/26/2011,837336575,5/16/2011,5355,154.06,90.93,824991.30,486930.15,338061.15
Clothes,Offline,H,12/11/2014,848173987,1/6/2015,2386,109.28,35.84,260742.08,85514.24,175227.84
Personal Care,Offline,L,7/7/2010,827231729,7/28/2010,5106,81.73,56.67,417313.38,289357.02,127956.36
Vegetables,Online,H,8/18/2012,343205010,8/24/2012,844,154.06,90.93,130026.64,76744.92,53281.72
Clothes,Online,C,12/20/2013,412484538,1/18/2014,2196,109.28,35.84,239978.88,78704.64,161274.24
Beverages,Online,H,5/18/2017,167722880,5/26/2017,1782,47.45,31.79,84555.90,56649.78,27906.12
Snacks,Online,H,11/16/2014,720493972,12/9/2014,9032,152.58,97.44,1378102.56,880078.08,498024.48
Household,Offline,L,6/26/2016,700637471,7/4/2016,3052,668.27,502.54,2039560.04,1533752.08,505807.96
Vegetables,Offline,C,3/9/2012,490938937,3/17/2012,8596,154.06,90.93,1324299.76,781634.28,542665.48
Beverages,Online,L,9/18/2010,785165250,10/11/2010,6700,47.45,31.79,317915.00,212993.00,104922.00
Clothes,Online,M,7/19/2010,494264018,7/24/2010,2561,109.28,35.84,279866.08,91786.24,188079.84
Snacks,Offline,H,8/8/2016,261524236,9/25/2016,9688,152.58,97.44,1478195.04,943998.72,534196.32
Cosmetics,Online,L,5/14/2010,108745610,6/2/2010,9097,437.20,263.33,3977208.40,2395513.01,1581695.39
Cereal,Online,L,2/16/2013,731726205,4/5/2013,2899,205.70,117.11,596324.30,339501.89,256822.41
Personal Care,Offline,H,1/2/2017,902641713,1/12/2017,596,81.73,56.67,48711.08,33775.32,14935.76
Office Supplies,Online,M,6/15/2015,165566813,7/8/2015,3754,651.21,524.96,2444642.34,1970699.84,473942.50
Beverages,Online,L,6/10/2013,356931054,6/14/2013,2686,47.45,31.79,127450.70,85387.94,42062.76
Personal Care,Offline,M,9/26/2010,864393842,11/11/2010,2201,81.73,56.67,179887.73,124730.67,55157.06
Fruits,Offline,L,6/20/2014,360510623,7/7/2014,1960,9.33,6.92,18286.80,13563.20,4723.60
Baby Food,Online,M,4/28/2016,675481784,4/29/2016,8925,255.28,159.42,2278374.00,1422823.50,855550.50
Vegetables,Online,C,11/8/2016,774722659,12/15/2016,6506,154.06,90.93,1002314.36,591590.58,410723.78
Meat,Online,C,9/8/2013,275941216,9/24/2013,5993,421.89,364.69,2528386.77,2185587.17,342799.60
Clothes,Offline,L,4/17/2012,923526895,5/20/2012,986,109.28,35.84,107750.08,35338.24,72411.84
Personal Care,Online,H,4/14/2013,906953847,5/14/2013,6653,81.73,56.67,543749.69,377025.51,166724.18
Cereal,Offline,M,7/11/2016,130223023,8/27/2016,4741,205.70,117.11,975223.70,555218.51,420005.19
Baby Food,Online,M,7/4/2012,735009658,7/12/2012,4546,255.28,159.42,1160502.88,724723.32,435779.56
Household,Online,C,1/13/2012,909899556,1/16/2012,8354,668.27,502.54,5582727.58,4198219.16,1384508.42
Vegetables,Offline,M,4/9/2014,668322646,5/5/2014,377,154.06,90.93,58080.62,34280.61,23800.01
Snacks,Offline,C,3/27/2017,702357089,5/5/2017,1925,152.58,97.44,293716.50,187572.00,106144.50
Office Supplies,Online,M,12/25/2010,386596286,1/9/2011,1287,651.21,524.96,838107.27,675623.52,162483.75
Baby Food,Offline,M,6/11/2015,577763116,6/22/2015,1800,255.28,159.42,459504.00,286956.00,172548.00
Beverages,Online,L,10/21/2011,253871572,11/26/2011,5094,47.45,31.79,241710.30,161938.26,79772.04
Vegetables,Online,L,6/16/2015,474999749,7/31/2015,1836,154.06,90.93,282854.16,166947.48,115906.68
Beverages,Online,L,4/20/2013,126248633,5/4/2013,8631,47.45,31.79,409540.95,274379.49,135161.46
Cereal,Offline,H,7/25/2014,107914340,9/9/2014,3106,205.70,117.11,638904.20,363743.66,275160.54
Personal Care,Online,M,10/29/2010,980306470,10/30/2010,3324,81.73,56.67,271670.52,188371.08,83299.44
Cereal,Offline,H,6/20/2011,108943021,6/24/2011,7516,205.70,117.11,1546041.20,880198.76,665842.44
Personal Care,Offline,L,12/23/2011,723143565,2/5/2012,3106,81.73,56.67,253853.38,176017.02,77836.36
Office Supplies,Online,H,1/25/2011,280450761,2/14/2011,467,651.21,524.96,304115.07,245156.32,58958.75
Clothes,Offline,M,1/4/2012,390175855,2/1/2012,561,109.28,35.84,61306.08,20106.24,41199.84
Fruits,Online,C,6/17/2016,137226378,7/10/2016,7190,9.33,6.92,67082.70,49754.80,17327.90
Cereal,Offline,M,2/11/2015,964325654,2/13/2015,4245,205.70,117.11,873196.50,497131.95,376064.55
Household,Offline,L,11/15/2012,809094846,12/22/2012,8000,668.27,502.54,5346160.00,4020320.00,1325840.00
Cosmetics,Online,M,12/11/2010,584880626,12/12/2010,8029,437.20,263.33,3510278.80,2114276.57,1396002.23
Household,Offline,L,10/7/2016,111930358,10/20/2016,1535,668.27,502.54,1025794.45,771398.90,254395.55
Cereal,Offline,H,8/2/2010,911224353,8/16/2010,390,205.70,117.11,80223.00,45672.90,34550.10
Clothes,Online,L,4/11/2011,682500588,5/5/2011,5946,109.28,35.84,649778.88,213104.64,436674.24
Clothes,Online,M,3/4/2014,239355885,4/23/2014,9580,109.28,35.84,1046902.40,343347.20,703555.20
Office Supplies,Online,L,1/28/2011,724567067,2/19/2011,4352,651.21,524.96,2834065.92,2284625.92,549440.00
Beverages,Offline,H,4/10/2013,593899714,4/20/2013,6978,47.45,31.79,331106.10,221830.62,109275.48
Snacks,Online,M,1/29/2011,990312612,3/3/2011,4364,152.58,97.44,665859.12,425228.16,240630.96
Meat,Offline,L,3/22/2017,805120456,3/26/2017,1889,421.89,364.69,796950.21,688899.41,108050.80
Personal Care,Online,H,3/5/2012,550014913,3/20/2012,490,81.73,56.67,40047.70,27768.30,12279.40
Personal Care,Online,M,5/2/2010,398025929,5/27/2010,3572,81.73,56.67,291939.56,202425.24,89514.32
Office Supplies,Offline,H,3/2/2015,532215774,3/20/2015,3329,651.21,524.96,2167878.09,1747591.84,420286.25
Baby Food,Online,C,2/16/2017,510837066,2/24/2017,6895,255.28,159.42,1760155.60,1099200.90,660954.70
Baby Food,Offline,C,2/29/2012,827527844,3/23/2012,2734,255.28,159.42,697935.52,435854.28,262081.24
Snacks,Offline,H,1/22/2016,527171075,3/4/2016,491,152.58,97.44,74916.78,47843.04,27073.74
Cereal,Online,H,6/7/2016,692252242,7/17/2016,1677,205.70,117.11,344958.90,196393.47,148565.43
Vegetables,Online,C,11/12/2010,825709521,12/8/2010,4651,154.06,90.93,716533.06,422915.43,293617.63
Vegetables,Offline,C,6/25/2011,600367915,7/9/2011,1062,154.06,90.93,163611.72,96567.66,67044.06
Clothes,Offline,H,9/28/2015,239412963,10/30/2015,6471,109.28,35.84,707150.88,231920.64,475230.24
Cereal,Online,L,7/26/2013,361934125,9/9/2013,3205,205.70,117.11,659268.50,375337.55,283930.95
Cosmetics,Offline,M,2/2/2017,752808797,2/7/2017,1707,437.20,263.33,746300.40,449504.31,296796.09
Office Supplies,Offline,M,7/10/2016,546040523,8/12/2016,4380,651.21,524.96,2852299.80,2299324.80,552975.00
Cosmetics,Offline,H,4/5/2017,737898290,4/5/2017,9357,437.20,263.33,4090880.40,2463978.81,1626901.59
Cereal,Online,C,2/21/2016,836843049,3/26/2016,9310,205.70,117.11,1915067.00,1090294.10,824772.90
Meat,Offline,M,1/27/2011,415134131,1/27/2011,6270,421.89,364.69,2645250.30,2286606.30,358644.00
Cosmetics,Online,M,1/26/2013,370220649,3/14/2013,5372,437.20,263.33,2348638.40,1414608.76,934029.64
Household,Online,H,9/29/2013,462697207,10/25/2013,1241,668.27,502.54,829323.07,623652.14,205670.93
Household,Online,L,6/3/2014,796241700,7/23/2014,4468,668.27,502.54,2985830.36,2245348.72,740481.64
Beverages,Online,C,11/18/2011,516234958,12/6/2011,4251,47.45,31.79,201709.95,135139.29,66570.66
Household,Online,M,11/20/2012,575269305,12/29/2012,3826,668.27,502.54,2556801.02,1922718.04,634082.98
Vegetables,Offline,L,8/13/2010,268823707,9/8/2010,9763,154.06,90.93,1504087.78,887749.59,616338.19
Snacks,Online,C,8/13/2011,280549466,9/20/2011,9676,152.58,97.44,1476364.08,942829.44,533534.64
Cereal,Online,L,11/4/2011,142962014,11/24/2011,4492,205.70,117.11,924004.40,526058.12,397946.28
Office Supplies,Offline,M,8/3/2013,703287065,9/2/2013,7126,651.21,524.96,4640522.46,3740864.96,899657.50
Cereal,Offline,H,5/21/2014,863463866,5/25/2014,7001,205.70,117.11,1440105.70,819887.11,620218.59
Beverages,Online,M,6/21/2017,505693662,7/6/2017,4847,47.45,31.79,229990.15,154086.13,75904.02
Cereal,Offline,M,1/16/2010,498929345,1/24/2010,3135,205.70,117.11,644869.50,367139.85,277729.65
Clothes,Offline,L,8/5/2016,717407929,9/21/2016,5804,109.28,35.84,634261.12,208015.36,426245.76
Baby Food,Online,M,4/15/2015,358848083,5/3/2015,9977,255.28,159.42,2546928.56,1590533.34,956395.22
Personal Care,Online,H,1/5/2010,700834882,2/17/2010,1470,81.73,56.67,120143.10,83304.90,36838.20
Meat,Online,H,1/21/2014,987902057,2/22/2014,1027,421.89,364.69,433281.03,374536.63,58744.40
Snacks,Offline,L,6/16/2013,432538449,7/14/2013,6594,152.58,97.44,1006112.52,642519.36,363593.16
Clothes,Online,C,9/18/2015,619689261,9/24/2015,8678,109.28,35.84,948331.84,311019.52,637312.32
Beverages,Offline,M,9/30/2011,879740798,10/5/2011,3707,47.45,31.79,175897.15,117845.53,58051.62
Baby Food,Online,L,1/31/2011,224995982,2/13/2011,166,255.28,159.42,42376.48,26463.72,15912.76
Clothes,Offline,C,3/4/2011,800413501,3/20/2011,8997,109.28,35.84,983192.16,322452.48,660739.68
Vegetables,Offline,L,10/5/2016,436751878,11/4/2016,3441,154.06,90.93,530120.46,312890.13,217230.33
Fruits,Offline,H,5/21/2017,742901360,7/1/2017,9876,9.33,6.92,92143.08,68341.92,23801.16
Beverages,Offline,L,11/18/2013,824441802,1/4/2014,9505,47.45,31.79,451012.25,302163.95,148848.30
Personal Care,Offline,C,9/12/2011,633908832,10/22/2011,6565,81.73,56.67,536557.45,372038.55,164518.90
Cereal,Offline,L,1/21/2013,604046189,3/7/2013,9546,205.70,117.11,1963612.20,1117932.06,845680.14
Clothes,Online,L,3/3/2011,578355348,3/18/2011,7055,109.28,35.84,770970.40,252851.20,518119.20
Snacks,Offline,C,6/5/2017,985112130,6/12/2017,5426,152.58,97.44,827899.08,528709.44,299189.64
Household,Online,L,11/13/2010,278829848,11/21/2010,803,668.27,502.54,536620.81,403539.62,133081.19
Baby Food,Offline,H,7/20/2010,934759128,7/28/2010,4853,255.28,159.42,1238873.84,773665.26,465208.58
Office Supplies,Offline,M,6/11/2012,282508122,7/19/2012,9286,651.21,524.96,6047136.06,4874778.56,1172357.50
Personal Care,Online,H,12/6/2016,862336480,1/3/2017,3382,81.73,56.67,276410.86,191657.94,84752.92
Fruits,Online,M,8/19/2012,652637946,9/16/2012,8926,9.33,6.92,83279.58,61767.92,21511.66
Vegetables,Online,L,3/8/2012,268880784,3/16/2012,6654,154.06,90.93,1025115.24,605048.22,420067.02
Clothes,Offline,H,4/25/2010,912985599,5/25/2010,1582,109.28,35.84,172880.96,56698.88,116182.08
Personal Care,Offline,C,8/24/2011,581836211,9/3/2011,7119,81.73,56.67,581835.87,403433.73,178402.14
Baby Food,Online,L,5/14/2016,283438098,6/13/2016,4487,255.28,159.42,1145441.36,715317.54,430123.82
Vegetables,Offline,C,12/4/2016,815027892,12/23/2016,3720,154.06,90.93,573103.20,338259.60,234843.60
Household,Online,M,7/18/2010,581638801,8/13/2010,8701,668.27,502.54,5814617.27,4372600.54,1442016.73
Personal Care,Offline,C,5/7/2011,194935929,6/9/2011,4728,81.73,56.67,386419.44,267935.76,118483.68
Baby Food,Online,M,12/5/2016,683965718,1/12/2017,9510,255.28,159.42,2427712.80,1516084.20,911628.60
Vegetables,Online,H,1/4/2016,653469216,1/6/2016,4918,154.06,90.93,757667.08,447193.74,310473.34
Fruits,Offline,M,12/4/2010,509273231,1/1/2011,4121,9.33,6.92,38448.93,28517.32,9931.61
Office Supplies,Online,L,6/10/2015,399392354,7/1/2015,7928,651.21,524.96,5162792.88,4161882.88,1000910.00
Beverages,Offline,C,7/1/2013,631061828,8/4/2013,4073,47.45,31.79,193263.85,129480.67,63783.18
Office Supplies,Online,M,10/11/2012,645873630,11/2/2012,7215,651.21,524.96,4698480.15,3787586.40,910893.75
Personal Care,Offline,L,10/7/2011,452155911,10/29/2011,1837,81.73,56.67,150138.01,104102.79,46035.22
Cosmetics,Offline,L,10/30/2016,651806676,11/3/2016,2935,437.20,263.33,1283182.00,772873.55,510308.45
Baby Food,Offline,H,9/26/2014,402436769,10/7/2014,8838,255.28,159.42,2256164.64,1408953.96,847210.68
Baby Food,Online,C,8/13/2010,753006207,9/22/2010,125,255.28,159.42,31910.00,19927.50,11982.50
Cosmetics,Offline,C,4/26/2010,278731143,6/6/2010,1594,437.20,263.33,696896.80,419748.02,277148.78
Cereal,Online,L,2/10/2014,996287286,2/10/2014,2402,205.70,117.11,494091.40,281298.22,212793.18
Cereal,Offline,C,8/2/2012,319431197,9/13/2012,5645,205.70,117.11,1161176.50,661085.95,500090.55
Beverages,Offline,L,8/28/2014,818015229,9/25/2014,7739,47.45,31.79,367215.55,246022.81,121192.74
Household,Offline,L,8/12/2013,738828265,9/23/2013,4557,668.27,502.54,3045306.39,2290074.78,755231.61
Snacks,Offline,C,6/24/2017,137184751,7/31/2017,4871,152.58,97.44,743217.18,474630.24,268586.94
Snacks,Offline,C,6/9/2011,136098992,7/26/2011,3571,152.58,97.44,544863.18,347958.24,196904.94
Personal Care,Online,C,4/9/2010,801837003,5/23/2010,243,81.73,56.67,19860.39,13770.81,6089.58
Snacks,Online,H,2/20/2010,618463170,3/5/2010,5850,152.58,97.44,892593.00,570024.00,322569.00
Office Supplies,Online,C,2/22/2010,796833932,2/25/2010,9723,651.21,524.96,6331714.83,5104186.08,1227528.75
Cereal,Online,L,7/30/2011,719901740,8/18/2011,3778,205.70,117.11,777134.60,442441.58,334693.02
Clothes,Offline,L,12/8/2014,404057681,1/1/2015,8502,109.28,35.84,929098.56,304711.68,624386.88
Household,Online,H,4/1/2012,502945363,4/27/2012,1564,668.27,502.54,1045174.28,785972.56,259201.72
Clothes,Online,L,1/5/2016,106589543,2/9/2016,1069,109.28,35.84,116820.32,38312.96,78507.36
Vegetables,Online,M,12/24/2015,899062144,2/10/2016,1322,154.06,90.93,203667.32,120209.46,83457.86
Cereal,Offline,H,3/10/2017,697593057,3/28/2017,2142,205.70,117.11,440609.40,250849.62,189759.78
Cereal,Offline,C,6/21/2014,669943559,7/30/2014,41,205.70,117.11,8433.70,4801.51,3632.19
Beverages,Offline,L,4/26/2013,201856029,6/3/2013,2539,47.45,31.79,120475.55,80714.81,39760.74
Office Supplies,Online,H,6/29/2013,365316283,7/22/2013,4061,651.21,524.96,2644563.81,2131862.56,512701.25
Cosmetics,Online,L,5/1/2015,469996678,5/5/2015,1316,437.20,263.33,575355.20,346542.28,228812.92
Vegetables,Offline,L,1/22/2012,176502931,3/9/2012,9994,154.06,90.93,1539675.64,908754.42,630921.22
Snacks,Offline,M,10/29/2014,890479505,12/12/2014,1529,152.58,97.44,233294.82,148985.76,84309.06
Vegetables,Online,M,12/1/2011,623762357,12/6/2011,3998,154.06,90.93,615931.88,363538.14,252393.74
Household,Online,H,5/4/2017,366007220,6/18/2017,8525,668.27,502.54,5697001.75,4284153.50,1412848.25
Cosmetics,Offline,C,3/10/2014,271275889,3/23/2014,5419,437.20,263.33,2369186.80,1426985.27,942201.53
Cosmetics,Offline,M,7/18/2017,371249330,7/23/2017,9781,437.20,263.33,4276253.20,2575630.73,1700622.47
Beverages,Online,L,4/24/2011,571591031,5/3/2011,5343,47.45,31.79,253525.35,169853.97,83671.38
Clothes,Offline,H,7/27/2017,537852704,9/14/2017,1422,109.28,35.84,155396.16,50964.48,104431.68
Household,Online,C,7/5/2017,351096713,8/13/2017,6174,668.27,502.54,4125898.98,3102681.96,1023217.02
Office Supplies,Online,C,11/30/2013,622536265,12/12/2013,1170,651.21,524.96,761915.70,614203.20,147712.50
Beverages,Online,C,5/26/2015,157181584,5/30/2015,2379,47.45,31.79,112883.55,75628.41,37255.14
Cereal,Online,H,11/2/2012,788942229,11/23/2012,4393,205.70,117.11,903640.10,514464.23,389175.87
Fruits,Offline,H,5/25/2011,793888223,6/24/2011,8022,9.33,6.92,74845.26,55512.24,19333.02
Fruits,Offline,C,2/16/2011,248769795,3/15/2011,5366,9.33,6.92,50064.78,37132.72,12932.06
Meat,Online,L,5/11/2012,388653647,6/13/2012,106,421.89,364.69,44720.34,38657.14,6063.20
Household,Online,H,4/1/2016,897300899,5/3/2016,131,668.27,502.54,87543.37,65832.74,21710.63
Personal Care,Online,H,9/7/2011,867734372,10/15/2011,739,81.73,56.67,60398.47,41879.13,18519.34
Clothes,Offline,L,9/23/2015,385863721,10/1/2015,4505,109.28,35.84,492306.40,161459.20,330847.20
Meat,Online,C,9/2/2014,540502297,9/22/2014,5496,421.89,364.69,2318707.44,2004336.24,314371.20
Baby Food,Offline,M,2/13/2012,319571530,3/29/2012,7172,255.28,159.42,1830868.16,1143360.24,687507.92
Cosmetics,Offline,M,1/23/2010,487161958,2/3/2010,904,437.20,263.33,395228.80,238050.32,157178.48
Snacks,Offline,L,9/14/2013,679991328,9/19/2013,3400,152.58,97.44,518772.00,331296.00,187476.00
Household,Offline,M,2/19/2014,262890660,4/4/2014,4043,668.27,502.54,2701815.61,2031769.22,670046.39
Household,Online,M,5/22/2016,140608537,5/22/2016,8045,668.27,502.54,5376232.15,4042934.30,1333297.85
Beverages,Offline,C,3/14/2017,638517081,3/25/2017,248,47.45,31.79,11767.60,7883.92,3883.68
Household,Online,M,1/23/2013,782416951,2/27/2013,3418,668.27,502.54,2284146.86,1717681.72,566465.14
Cosmetics,Online,M,5/20/2011,215088546,7/8/2011,8335,437.20,263.33,3644062.00,2194855.55,1449206.45
Meat,Offline,C,7/15/2010,224897277,8/30/2010,957,421.89,364.69,403748.73,349008.33,54740.40
Office Supplies,Online,M,3/30/2010,456862866,4/9/2010,4730,651.21,524.96,3080223.30,2483060.80,597162.50
Vegetables,Offline,H,4/5/2011,563205802,5/15/2011,3967,154.06,90.93,611156.02,360719.31,250436.71
Vegetables,Online,H,1/25/2017,367768466,2/3/2017,9717,154.06,90.93,1497001.02,883566.81,613434.21
Baby Food,Online,L,6/30/2013,321628892,7/12/2013,5991,255.28,159.42,1529382.48,955085.22,574297.26
Office Supplies,Online,L,4/18/2014,878613412,5/17/2014,88,651.21,524.96,57306.48,46196.48,11110.00
Personal Care,Offline,C,1/26/2013,413908040,2/2/2013,3442,81.73,56.67,281314.66,195058.14,86256.52
Office Supplies,Offline,L,4/28/2016,719169175,5/10/2016,6995,651.21,524.96,4555213.95,3672095.20,883118.75
Office Supplies,Online,M,5/30/2017,865817344,6/22/2017,3447,651.21,524.96,2244720.87,1809537.12,435183.75
Cereal,Offline,M,4/3/2010,769916999,5/4/2010,4404,205.70,117.11,905902.80,515752.44,390150.36
Clothes,Online,H,9/3/2012,894848716,10/19/2012,4475,109.28,35.84,489028.00,160384.00,328644.00
Personal Care,Offline,L,11/25/2015,767760932,1/10/2016,6376,81.73,56.67,521110.48,361327.92,159782.56
Meat,Online,H,12/29/2014,237693345,12/30/2014,7598,421.89,364.69,3205520.22,2770914.62,434605.60
Baby Food,Online,M,12/7/2013,567081487,12/11/2013,869,255.28,159.42,221838.32,138535.98,83302.34
Office Supplies,Offline,C,8/3/2012,957306849,9/1/2012,7225,651.21,524.96,4704992.25,3792836.00,912156.25
Cereal,Online,L,11/9/2015,303492009,12/7/2015,8885,205.70,117.11,1827644.50,1040522.35,787122.15
Household,Online,L,7/26/2015,317020642,9/5/2015,2308,668.27,502.54,1542367.16,1159862.32,382504.84
Cereal,Offline,L,3/5/2011,253533828,4/23/2011,5149,205.70,117.11,1059149.30,602999.39,456149.91
Beverages,Offline,H,4/1/2010,635233628,4/1/2010,8602,47.45,31.79,408164.90,273457.58,134707.32
Snacks,Online,C,8/7/2016,939466083,9/24/2016,7746,152.58,97.44,1181884.68,754770.24,427114.44
Cereal,Online,C,6/12/2017,798595178,7/1/2017,914,205.70,117.11,188009.80,107038.54,80971.26
Clothes,Online,C,5/19/2015,256323754,6/10/2015,750,109.28,35.84,81960.00,26880.00,55080.00
Baby Food,Online,M,6/28/2016,153757798,8/8/2016,9204,255.28,159.42,2349597.12,1467301.68,882295.44
Baby Food,Offline,L,1/14/2013,703188359,1/26/2013,7917,255.28,159.42,2021051.76,1262128.14,758923.62
Beverages,Online,L,1/31/2016,650087058,2/24/2016,4062,47.45,31.79,192741.90,129130.98,63610.92
Beverages,Offline,M,10/15/2013,486471021,11/24/2013,6440,47.45,31.79,305578.00,204727.60,100850.40
Baby Food,Online,L,9/30/2014,846553075,10/13/2014,2722,255.28,159.42,694872.16,433941.24,260930.92
Meat,Online,H,5/4/2014,399194943,6/10/2014,9510,421.89,364.69,4012173.90,3468201.90,543972.00
Cosmetics,Offline,C,3/14/2012,716618287,3/21/2012,2131,437.20,263.33,931673.20,561156.23,370516.97
Beverages,Online,H,8/1/2015,523690211,9/17/2015,426,47.45,31.79,20213.70,13542.54,6671.16
Clothes,Offline,M,12/23/2012,603807151,1/16/2013,8809,109.28,35.84,962647.52,315714.56,646932.96
Cereal,Offline,C,2/14/2015,508441960,2/17/2015,8130,205.70,117.11,1672341.00,952104.30,720236.70
Beverages,Online,H,1/11/2014,599240529,2/18/2014,7444,47.45,31.79,353217.80,236644.76,116573.04
Fruits,Online,M,5/3/2017,912886893,5/15/2017,2373,9.33,6.92,22140.09,16421.16,5718.93
Fruits,Offline,C,4/19/2015,628214824,5/17/2015,1582,9.33,6.92,14760.06,10947.44,3812.62
Meat,Offline,M,8/23/2014,108153378,9/7/2014,3843,421.89,364.69,1621323.27,1401503.67,219819.60
Household,Offline,C,10/25/2015,873906457,12/5/2015,7196,668.27,502.54,4808870.92,3616277.84,1192593.08
Office Supplies,Online,M,12/31/2015,799919974,1/29/2016,2951,651.21,524.96,1921720.71,1549156.96,372563.75
Household,Online,L,1/5/2012,699608790,2/24/2012,8643,668.27,502.54,5775857.61,4343453.22,1432404.39
Cosmetics,Offline,L,3/2/2014,960985124,3/11/2014,5708,437.20,263.33,2495537.60,1503087.64,992449.96
Personal Care,Offline,L,12/16/2011,734910953,1/26/2012,5337,81.73,56.67,436193.01,302447.79,133745.22
Meat,Offline,H,6/29/2012,925147807,8/14/2012,650,421.89,364.69,274228.50,237048.50,37180.00
