Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Office Supplies,Offline,H,1/13/2014,162366616,2/16/2014,6745,651.21,524.96,4392411.45,3540855.20,851556.25
Clothes,Offline,M,12/23/2014,272091710,2/2/2015,6838,109.28,35.84,747256.64,245073.92,502182.72
Clothes,Offline,C,11/13/2016,254095160,11/22/2016,1259,109.28,35.84,137583.52,45122.56,92460.96
Snacks,Online,L,8/6/2010,521659028,8/24/2010,9354,152.58,97.44,1427233.32,911453.76,515779.56
Personal Care,Offline,M,1/8/2013,868648898,2/10/2013,1367,81.73,56.67,111724.91,77467.89,34257.02
Snacks,Online,C,10/26/2016,951950585,10/30/2016,2188,152.58,97.44,333845.04,213198.72,120646.32
Fruits,Offline,C,12/26/2012,673746716,1/20/2013,5480,9.33,6.92,51128.40,37921.60,13206.80
Clothes,Online,M,6/9/2016,168003547,6/23/2016,4838,109.28,35.84,528696.64,173393.92,355302.72
Office Supplies,Offline,M,5/26/2017,706456363,6/22/2017,4992,651.21,524.96,3250840.32,2620600.32,630240.00
Cosmetics,Online,M,2/17/2016,368049132,3/3/2016,2772,437.20,263.33,1211918.40,729950.76,481967.64
Snacks,Offline,M,1/17/2010,565247714,1/28/2010,8214,152.58,97.44,1253292.12,800372.16,452919.96
Fruits,Online,H,12/14/2016,104262244,12/18/2016,2370,9.33,6.92,22112.10,16400.40,5711.70
Cereal,Offline,M,12/6/2010,488216817,12/15/2010,3060,205.70,117.11,629442.00,358356.60,271085.40
Fruits,Online,L,1/1/2012,187127482,1/22/2012,4035,9.33,6.92,37646.55,27922.20,9724.35
Office Supplies,Online,L,5/14/2011,249486911,6/21/2011,7576,651.21,524.96,4933566.96,3977096.96,956470.00
Beverages,Offline,L,12/15/2010,195315301,12/20/2010,6993,47.45,31.79,331817.85,222307.47,109510.38
Cereal,Offline,M,10/17/2015,904683625,11/18/2015,4844,205.70,117.11,996410.80,567280.84,429129.96
Snacks,Offline,M,8/5/2015,946750104,9/3/2015,3249,152.58,97.44,495732.42,316582.56,179149.86
Cereal,Online,H,10/16/2015,682625472,11/16/2015,2901,205.70,117.11,596735.70,339736.11,256999.59
Cosmetics,Online,C,2/8/2012,663402831,2/14/2012,4495,437.20,263.33,1965214.00,1183668.35,781545.65
Cosmetics,Online,C,3/15/2010,915224921,4/20/2010,4247,437.20,263.33,1856788.40,1118362.51,738425.89
Personal Care,Offline,C,5/7/2010,733711040,6/13/2010,256,81.73,56.67,20922.88,14507.52,6415.36
Beverages,Online,H,7/8/2010,849862706,7/21/2010,2115,47.45,31.79,100356.75,67235.85,33120.90
Cereal,Offline,M,12/13/2014,870804965,12/31/2014,9395,205.70,117.11,1932551.50,1100248.45,832303.05
Personal Care,Offline,C,9/14/2010,185309159,10/8/2010,5953,81.73,56.67,486538.69,337356.51,149182.18
Personal Care,Online,H,12/31/2013,911151826,2/5/2014,8928,81.73,56.67,729685.44,505949.76,223735.68
Baby Food,Offline,L,9/19/2013,643546330,10/31/2013,8515,255.28,159.42,2173709.20,1357461.30,816247.90
Beverages,Offline,H,9/9/2013,211197412,10/17/2013,6862,47.45,31.79,325601.90,218142.98,107458.92
Baby Food,Online,C,8/22/2015,379956853,9/6/2015,6531,255.28,159.42,1667233.68,1041172.02,626061.66
Office Supplies,Online,H,5/17/2011,693603217,6/26/2011,1460,651.21,524.96,950766.60,766441.60,184325.00
Personal Care,Online,M,3/8/2010,970679700,4/20/2010,4549,81.73,56.67,371789.77,257791.83,113997.94
Beverages,Offline,C,10/28/2012,779653203,12/17/2012,5563,47.45,31.79,263964.35,176847.77,87116.58
Meat,Online,C,2/27/2011,791124475,4/13/2011,167,421.89,364.69,70455.63,60903.23,9552.40
Cereal,Offline,M,12/20/2010,774114978,1/26/2011,6679,205.70,117.11,1373870.30,782177.69,591692.61
Snacks,Offline,H,2/20/2011,933954036,3/15/2011,6609,152.58,97.44,1008401.22,643980.96,364420.26
Cereal,Offline,H,11/28/2014,584906804,1/8/2015,5776,205.70,117.11,1188123.20,676427.36,511695.84
Cereal,Online,M,7/27/2012,813334453,8/25/2012,2593,205.70,117.11,533380.10,303666.23,229713.87
Baby Food,Online,L,11/2/2012,545827662,11/3/2012,1390,255.28,159.42,354839.20,221593.80,133245.40
Cereal,Offline,C,5/31/2014,680568110,6/13/2014,4082,205.70,117.11,839667.40,478043.02,361624.38
Fruits,Offline,H,8/15/2011,215805661,8/24/2011,546,9.33,6.92,5094.18,3778.32,1315.86
Household,Online,L,12/18/2014,593292033,12/27/2014,7152,668.27,502.54,4779467.04,3594166.08,1185300.96
Fruits,Online,H,11/18/2015,623788535,1/2/2016,1744,9.33,6.92,16271.52,12068.48,4203.04
Meat,Online,H,1/13/2010,668011081,2/10/2010,8178,421.89,364.69,3450216.42,2982434.82,467781.60
Household,Offline,L,5/6/2013,478465163,6/20/2013,7329,668.27,502.54,4897750.83,3683115.66,1214635.17
Cosmetics,Online,H,11/19/2011,626240718,12/21/2011,7400,437.20,263.33,3235280.00,1948642.00,1286638.00
Meat,Offline,L,8/6/2016,783726298,9/25/2016,883,421.89,364.69,372528.87,322021.27,50507.60
Beverages,Offline,H,8/3/2014,384523475,8/4/2014,7896,47.45,31.79,374665.20,251013.84,123651.36
Meat,Offline,H,2/9/2015,455465543,3/3/2015,1230,421.89,364.69,518924.70,448568.70,70356.00
Snacks,Online,M,7/24/2015,882910096,7/26/2015,1573,152.58,97.44,240008.34,153273.12,86735.22
Cosmetics,Offline,L,8/31/2011,811136758,9/8/2011,2247,437.20,263.33,982388.40,591702.51,390685.89
Vegetables,Online,M,1/12/2012,841534554,2/7/2012,7630,154.06,90.93,1175477.80,693795.90,481681.90
Cereal,Offline,L,2/5/2017,866435754,2/22/2017,6449,205.70,117.11,1326559.30,755242.39,571316.91
Personal Care,Online,M,2/17/2014,325587832,4/7/2014,7530,81.73,56.67,615426.90,426725.10,188701.80
Beverages,Offline,M,1/24/2014,860461080,3/14/2014,8410,47.45,31.79,399054.50,267353.90,131700.60
Beverages,Online,H,4/6/2012,379125583,5/18/2012,540,47.45,31.79,25623.00,17166.60,8456.40
Household,Online,L,4/9/2013,438159930,4/21/2013,115,668.27,502.54,76851.05,57792.10,19058.95
Vegetables,Online,H,9/13/2014,139169585,10/10/2014,2228,154.06,90.93,343245.68,202592.04,140653.64
Vegetables,Offline,L,8/5/2011,596081960,9/8/2011,2753,154.06,90.93,424127.18,250330.29,173796.89
Fruits,Offline,L,6/25/2015,664234101,7/25/2015,486,9.33,6.92,4534.38,3363.12,1171.26
Clothes,Online,C,2/13/2013,353928267,4/3/2013,4094,109.28,35.84,447392.32,146728.96,300663.36
Cosmetics,Offline,M,4/21/2016,575196778,5/2/2016,2364,437.20,263.33,1033540.80,622512.12,411028.68
Clothes,Offline,C,10/14/2012,890562760,10/29/2012,6166,109.28,35.84,673820.48,220989.44,452831.04
Beverages,Online,H,3/21/2014,857317960,5/1/2014,8291,47.45,31.79,393407.95,263570.89,129837.06
Cereal,Offline,C,3/16/2015,662374150,5/3/2015,85,205.70,117.11,17484.50,9954.35,7530.15
Office Supplies,Online,L,11/8/2014,663896358,12/21/2014,540,651.21,524.96,351653.40,283478.40,68175.00
Meat,Offline,H,1/29/2017,921890532,2/22/2017,6750,421.89,364.69,2847757.50,2461657.50,386100.00
Baby Food,Offline,L,5/9/2010,999456584,6/27/2010,268,255.28,159.42,68415.04,42724.56,25690.48
Meat,Offline,M,11/10/2011,459637343,12/19/2011,5759,421.89,364.69,2429664.51,2100249.71,329414.80
Beverages,Online,M,9/27/2015,127360570,11/10/2015,7678,47.45,31.79,364321.10,244083.62,120237.48
Vegetables,Online,L,5/29/2013,843591916,7/12/2013,6449,154.06,90.93,993532.94,586407.57,407125.37
Meat,Offline,M,5/14/2017,555241572,6/13/2017,7175,421.89,364.69,3027060.75,2616650.75,410410.00
Meat,Offline,L,5/13/2014,894241034,6/27/2014,4649,421.89,364.69,1961366.61,1695443.81,265922.80
Cosmetics,Online,M,8/14/2016,950329673,9/26/2016,2523,437.20,263.33,1103055.60,664381.59,438674.01
Personal Care,Online,H,7/5/2013,328871285,7/14/2013,9176,81.73,56.67,749954.48,520003.92,229950.56
Vegetables,Offline,C,3/9/2010,752242743,4/19/2010,4199,154.06,90.93,646897.94,381815.07,265082.87
Household,Offline,H,7/23/2011,663304126,8/31/2011,5286,668.27,502.54,3532475.22,2656426.44,876048.78
Vegetables,Offline,M,8/22/2015,511019027,10/8/2015,741,154.06,90.93,114158.46,67379.13,46779.33
Cosmetics,Online,C,8/2/2013,547547280,9/3/2013,263,437.20,263.33,114983.60,69255.79,45727.81
Meat,Offline,H,1/31/2012,496799457,2/13/2012,2854,421.89,364.69,1204074.06,1040825.26,163248.80
Household,Online,H,11/8/2016,487920701,11/15/2016,5433,668.27,502.54,3630710.91,2730299.82,900411.09
Baby Food,Online,L,2/21/2010,728468930,3/19/2010,9000,255.28,159.42,2297520.00,1434780.00,862740.00
Fruits,Online,H,1/22/2017,208407485,2/4/2017,1261,9.33,6.92,11765.13,8726.12,3039.01
Fruits,Online,M,7/23/2013,927823579,7/29/2013,2470,9.33,6.92,23045.10,17092.40,5952.70
Office Supplies,Online,H,1/11/2012,532101619,1/15/2012,9548,651.21,524.96,6217753.08,5012318.08,1205435.00
Baby Food,Online,M,12/7/2010,797649753,1/7/2011,1142,255.28,159.42,291529.76,182057.64,109472.12
Baby Food,Offline,H,1/21/2013,360931622,2/15/2013,6543,255.28,159.42,1670297.04,1043085.06,627211.98
Personal Care,Online,C,4/1/2016,566811549,5/13/2016,988,81.73,56.67,80749.24,55989.96,24759.28
Cosmetics,Online,M,1/18/2013,357310426,2/14/2013,4950,437.20,263.33,2164140.00,1303483.50,860656.50
Meat,Online,C,1/19/2015,181334769,3/2/2015,9843,421.89,364.69,4152663.27,3589643.67,563019.60
Household,Online,H,12/29/2010,940718352,1/28/2011,8320,668.27,502.54,5560006.40,4181132.80,1378873.60
Office Supplies,Online,L,4/9/2010,558722436,5/4/2010,7240,651.21,524.96,4714760.40,3800710.40,914050.00
Cosmetics,Offline,M,1/30/2012,143679130,3/1/2012,6702,437.20,263.33,2930114.40,1764837.66,1165276.74
Household,Offline,L,9/12/2010,775876224,9/14/2010,7871,668.27,502.54,5259953.17,3955492.34,1304460.83
Household,Online,C,9/23/2016,110787522,11/3/2016,3345,668.27,502.54,2235363.15,1680996.30,554366.85
Beverages,Online,H,10/2/2016,146328723,10/4/2016,776,47.45,31.79,36821.20,24669.04,12152.16
Clothes,Online,C,4/11/2012,320049607,5/17/2012,8646,109.28,35.84,944834.88,309872.64,634962.24
Office Supplies,Offline,M,4/25/2013,505621135,6/1/2013,3385,651.21,524.96,2204345.85,1776989.60,427356.25
Cosmetics,Online,L,3/7/2014,111914908,3/24/2014,6963,437.20,263.33,3044223.60,1833566.79,1210656.81
Household,Online,L,3/3/2010,217130458,3/23/2010,2582,668.27,502.54,1725473.14,1297558.28,427914.86
Meat,Online,C,1/15/2016,383198678,2/25/2016,5859,421.89,364.69,2471853.51,2136718.71,335134.80
Vegetables,Online,C,6/24/2012,915858781,7/19/2012,1821,154.06,90.93,280543.26,165583.53,114959.73
Office Supplies,Online,H,1/30/2012,584174239,3/4/2012,8994,651.21,524.96,5856982.74,4721490.24,1135492.50
Clothes,Offline,M,5/28/2011,666447246,7/14/2011,5405,109.28,35.84,590658.40,193715.20,396943.20
Office Supplies,Online,L,3/1/2013,508764255,4/15/2013,3504,651.21,524.96,2281839.84,1839459.84,442380.00
Cereal,Online,L,9/10/2015,122596538,10/3/2015,7895,205.70,117.11,1624001.50,924583.45,699418.05
Fruits,Online,C,12/17/2014,240171706,1/14/2015,1000,9.33,6.92,9330.00,6920.00,2410.00
Baby Food,Offline,H,6/11/2017,861292350,7/4/2017,4401,255.28,159.42,1123487.28,701607.42,421879.86
Cosmetics,Online,H,2/22/2016,134223592,3/10/2016,8598,437.20,263.33,3759045.60,2264111.34,1494934.26
Fruits,Online,H,3/11/2014,468656432,4/28/2014,4708,9.33,6.92,43925.64,32579.36,11346.28
Beverages,Online,H,10/10/2011,696845042,10/25/2011,788,47.45,31.79,37390.60,25050.52,12340.08
Snacks,Offline,M,11/16/2015,358042991,12/20/2015,1732,152.58,97.44,264268.56,168766.08,95502.48
Beverages,Offline,C,5/21/2012,249445283,5/23/2012,5257,47.45,31.79,249444.65,167120.03,82324.62
Beverages,Offline,M,2/17/2013,710669791,3/18/2013,1839,47.45,31.79,87260.55,58461.81,28798.74
Household,Online,L,1/2/2017,200022256,2/16/2017,9885,668.27,502.54,6605848.95,4967607.90,1638241.05
Meat,Offline,C,8/14/2016,181391847,9/7/2016,6733,421.89,364.69,2840585.37,2455457.77,385127.60
Vegetables,Online,C,11/4/2010,812799298,11/10/2010,4229,154.06,90.93,651519.74,384542.97,266976.77
Meat,Online,L,12/28/2013,467035520,2/1/2014,5044,421.89,364.69,2128013.16,1839496.36,288516.80
Cosmetics,Offline,M,9/14/2010,141621768,9/27/2010,7883,437.20,263.33,3446447.60,2075830.39,1370617.21
Snacks,Offline,M,2/23/2013,786277186,2/26/2013,5747,152.58,97.44,876877.26,559987.68,316889.58
Personal Care,Online,C,10/14/2013,418106019,10/27/2013,5717,81.73,56.67,467250.41,323982.39,143268.02
Vegetables,Offline,L,2/22/2013,520531642,4/5/2013,5735,154.06,90.93,883534.10,521483.55,362050.55
Vegetables,Online,M,6/27/2011,207181394,7/17/2011,8433,154.06,90.93,1299187.98,766812.69,532375.29
Clothes,Online,C,5/24/2016,560047233,6/29/2016,9276,109.28,35.84,1013681.28,332451.84,681229.44
Personal Care,Online,M,7/27/2014,855795753,9/11/2014,7836,81.73,56.67,640436.28,444066.12,196370.16
Beverages,Offline,M,12/13/2010,873257148,12/17/2010,5051,47.45,31.79,239669.95,160571.29,79098.66
Household,Offline,C,6/25/2011,400940740,6/30/2011,6129,668.27,502.54,4095826.83,3080067.66,1015759.17
Fruits,Offline,L,8/11/2011,671689355,8/18/2011,6661,9.33,6.92,62147.13,46094.12,16053.01
Baby Food,Online,L,2/6/2012,528719460,3/3/2012,8693,255.28,159.42,2219149.04,1385838.06,833310.98
Baby Food,Online,H,8/7/2012,655116307,8/11/2012,2328,255.28,159.42,594291.84,371129.76,223162.08
Household,Online,H,1/31/2012,409424674,3/13/2012,6714,668.27,502.54,4486764.78,3374053.56,1112711.22
Cereal,Offline,H,6/30/2011,210802590,7/18/2011,26,205.70,117.11,5348.20,3044.86,2303.34
Office Supplies,Offline,L,11/5/2012,133631360,11/18/2012,3344,651.21,524.96,2177646.24,1755466.24,422180.00
Meat,Online,C,10/31/2011,927288424,12/5/2011,4106,421.89,364.69,1732280.34,1497417.14,234863.20
Baby Food,Online,C,6/13/2015,184576594,6/30/2015,9171,255.28,159.42,2341172.88,1462040.82,879132.06
Beverages,Online,L,2/9/2015,499152934,3/14/2015,9300,47.45,31.79,441285.00,295647.00,145638.00
Meat,Offline,L,5/7/2015,258802115,6/25/2015,4152,421.89,364.69,1751687.28,1514192.88,237494.40
Household,Offline,C,4/28/2015,266948306,6/15/2015,4791,668.27,502.54,3201681.57,2407669.14,794012.43
Fruits,Offline,C,2/2/2012,587795436,3/5/2012,586,9.33,6.92,5467.38,4055.12,1412.26
Personal Care,Online,L,6/28/2015,339412581,7/11/2015,8580,81.73,56.67,701243.40,486228.60,215014.80
Household,Online,H,5/20/2012,708950173,7/9/2012,2966,668.27,502.54,1982088.82,1490533.64,491555.18
Cereal,Online,L,1/29/2017,878203141,2/12/2017,8680,205.70,117.11,1785476.00,1016514.80,768961.20
Cereal,Offline,C,9/11/2014,991860997,9/29/2014,2565,205.70,117.11,527620.50,300387.15,227233.35
Clothes,Online,C,3/14/2016,364666974,4/21/2016,1916,109.28,35.84,209380.48,68669.44,140711.04
Household,Offline,H,1/24/2011,981023585,2/5/2011,5534,668.27,502.54,3698206.18,2781056.36,917149.82
Fruits,Online,C,5/22/2011,634527242,6/25/2011,9566,9.33,6.92,89250.78,66196.72,23054.06
Personal Care,Online,L,2/25/2010,228897845,3/14/2010,4814,81.73,56.67,393448.22,272809.38,120638.84
Beverages,Online,H,1/23/2014,638402926,3/13/2014,6468,47.45,31.79,306906.60,205617.72,101288.88
Vegetables,Online,M,2/6/2017,406930863,2/26/2017,8740,154.06,90.93,1346484.40,794728.20,551756.20
Clothes,Offline,M,12/9/2013,855458009,12/17/2013,7890,109.28,35.84,862219.20,282777.60,579441.60
Fruits,Online,H,7/21/2012,365596950,8/19/2012,7117,9.33,6.92,66401.61,49249.64,17151.97
Snacks,Offline,L,10/9/2014,223162209,10/28/2014,7512,152.58,97.44,1146180.96,731969.28,414211.68
Household,Offline,M,12/31/2016,877964103,2/13/2017,7943,668.27,502.54,5308068.61,3991675.22,1316393.39
Baby Food,Offline,C,3/2/2016,126077401,3/21/2016,7960,255.28,159.42,2032028.80,1268983.20,763045.60
Office Supplies,Offline,L,11/1/2010,281308209,12/5/2010,4205,651.21,524.96,2738338.05,2207456.80,530881.25
Clothes,Offline,C,7/17/2013,895903575,8/30/2013,6632,109.28,35.84,724744.96,237690.88,487054.08
Beverages,Online,C,7/17/2012,468360316,9/1/2012,7080,47.45,31.79,335946.00,225073.20,110872.80
Fruits,Online,M,3/13/2015,130883061,4/7/2015,61,9.33,6.92,569.13,422.12,147.01
Beverages,Offline,L,2/19/2013,932727944,3/21/2013,3781,47.45,31.79,179408.45,120197.99,59210.46
Personal Care,Offline,L,6/1/2010,551958119,6/20/2010,5528,81.73,56.67,451803.44,313271.76,138531.68
Cosmetics,Online,L,12/12/2011,222429645,12/24/2011,730,437.20,263.33,319156.00,192230.90,126925.10
Personal Care,Offline,M,7/9/2016,433988130,8/24/2016,5587,81.73,56.67,456625.51,316615.29,140010.22
Meat,Online,H,5/12/2017,333183419,6/10/2017,5233,421.89,364.69,2207750.37,1908422.77,299327.60
Snacks,Offline,L,4/7/2015,805442750,5/24/2015,7263,152.58,97.44,1108188.54,707706.72,400481.82
Baby Food,Offline,C,4/28/2014,652030265,5/26/2014,9100,255.28,159.42,2323048.00,1450722.00,872326.00
Clothes,Offline,H,7/29/2011,651536738,9/9/2011,3054,109.28,35.84,333741.12,109455.36,224285.76
Cosmetics,Offline,H,12/15/2011,666545951,12/29/2011,4614,437.20,263.33,2017240.80,1215004.62,802236.18
Office Supplies,Online,H,12/28/2010,215467917,1/19/2011,600,651.21,524.96,390726.00,314976.00,75750.00
Cereal,Offline,C,7/7/2013,507242047,8/26/2013,3049,205.70,117.11,627179.30,357068.39,270110.91
Cosmetics,Offline,M,3/28/2012,299896991,4/16/2012,5039,437.20,263.33,2203050.80,1326919.87,876130.93
Household,Offline,C,9/24/2012,925864923,9/30/2012,2860,668.27,502.54,1911252.20,1437264.40,473987.80
Personal Care,Online,M,4/8/2014,556270253,5/17/2014,1584,81.73,56.67,129460.32,89765.28,39695.04
Vegetables,Online,H,5/6/2013,347402989,5/19/2013,3119,154.06,90.93,480513.14,283610.67,196902.47
Fruits,Online,M,2/10/2015,852273261,2/24/2015,5452,9.33,6.92,50867.16,37727.84,13139.32
Snacks,Offline,C,10/17/2010,126472222,11/24/2010,4796,152.58,97.44,731773.68,467322.24,264451.44
Snacks,Offline,M,12/10/2014,208251702,12/24/2014,5161,152.58,97.44,787465.38,502887.84,284577.54
Office Supplies,Offline,M,7/10/2017,861531388,8/23/2017,5138,651.21,524.96,3345916.98,2697244.48,648672.50
Fruits,Online,L,6/15/2017,230659091,7/18/2017,6006,9.33,6.92,56035.98,41561.52,14474.46
Cereal,Offline,M,9/28/2015,852611005,9/30/2015,5398,205.70,117.11,1110368.60,632159.78,478208.82
Cereal,Online,L,12/7/2010,710274970,12/17/2010,5002,205.70,117.11,1028911.40,585784.22,443127.18
Snacks,Online,C,10/14/2012,803187978,11/27/2012,26,152.58,97.44,3967.08,2533.44,1433.64
Office Supplies,Offline,C,8/15/2012,996469247,9/24/2012,6249,651.21,524.96,4069411.29,3280475.04,788936.25
Cosmetics,Offline,C,11/27/2014,275473868,12/16/2014,7694,437.20,263.33,3363816.80,2026061.02,1337755.78
Baby Food,Online,L,6/18/2015,850751054,7/7/2015,4997,255.28,159.42,1275634.16,796621.74,479012.42
Cereal,Offline,C,9/25/2010,883403623,11/4/2010,7618,205.70,117.11,1567022.60,892143.98,674878.62
Snacks,Online,L,9/26/2014,159322202,11/8/2014,5835,152.58,97.44,890304.30,568562.40,321741.90
Clothes,Online,M,12/25/2016,802356708,1/14/2017,4035,109.28,35.84,440944.80,144614.40,296330.40
Household,Online,M,11/20/2014,243553864,11/25/2014,1856,668.27,502.54,1240309.12,932714.24,307594.88
Meat,Offline,C,3/13/2011,177022635,4/4/2011,3787,421.89,364.69,1597697.43,1381081.03,216616.40
Baby Food,Online,M,10/7/2013,473560798,10/28/2013,6018,255.28,159.42,1536275.04,959389.56,576885.48
Snacks,Offline,C,5/5/2015,167806136,6/3/2015,6420,152.58,97.44,979563.60,625564.80,353998.80
Snacks,Online,M,10/27/2014,953176677,12/15/2014,5015,152.58,97.44,765188.70,488661.60,276527.10
Household,Offline,C,12/15/2016,370007789,12/30/2016,2382,668.27,502.54,1591819.14,1197050.28,394768.86
Household,Online,L,2/26/2015,788672292,3/6/2015,4512,668.27,502.54,3015234.24,2267460.48,747773.76
Office Supplies,Online,C,1/22/2012,373883473,2/22/2012,9283,651.21,524.96,6045182.43,4873203.68,1171978.75
Cereal,Online,C,8/1/2013,634922063,8/3/2013,6403,205.70,117.11,1317097.10,749855.33,567241.77
Office Supplies,Online,H,1/26/2010,731851089,1/30/2010,9855,651.21,524.96,6417674.55,5173480.80,1244193.75
Cereal,Online,H,4/3/2013,493614709,4/22/2013,416,205.70,117.11,85571.20,48717.76,36853.44
Snacks,Online,L,1/24/2012,639629018,3/6/2012,9295,152.58,97.44,1418231.10,905704.80,512526.30
Cereal,Offline,M,1/28/2017,656144988,2/10/2017,6738,205.70,117.11,1386006.60,789087.18,596919.42
Personal Care,Offline,L,1/30/2014,495573365,2/19/2014,26,81.73,56.67,2124.98,1473.42,651.56
Personal Care,Online,L,4/27/2011,947342336,5/30/2011,8504,81.73,56.67,695031.92,481921.68,213110.24
Cosmetics,Online,L,3/18/2013,798283612,4/7/2013,8715,437.20,263.33,3810198.00,2294920.95,1515277.05
Meat,Online,C,10/27/2013,481946027,12/6/2013,7394,421.89,364.69,3119454.66,2696517.86,422936.80
Household,Offline,H,10/6/2010,681498086,10/10/2010,9283,668.27,502.54,6203550.41,4665078.82,1538471.59
Fruits,Online,H,10/17/2010,170159614,12/5/2010,2866,9.33,6.92,26739.78,19832.72,6907.06
Fruits,Online,L,6/1/2016,814025390,7/21/2016,7057,9.33,6.92,65841.81,48834.44,17007.37
Household,Online,H,2/20/2012,461497294,3/12/2012,6160,668.27,502.54,4116543.20,3095646.40,1020896.80
Cereal,Offline,L,5/30/2015,711303651,6/18/2015,9412,205.70,117.11,1936048.40,1102239.32,833809.08
Meat,Offline,H,9/16/2015,241891324,9/23/2015,9873,421.89,364.69,4165319.97,3600584.37,564735.60
Fruits,Offline,M,5/17/2016,528127229,6/8/2016,3438,9.33,6.92,32076.54,23790.96,8285.58
Fruits,Offline,M,9/8/2014,372995126,10/3/2014,6401,9.33,6.92,59721.33,44294.92,15426.41
Meat,Offline,C,5/4/2012,597801578,5/18/2012,1626,421.89,364.69,685993.14,592985.94,93007.20
Personal Care,Offline,H,5/19/2012,796324956,6/8/2012,9105,81.73,56.67,744151.65,515980.35,228171.30
Cereal,Online,M,3/9/2012,335199153,3/19/2012,1733,205.70,117.11,356478.10,202951.63,153526.47
Cereal,Online,L,9/16/2014,758035457,10/6/2014,8392,205.70,117.11,1726234.40,982787.12,743447.28
Personal Care,Offline,C,8/16/2011,568925988,9/27/2011,6698,81.73,56.67,547427.54,379575.66,167851.88
Vegetables,Offline,H,7/5/2015,196583020,8/9/2015,2139,154.06,90.93,329534.34,194499.27,135035.07
Clothes,Offline,C,5/12/2011,158490931,5/31/2011,9844,109.28,35.84,1075752.32,352808.96,722943.36
Fruits,Offline,H,3/1/2012,850158822,3/16/2012,9743,9.33,6.92,90902.19,67421.56,23480.63
Snacks,Offline,M,5/14/2016,940323531,5/24/2016,1484,152.58,97.44,226428.72,144600.96,81827.76
Household,Online,H,8/17/2012,143777835,10/5/2012,5911,668.27,502.54,3950143.97,2970513.94,979630.03
Beverages,Online,H,10/26/2014,643743741,11/22/2014,6933,47.45,31.79,328970.85,220400.07,108570.78
Office Supplies,Online,C,5/27/2010,873158442,7/4/2010,5842,651.21,524.96,3804368.82,3066816.32,737552.50
Fruits,Online,L,5/19/2015,497391688,6/5/2015,8109,9.33,6.92,75656.97,56114.28,19542.69
Snacks,Online,L,7/2/2012,269836938,8/10/2012,9601,152.58,97.44,1464920.58,935521.44,529399.14
Office Supplies,Online,H,7/15/2017,627705848,8/30/2017,964,651.21,524.96,627766.44,506061.44,121705.00
Beverages,Online,M,1/18/2014,872228467,3/6/2014,641,47.45,31.79,30415.45,20377.39,10038.06
Vegetables,Offline,C,8/13/2011,806372725,9/20/2011,2464,154.06,90.93,379603.84,224051.52,155552.32
Household,Online,M,9/8/2012,417908608,10/6/2012,7299,668.27,502.54,4877702.73,3668039.46,1209663.27
Clothes,Offline,H,11/14/2016,476153314,11/24/2016,3202,109.28,35.84,349914.56,114759.68,235154.88
Vegetables,Online,M,2/27/2014,626874577,3/20/2014,4973,154.06,90.93,766140.38,452194.89,313945.49
Beverages,Online,L,11/14/2012,609667670,12/13/2012,3067,47.45,31.79,145529.15,97499.93,48029.22
Snacks,Offline,L,9/10/2011,212423503,10/11/2011,9690,152.58,97.44,1478500.20,944193.60,534306.60
Office Supplies,Online,L,5/2/2012,463118207,6/5/2012,5824,651.21,524.96,3792647.04,3057367.04,735280.00
Beverages,Online,M,10/14/2010,494981133,10/30/2010,4772,47.45,31.79,226431.40,151701.88,74729.52
Personal Care,Online,H,2/13/2012,473264682,3/3/2012,8391,81.73,56.67,685796.43,475517.97,210278.46
Vegetables,Offline,L,6/16/2011,365399539,7/30/2011,8698,154.06,90.93,1340013.88,790909.14,549104.74
Snacks,Online,H,11/11/2012,252926146,12/29/2012,5322,152.58,97.44,812030.76,518575.68,293455.08
Baby Food,Online,L,5/17/2015,734838426,5/30/2015,3875,255.28,159.42,989210.00,617752.50,371457.50
Vegetables,Online,M,5/30/2016,504592454,6/27/2016,8975,154.06,90.93,1382688.50,816096.75,566591.75
Vegetables,Offline,C,5/5/2013,125344836,5/17/2013,1177,154.06,90.93,181328.62,107024.61,74304.01
Clothes,Online,C,10/4/2014,456987750,10/21/2014,1685,109.28,35.84,184136.80,60390.40,123746.40
Cosmetics,Online,H,9/19/2010,807796227,10/4/2010,3710,437.20,263.33,1622012.00,976954.30,645057.70
Vegetables,Online,M,4/17/2012,264594829,5/15/2012,8345,154.06,90.93,1285630.70,758810.85,526819.85
Meat,Offline,M,10/22/2011,407564723,10/31/2011,6313,421.89,364.69,2663391.57,2302287.97,361103.60
Cereal,Online,H,3/11/2015,896199691,4/26/2015,4259,205.70,117.11,876076.30,498771.49,377304.81
Fruits,Offline,C,1/10/2010,620702493,1/29/2010,8516,9.33,6.92,79454.28,58930.72,20523.56
Household,Online,M,2/8/2011,366921746,3/20/2011,9153,668.27,502.54,6116675.31,4599748.62,1516926.69
Household,Offline,H,2/7/2012,397657287,3/23/2012,4483,668.27,502.54,2995854.41,2252886.82,742967.59
Household,Offline,C,5/25/2011,222330939,7/10/2011,1520,668.27,502.54,1015770.40,763860.80,251909.60
Personal Care,Online,M,5/17/2010,266059958,6/28/2010,1909,81.73,56.67,156022.57,108183.03,47839.54
