Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Fruits,Online,M,10/25/2011,614706361,11/8/2011,4127,9.33,6.92,38504.91,28558.84,9946.07
Snacks,Offline,L,7/25/2012,354301631,8/26/2012,4581,152.58,97.44,698968.98,446372.64,252596.34
Meat,Offline,M,2/14/2014,369747292,2/23/2014,5295,421.89,364.69,2233907.55,1931033.55,302874.00
Vegetables,Offline,C,8/16/2014,670893704,9/14/2014,1211,154.06,90.93,186566.66,110116.23,76450.43
Baby Food,Online,L,1/7/2015,277327811,1/19/2015,6317,255.28,159.42,1612603.76,1007056.14,605547.62
Vegetables,Online,C,7/7/2017,620935523,8/25/2017,7475,154.06,90.93,1151598.50,679701.75,471896.75
Vegetables,Online,L,6/25/2015,558321607,7/10/2015,8625,154.06,90.93,1328767.50,784271.25,544496.25
Office Supplies,Online,C,3/23/2015,369944703,5/6/2015,3713,651.21,524.96,2417942.73,1949176.48,468766.25
Baby Food,Online,L,9/3/2011,930903613,10/16/2011,3921,255.28,159.42,1000952.88,625085.82,375867.06
Personal Care,Offline,C,10/11/2012,122097003,11/27/2012,71,81.73,56.67,5802.83,4023.57,1779.26
Cosmetics,Online,M,10/29/2010,500217235,12/5/2010,4251,437.20,263.33,1858537.20,1119415.83,739121.37
Personal Care,Offline,C,4/14/2012,439816462,5/4/2012,320,81.73,56.67,26153.60,18134.40,8019.20
Office Supplies,Offline,M,1/19/2014,416816842,3/8/2014,4221,651.21,524.96,2748757.41,2215856.16,532901.25
Fruits,Online,M,5/18/2013,677460610,5/18/2013,4504,9.33,6.92,42022.32,31167.68,10854.64
Meat,Offline,M,2/8/2014,381514680,2/14/2014,7527,421.89,364.69,3175566.03,2745021.63,430544.40
Personal Care,Online,L,7/8/2014,107243573,7/31/2014,4611,81.73,56.67,376857.03,261305.37,115551.66
Vegetables,Online,C,12/23/2015,462660300,2/4/2016,319,154.06,90.93,49145.14,29006.67,20138.47
Office Supplies,Offline,L,3/5/2013,541156327,3/13/2013,9038,651.21,524.96,5885635.98,4744588.48,1141047.50
Household,Offline,C,12/1/2011,825236165,1/9/2012,4575,668.27,502.54,3057335.25,2299120.50,758214.75
Office Supplies,Offline,H,3/18/2015,603770244,4/29/2015,7887,651.21,524.96,5136093.27,4140359.52,995733.75
Personal Care,Online,M,10/12/2010,935948312,10/31/2010,6759,81.73,56.67,552413.07,383032.53,169380.54
Cosmetics,Online,M,10/11/2012,978409612,11/16/2012,2001,437.20,263.33,874837.20,526923.33,347913.87
Baby Food,Offline,C,6/5/2010,628037583,7/18/2010,9132,255.28,159.42,2331216.96,1455823.44,875393.52
Cosmetics,Offline,L,9/13/2014,714820134,9/22/2014,17,437.20,263.33,7432.40,4476.61,2955.79
Personal Care,Offline,C,11/1/2013,426963317,12/3/2013,6788,81.73,56.67,554783.24,384675.96,170107.28
Household,Offline,M,7/4/2012,167545640,7/27/2012,9333,668.27,502.54,6236963.91,4690205.82,1546758.09
Beverages,Online,M,4/1/2012,507038629,4/26/2012,2853,47.45,31.79,135374.85,90696.87,44677.98
Baby Food,Online,C,5/25/2016,588818109,5/25/2016,3218,255.28,159.42,821491.04,513013.56,308477.48
Beverages,Offline,H,8/18/2012,763115775,9/29/2012,1771,47.45,31.79,84033.95,56300.09,27733.86
Fruits,Offline,L,1/31/2017,906974017,3/1/2017,2621,9.33,6.92,24453.93,18137.32,6316.61
Beverages,Offline,H,1/4/2016,173379981,2/11/2016,5844,47.45,31.79,277297.80,185780.76,91517.04
Clothes,Online,L,4/26/2012,106848752,4/30/2012,7775,109.28,35.84,849652.00,278656.00,570996.00
Cereal,Offline,H,2/6/2016,114543044,2/7/2016,4687,205.70,117.11,964115.90,548894.57,415221.33
Meat,Offline,M,12/4/2011,544102036,1/5/2012,739,421.89,364.69,311776.71,269505.91,42270.80
Cosmetics,Offline,C,1/2/2014,983610093,1/13/2014,939,437.20,263.33,410530.80,247266.87,163263.93
Baby Food,Online,H,4/23/2015,220111787,6/1/2015,4824,255.28,159.42,1231470.72,769042.08,462428.64
Baby Food,Offline,H,3/5/2017,804449689,4/7/2017,3394,255.28,159.42,866420.32,541071.48,325348.84
Fruits,Offline,H,3/15/2017,555235564,4/24/2017,5397,9.33,6.92,50354.01,37347.24,13006.77
Cereal,Online,L,11/20/2011,214516484,1/3/2012,9050,205.70,117.11,1861585.00,1059845.50,801739.50
Cereal,Online,L,8/4/2013,357881200,9/18/2013,3855,205.70,117.11,792973.50,451459.05,341514.45
Fruits,Online,L,7/9/2012,790032708,7/23/2012,7089,9.33,6.92,66140.37,49055.88,17084.49
Fruits,Offline,C,12/20/2013,919770085,1/24/2014,9262,9.33,6.92,86414.46,64093.04,22321.42
Cereal,Online,L,10/9/2014,842500150,10/22/2014,3371,205.70,117.11,693414.70,394777.81,298636.89
Clothes,Online,H,10/23/2014,775277984,10/31/2014,839,109.28,35.84,91685.92,30069.76,61616.16
Cosmetics,Offline,M,12/27/2016,656378018,2/9/2017,5697,437.20,263.33,2490728.40,1500191.01,990537.39
Snacks,Online,C,7/28/2016,883340537,8/14/2016,8950,152.58,97.44,1365591.00,872088.00,493503.00
Snacks,Online,L,8/8/2011,977973163,9/8/2011,2846,152.58,97.44,434242.68,277314.24,156928.44
Office Supplies,Online,M,11/21/2011,567636811,12/17/2011,5201,651.21,524.96,3386943.21,2730316.96,656626.25
Fruits,Online,C,1/15/2014,960075318,2/1/2014,6477,9.33,6.92,60430.41,44820.84,15609.57
Beverages,Offline,L,6/22/2015,883143126,7/25/2015,531,47.45,31.79,25195.95,16880.49,8315.46
Meat,Online,H,4/30/2013,165883100,5/24/2013,7350,421.89,364.69,3100891.50,2680471.50,420420.00
Beverages,Offline,C,3/10/2017,657998931,3/15/2017,5361,47.45,31.79,254379.45,170426.19,83953.26
Office Supplies,Online,C,5/26/2010,239376056,7/14/2010,5549,651.21,524.96,3613564.29,2913003.04,700561.25
Fruits,Online,C,4/25/2011,488309514,6/1/2011,491,9.33,6.92,4581.03,3397.72,1183.31
Personal Care,Online,H,12/9/2016,870050942,1/3/2017,6263,81.73,56.67,511874.99,354924.21,156950.78
Fruits,Offline,H,6/8/2015,137740075,6/16/2015,9204,9.33,6.92,85873.32,63691.68,22181.64
Cereal,Offline,M,9/16/2015,992291438,10/19/2015,9942,205.70,117.11,2045069.40,1164307.62,880761.78
Household,Offline,M,5/11/2014,478895604,5/19/2014,4706,668.27,502.54,3144878.62,2364953.24,779925.38
Fruits,Offline,H,1/15/2017,399017703,1/16/2017,7060,9.33,6.92,65869.80,48855.20,17014.60
Baby Food,Online,H,7/26/2017,319887816,9/11/2017,768,255.28,159.42,196055.04,122434.56,73620.48
Vegetables,Offline,H,12/18/2014,356317365,12/31/2014,1081,154.06,90.93,166538.86,98295.33,68243.53
Clothes,Online,H,7/6/2014,388377702,8/5/2014,8447,109.28,35.84,923088.16,302740.48,620347.68
Personal Care,Offline,H,5/4/2010,183682239,5/25/2010,4511,81.73,56.67,368684.03,255638.37,113045.66
Personal Care,Offline,H,5/30/2011,564155948,6/30/2011,5137,81.73,56.67,419847.01,291113.79,128733.22
Snacks,Offline,H,4/30/2011,210796582,5/28/2011,8248,152.58,97.44,1258479.84,803685.12,454794.72
Baby Food,Offline,M,12/1/2016,703447568,1/2/2017,4622,255.28,159.42,1179904.16,736839.24,443064.92
Personal Care,Online,L,5/23/2013,574697244,6/26/2013,4540,81.73,56.67,371054.20,257281.80,113772.40
Office Supplies,Online,H,9/7/2015,297818171,9/22/2015,9870,651.21,524.96,6427442.70,5181355.20,1246087.50
Cereal,Online,H,1/14/2012,826618039,2/14/2012,3502,205.70,117.11,720361.40,410119.22,310242.18
Fruits,Online,L,4/7/2014,997237432,5/19/2014,3572,9.33,6.92,33326.76,24718.24,8608.52
Cosmetics,Online,C,3/7/2014,290757739,3/14/2014,531,437.20,263.33,232153.20,139828.23,92324.97
Meat,Offline,C,11/3/2015,144603097,12/5/2015,125,421.89,364.69,52736.25,45586.25,7150.00
Cosmetics,Offline,C,2/21/2014,314292514,2/22/2014,4994,437.20,263.33,2183376.80,1315070.02,868306.78
Meat,Offline,H,6/16/2010,426132047,6/24/2010,797,421.89,364.69,336246.33,290657.93,45588.40
Household,Offline,M,10/15/2016,873194062,11/17/2016,6382,668.27,502.54,4264899.14,3207210.28,1057688.86
Office Supplies,Offline,M,5/5/2016,580432879,6/6/2016,1842,651.21,524.96,1199528.82,966976.32,232552.50
Personal Care,Online,M,4/5/2013,260261237,4/27/2013,5939,81.73,56.67,485394.47,336563.13,148831.34
Beverages,Online,L,11/25/2012,630292356,1/9/2013,6369,47.45,31.79,302209.05,202470.51,99738.54
Beverages,Offline,C,4/3/2011,761058413,4/27/2011,2952,47.45,31.79,140072.40,93844.08,46228.32
Clothes,Online,H,9/24/2015,258894813,10/20/2015,1583,109.28,35.84,172990.24,56734.72,116255.52
Fruits,Offline,H,9/10/2013,830535352,10/11/2013,2722,9.33,6.92,25396.26,18836.24,6560.02
Personal Care,Offline,C,1/6/2010,486491191,2/15/2010,2409,81.73,56.67,196887.57,136518.03,60369.54
Office Supplies,Offline,L,9/6/2012,858875787,10/8/2012,9286,651.21,524.96,6047136.06,4874778.56,1172357.50
Household,Online,L,7/29/2010,887018811,9/15/2010,7433,668.27,502.54,4967250.91,3735379.82,1231871.09
Snacks,Offline,M,12/3/2014,114106595,1/19/2015,5532,152.58,97.44,844072.56,539038.08,305034.48
Office Supplies,Offline,C,6/11/2017,493255507,7/27/2017,4121,651.21,524.96,2683636.41,2163360.16,520276.25
Fruits,Online,C,3/4/2011,320324265,3/5/2011,9923,9.33,6.92,92581.59,68667.16,23914.43
Cosmetics,Online,H,12/15/2013,253595626,1/17/2014,3436,437.20,263.33,1502219.20,904801.88,597417.32
Vegetables,Online,L,9/3/2014,500908172,9/10/2014,8714,154.06,90.93,1342478.84,792364.02,550114.82
Beverages,Online,L,10/3/2010,856719720,11/19/2010,1258,47.45,31.79,59692.10,39991.82,19700.28
Clothes,Online,H,4/10/2012,498892438,5/6/2012,2214,109.28,35.84,241945.92,79349.76,162596.16
Meat,Offline,M,10/4/2014,220013082,10/25/2014,5615,421.89,364.69,2368912.35,2047734.35,321178.00
Office Supplies,Offline,M,12/16/2012,948110520,1/21/2013,5827,651.21,524.96,3794600.67,3058941.92,735658.75
Snacks,Online,C,11/1/2011,559251582,11/8/2011,3826,152.58,97.44,583771.08,372805.44,210965.64
Baby Food,Offline,C,3/29/2012,875547540,3/31/2012,2828,255.28,159.42,721931.84,450839.76,271092.08
Beverages,Online,H,5/7/2012,451822888,6/13/2012,3288,47.45,31.79,156015.60,104525.52,51490.08
Meat,Online,H,10/30/2010,853337562,11/18/2010,402,421.89,364.69,169599.78,146605.38,22994.40
Baby Food,Offline,H,12/5/2012,162641274,1/24/2013,8022,255.28,159.42,2047856.16,1278867.24,768988.92
Beverages,Offline,L,1/7/2010,839611518,1/28/2010,8561,47.45,31.79,406219.45,272154.19,134065.26
Snacks,Offline,C,10/22/2014,465845048,11/28/2014,2757,152.58,97.44,420663.06,268642.08,152020.98
Cereal,Offline,L,8/1/2010,474822509,8/10/2010,9387,205.70,117.11,1930905.90,1099311.57,831594.33
Clothes,Offline,L,5/6/2014,625346362,6/11/2014,2740,109.28,35.84,299427.20,98201.60,201225.60
Beverages,Offline,H,11/23/2015,240363109,12/15/2015,7640,47.45,31.79,362518.00,242875.60,119642.40
Beverages,Online,L,8/27/2012,382839477,9/13/2012,9564,47.45,31.79,453811.80,304039.56,149772.24
Beverages,Online,H,2/27/2016,563423383,3/22/2016,8354,47.45,31.79,396397.30,265573.66,130823.64
Meat,Online,M,3/7/2015,761988389,3/23/2015,8152,421.89,364.69,3439247.28,2972952.88,466294.40
Personal Care,Online,C,11/4/2015,957228314,11/15/2015,3985,81.73,56.67,325694.05,225829.95,99864.10
Fruits,Offline,H,12/5/2015,720020616,1/9/2016,8955,9.33,6.92,83550.15,61968.60,21581.55
Baby Food,Online,L,9/4/2016,678052842,9/8/2016,9759,255.28,159.42,2491277.52,1555779.78,935497.74
Meat,Online,C,3/26/2013,727912318,4/12/2013,4286,421.89,364.69,1808220.54,1563061.34,245159.20
Beverages,Offline,C,1/19/2014,373129451,2/26/2014,6151,47.45,31.79,291864.95,195540.29,96324.66
Vegetables,Offline,H,4/29/2013,253257882,6/14/2013,3490,154.06,90.93,537669.40,317345.70,220323.70
Clothes,Offline,M,6/4/2017,636085069,6/28/2017,562,109.28,35.84,61415.36,20142.08,41273.28
Baby Food,Online,M,2/24/2014,845783603,3/20/2014,5018,255.28,159.42,1280995.04,799969.56,481025.48
Cosmetics,Offline,M,2/11/2017,748755872,2/16/2017,2356,437.20,263.33,1030043.20,620405.48,409637.72
Snacks,Online,H,12/8/2014,780281054,1/26/2015,1358,152.58,97.44,207203.64,132323.52,74880.12
Beverages,Online,M,5/22/2016,144701802,7/11/2016,9334,47.45,31.79,442898.30,296727.86,146170.44
Office Supplies,Offline,M,1/6/2017,407163894,2/25/2017,7699,651.21,524.96,5013665.79,4041667.04,971998.75
Meat,Online,M,8/5/2013,711001527,9/1/2013,7,421.89,364.69,2953.23,2552.83,400.40
Cereal,Offline,C,2/1/2013,909426200,2/17/2013,8277,205.70,117.11,1702578.90,969319.47,733259.43
Household,Offline,H,10/23/2015,215446460,11/28/2015,4250,668.27,502.54,2840147.50,2135795.00,704352.50
Fruits,Online,M,11/7/2016,425695598,11/10/2016,1642,9.33,6.92,15319.86,11362.64,3957.22
Baby Food,Online,M,12/1/2011,956298339,12/21/2011,8784,255.28,159.42,2242379.52,1400345.28,842034.24
Cereal,Online,C,8/23/2010,748953282,10/2/2010,775,205.70,117.11,159417.50,90760.25,68657.25
Vegetables,Online,C,11/10/2012,475456368,12/29/2012,6960,154.06,90.93,1072257.60,632872.80,439384.80
Personal Care,Online,H,1/27/2015,285713040,2/27/2015,7693,81.73,56.67,628748.89,435962.31,192786.58
Beverages,Online,C,12/4/2016,334938657,12/8/2016,4646,47.45,31.79,220452.70,147696.34,72756.36
Baby Food,Online,C,6/14/2012,246535193,7/9/2012,4097,255.28,159.42,1045882.16,653143.74,392738.42
Cereal,Online,C,3/23/2016,294295680,4/27/2016,7486,205.70,117.11,1539870.20,876685.46,663184.74
Snacks,Offline,C,9/2/2015,575331103,9/26/2015,2113,152.58,97.44,322401.54,205890.72,116510.82
Cosmetics,Offline,H,8/1/2012,473596417,8/17/2012,6559,437.20,263.33,2867594.80,1727181.47,1140413.33
Cereal,Offline,M,5/25/2017,247423541,6/24/2017,6979,205.70,117.11,1435580.30,817310.69,618269.61
Personal Care,Online,L,6/9/2012,436673343,6/21/2012,201,81.73,56.67,16427.73,11390.67,5037.06
Office Supplies,Online,M,5/18/2012,249917352,5/20/2012,4953,651.21,524.96,3225443.13,2600126.88,625316.25
Office Supplies,Offline,M,11/8/2016,250946033,11/19/2016,9362,651.21,524.96,6096628.02,4914675.52,1181952.50
Cosmetics,Offline,M,8/27/2016,293012511,9/5/2016,7768,437.20,263.33,3396169.60,2045547.44,1350622.16
Snacks,Offline,M,7/5/2011,640002381,7/29/2011,9782,152.58,97.44,1492537.56,953158.08,539379.48
Snacks,Online,C,4/2/2010,508264720,4/20/2010,5680,152.58,97.44,866654.40,553459.20,313195.20
Household,Offline,M,7/24/2016,613973796,8/1/2016,7345,668.27,502.54,4908443.15,3691156.30,1217286.85
Meat,Offline,L,2/7/2012,973307836,3/6/2012,2272,421.89,364.69,958534.08,828575.68,129958.40
Clothes,Offline,L,8/27/2012,470214259,10/4/2012,5703,109.28,35.84,623223.84,204395.52,418828.32
Personal Care,Offline,H,3/2/2016,876477515,4/15/2016,8029,81.73,56.67,656210.17,455003.43,201206.74
Personal Care,Online,L,7/3/2010,846713578,7/18/2010,219,81.73,56.67,17898.87,12410.73,5488.14
Snacks,Online,M,11/17/2011,167207896,12/22/2011,9387,152.58,97.44,1432268.46,914669.28,517599.18
Meat,Online,M,5/1/2013,387941253,5/26/2013,9292,421.89,364.69,3920201.88,3388699.48,531502.40
Cereal,Online,L,3/24/2014,208146989,3/30/2014,4174,205.70,117.11,858591.80,488817.14,369774.66
Clothes,Offline,H,4/27/2015,445791137,6/4/2015,8359,109.28,35.84,913471.52,299586.56,613884.96
Vegetables,Online,C,6/21/2010,367056071,6/23/2010,8903,154.06,90.93,1371596.18,809549.79,562046.39
Beverages,Offline,H,12/22/2010,671823680,1/11/2011,6411,47.45,31.79,304201.95,203805.69,100396.26
Meat,Offline,L,11/2/2015,822544944,12/4/2015,8182,421.89,364.69,3451903.98,2983893.58,468010.40
Fruits,Online,M,1/16/2017,621075856,1/17/2017,9002,9.33,6.92,83988.66,62293.84,21694.82
Personal Care,Offline,C,1/29/2014,761790978,3/1/2014,9734,81.73,56.67,795559.82,551625.78,243934.04
Personal Care,Offline,M,8/29/2010,780873286,8/31/2010,6613,81.73,56.67,540480.49,374758.71,165721.78
Cosmetics,Offline,L,12/10/2015,573569858,12/18/2015,922,437.20,263.33,403098.40,242790.26,160308.14
Meat,Online,H,1/4/2013,690750205,2/17/2013,7191,421.89,364.69,3033810.99,2622485.79,411325.20
Vegetables,Offline,H,11/12/2016,104495275,12/17/2016,1329,154.06,90.93,204745.74,120845.97,83899.77
Vegetables,Offline,H,4/4/2014,465746343,4/23/2014,3548,154.06,90.93,546604.88,322619.64,223985.24
Personal Care,Online,C,9/22/2016,377005136,9/24/2016,3052,81.73,56.67,249439.96,172956.84,76483.12
Household,Online,C,2/1/2010,526796424,2/22/2010,9623,668.27,502.54,6430762.21,4835942.42,1594819.79
Beverages,Online,H,1/26/2013,330626523,3/2/2013,8590,47.45,31.79,407595.50,273076.10,134519.40
Fruits,Online,H,4/18/2010,444663751,4/29/2010,4740,9.33,6.92,44224.20,32800.80,11423.40
Household,Offline,H,2/17/2011,165488278,2/22/2011,514,668.27,502.54,343490.78,258305.56,85185.22
Vegetables,Offline,C,3/22/2015,457319486,4/5/2015,9853,154.06,90.93,1517953.18,895933.29,622019.89
Cereal,Offline,H,7/29/2010,930706202,8/6/2010,5503,205.70,117.11,1131967.10,644456.33,487510.77
Cosmetics,Offline,M,6/18/2015,657463777,7/22/2015,6997,437.20,263.33,3059088.40,1842520.01,1216568.39
Beverages,Offline,H,2/26/2013,509236323,4/12/2013,3199,47.45,31.79,151792.55,101696.21,50096.34
Vegetables,Online,C,5/24/2014,411673438,5/28/2014,2173,154.06,90.93,334772.38,197590.89,137181.49
Fruits,Online,H,6/15/2016,378766381,7/2/2016,4244,9.33,6.92,39596.52,29368.48,10228.04
Beverages,Offline,L,12/13/2010,152099978,1/28/2011,8618,47.45,31.79,408924.10,273966.22,134957.88
Personal Care,Offline,L,10/19/2014,418536460,11/16/2014,3094,81.73,56.67,252872.62,175336.98,77535.64
Baby Food,Offline,M,3/16/2015,338024699,4/16/2015,7875,255.28,159.42,2010330.00,1255432.50,754897.50
Baby Food,Online,M,4/22/2017,218885695,6/7/2017,1996,255.28,159.42,509538.88,318202.32,191336.56
Fruits,Offline,C,12/25/2015,772093236,1/8/2016,8401,9.33,6.92,78381.33,58134.92,20246.41
Beverages,Offline,C,6/30/2015,280808675,7/7/2015,6382,47.45,31.79,302825.90,202883.78,99942.12
Cereal,Offline,L,1/21/2011,168870437,2/23/2011,1370,205.70,117.11,281809.00,160440.70,121368.30
Beverages,Online,C,3/3/2013,275410783,4/20/2013,9026,47.45,31.79,428283.70,286936.54,141347.16
Baby Food,Offline,C,1/29/2011,466535985,2/5/2011,7220,255.28,159.42,1843121.60,1151012.40,692109.20
Household,Offline,M,11/14/2010,964486157,11/18/2010,1742,668.27,502.54,1164126.34,875424.68,288701.66
Clothes,Online,M,5/12/2010,306598222,5/15/2010,8082,109.28,35.84,883200.96,289658.88,593542.08
Baby Food,Online,M,4/6/2011,217799937,4/10/2011,696,255.28,159.42,177674.88,110956.32,66718.56
Fruits,Offline,L,2/20/2017,959046638,2/28/2017,2067,9.33,6.92,19285.11,14303.64,4981.47
Fruits,Offline,L,1/11/2017,854901397,3/2/2017,3176,9.33,6.92,29632.08,21977.92,7654.16
Baby Food,Offline,M,1/26/2011,922419679,2/1/2011,3336,255.28,159.42,851614.08,531825.12,319788.96
Meat,Online,L,10/1/2010,281541240,10/15/2010,3164,421.89,364.69,1334859.96,1153879.16,180980.80
Snacks,Offline,M,1/20/2012,374355542,2/20/2012,8979,152.58,97.44,1370015.82,874913.76,495102.06
Personal Care,Online,L,7/9/2015,360037267,8/7/2015,1883,81.73,56.67,153897.59,106709.61,47187.98
Vegetables,Offline,H,5/14/2010,484968984,6/27/2010,1954,154.06,90.93,301033.24,177677.22,123356.02
Office Supplies,Online,C,6/28/2011,608082377,7/9/2011,3943,651.21,524.96,2567721.03,2069917.28,497803.75
Personal Care,Online,M,4/11/2012,895700156,4/29/2012,6436,81.73,56.67,526014.28,364728.12,161286.16
Fruits,Online,L,2/13/2017,970814025,2/18/2017,4298,9.33,6.92,40100.34,29742.16,10358.18
Meat,Online,H,6/25/2012,944629657,8/4/2012,5762,421.89,364.69,2430930.18,2101343.78,329586.40
Cosmetics,Offline,L,8/23/2012,969785344,10/9/2012,9889,437.20,263.33,4323470.80,2604070.37,1719400.43
Beverages,Online,L,3/1/2012,700558936,4/11/2012,9812,47.45,31.79,465579.40,311923.48,153655.92
Cereal,Online,H,12/13/2015,205060946,1/13/2016,946,205.70,117.11,194592.20,110786.06,83806.14
Cosmetics,Offline,H,3/29/2010,479965913,4/1/2010,1434,437.20,263.33,626944.80,377615.22,249329.58
Cosmetics,Online,C,10/8/2016,841274058,10/27/2016,544,437.20,263.33,237836.80,143251.52,94585.28
Personal Care,Offline,L,3/21/2014,620343291,5/5/2014,2220,81.73,56.67,181440.60,125807.40,55633.20
Cereal,Online,L,5/16/2015,628925931,7/4/2015,2014,205.70,117.11,414279.80,235859.54,178420.26
Clothes,Offline,L,9/10/2013,786847960,10/1/2013,4652,109.28,35.84,508370.56,166727.68,341642.88
Meat,Online,C,11/20/2013,566410720,12/23/2013,2374,421.89,364.69,1001566.86,865774.06,135792.80
Cosmetics,Offline,M,1/6/2010,442803800,2/4/2010,4339,437.20,263.33,1897010.80,1142588.87,754421.93
Cosmetics,Online,C,10/12/2010,892260921,10/20/2010,8689,437.20,263.33,3798830.80,2288074.37,1510756.43
Beverages,Offline,L,7/25/2015,999055755,9/2/2015,1654,47.45,31.79,78482.30,52580.66,25901.64
Cereal,Online,C,3/16/2012,811707532,4/11/2012,1151,205.70,117.11,236760.70,134793.61,101967.09
Meat,Offline,H,8/8/2011,846910989,9/27/2011,8637,421.89,364.69,3643863.93,3149827.53,494036.40
Cosmetics,Offline,L,8/11/2013,346113812,9/28/2013,1623,437.20,263.33,709575.60,427384.59,282191.01
Baby Food,Offline,H,7/1/2014,162698352,8/1/2014,4913,255.28,159.42,1254190.64,783230.46,470960.18
Fruits,Offline,L,7/3/2016,208780848,8/19/2016,1747,9.33,6.92,16299.51,12089.24,4210.27
Clothes,Online,H,8/22/2010,395832955,8/29/2010,4623,109.28,35.84,505201.44,165688.32,339513.12
Meat,Online,M,7/17/2017,965909659,8/18/2017,2988,421.89,364.69,1260607.32,1089693.72,170913.60
Baby Food,Online,M,5/29/2011,385785186,7/9/2011,1264,255.28,159.42,322673.92,201506.88,121167.04
Cereal,Online,L,9/28/2010,693737542,9/30/2010,1210,205.70,117.11,248897.00,141703.10,107193.90
Office Supplies,Offline,M,3/15/2012,942769706,3/22/2012,5361,651.21,524.96,3491136.81,2814310.56,676826.25
Cereal,Offline,L,2/26/2014,167841756,3/23/2014,6960,205.70,117.11,1431672.00,815085.60,616586.40
Household,Offline,M,12/13/2013,975224864,1/25/2014,9564,668.27,502.54,6391334.28,4806292.56,1585041.72
Beverages,Offline,L,8/8/2011,890598380,8/18/2011,6707,47.45,31.79,318247.15,213215.53,105031.62
Clothes,Online,C,6/11/2011,231188237,6/25/2011,2592,109.28,35.84,283253.76,92897.28,190356.48
Beverages,Online,L,3/31/2015,623922860,4/7/2015,1494,47.45,31.79,70890.30,47494.26,23396.04
Vegetables,Offline,M,6/23/2015,336263453,7/8/2015,6683,154.06,90.93,1029582.98,607685.19,421897.79
Meat,Online,H,3/27/2012,697176778,4/8/2012,8956,421.89,364.69,3778446.84,3266163.64,512283.20
Clothes,Offline,M,8/17/2010,629658496,8/22/2010,8796,109.28,35.84,961226.88,315248.64,645978.24
Baby Food,Online,H,1/4/2015,733211505,1/14/2015,2433,255.28,159.42,621096.24,387868.86,233227.38
Personal Care,Offline,H,11/12/2010,829802787,12/6/2010,5940,81.73,56.67,485476.20,336619.80,148856.40
Fruits,Offline,L,7/19/2014,408530318,9/3/2014,2054,9.33,6.92,19163.82,14213.68,4950.14
Beverages,Online,L,6/12/2012,111851823,7/27/2012,8295,47.45,31.79,393597.75,263698.05,129899.70
Clothes,Online,H,12/12/2013,665791928,1/2/2014,1482,109.28,35.84,161952.96,53114.88,108838.08
Personal Care,Online,H,7/6/2010,390829885,7/22/2010,4103,81.73,56.67,335338.19,232517.01,102821.18
Meat,Offline,H,1/21/2011,212557828,3/6/2011,9440,421.89,364.69,3982641.60,3442673.60,539968.00
Beverages,Online,M,9/21/2012,201086556,11/9/2012,4835,47.45,31.79,229420.75,153704.65,75716.10
Household,Offline,H,1/21/2010,685014569,3/8/2010,9888,668.27,502.54,6607853.76,4969115.52,1638738.24
Meat,Offline,L,11/29/2011,777927577,12/29/2011,4912,421.89,364.69,2072323.68,1791357.28,280966.40
Meat,Online,H,3/21/2013,961737859,4/5/2013,8459,421.89,364.69,3568767.51,3084912.71,483854.80
Cosmetics,Offline,L,11/18/2014,859270608,11/18/2014,6123,437.20,263.33,2676975.60,1612369.59,1064606.01
Baby Food,Online,C,11/7/2010,207315719,12/10/2010,8183,255.28,159.42,2088956.24,1304533.86,784422.38
Personal Care,Online,M,10/12/2015,461039388,11/11/2015,655,81.73,56.67,53533.15,37118.85,16414.30
Clothes,Offline,M,12/30/2010,156864011,1/15/2011,8402,109.28,35.84,918170.56,301127.68,617042.88
Snacks,Offline,L,5/24/2013,399947679,7/6/2013,2261,152.58,97.44,344983.38,220311.84,124671.54
Snacks,Offline,L,7/6/2016,609209764,8/12/2016,7562,152.58,97.44,1153809.96,736841.28,416968.68
Office Supplies,Online,M,1/8/2015,630448138,2/21/2015,2469,651.21,524.96,1607837.49,1296126.24,311711.25
Personal Care,Online,L,11/15/2015,799010169,12/22/2015,3720,81.73,56.67,304035.60,210812.40,93223.20
Snacks,Offline,M,7/10/2015,800532376,8/12/2015,4175,152.58,97.44,637021.50,406812.00,230209.50
Cosmetics,Online,H,9/6/2015,472567737,9/13/2015,2150,437.20,263.33,939980.00,566159.50,373820.50
Personal Care,Offline,H,11/5/2015,279286468,11/17/2015,5927,81.73,56.67,484413.71,335883.09,148530.62
Meat,Online,L,9/2/2013,973364913,9/11/2013,9163,421.89,364.69,3865778.07,3341654.47,524123.60
Fruits,Offline,L,7/10/2015,844219768,8/22/2015,2245,9.33,6.92,20945.85,15535.40,5410.45
Cosmetics,Offline,L,12/9/2010,826420629,1/25/2011,5084,437.20,263.33,2222724.80,1338769.72,883955.08
Beverages,Offline,C,7/14/2010,819557607,8/5/2010,4163,47.45,31.79,197534.35,132341.77,65192.58
Household,Offline,M,9/5/2010,769105899,9/10/2010,4382,668.27,502.54,2928359.14,2202130.28,726228.86
Snacks,Online,C,4/23/2017,900448739,6/5/2017,1647,152.58,97.44,251299.26,160483.68,90815.58
Snacks,Offline,M,5/22/2016,232076585,6/11/2016,5474,152.58,97.44,835222.92,533386.56,301836.36
