Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Clothes,Offline,L,8/16/2015,352130115,8/16/2015,1981,109.28,35.84,216483.68,70999.04,145484.64
Cereal,Offline,H,7/3/2017,921079432,8/22/2017,6727,205.70,117.11,1383743.90,787798.97,595944.93
Household,Online,H,9/1/2016,300254905,9/7/2016,953,668.27,502.54,636861.31,478920.62,157940.69
Meat,Online,C,9/30/2016,344181334,11/6/2016,9760,421.89,364.69,4117646.40,3559374.40,558272.00
Office Supplies,Offline,H,7/24/2017,711027705,8/9/2017,7753,651.21,524.96,5048831.13,4070014.88,978816.25
Fruits,Online,L,9/18/2010,371394383,9/29/2010,2706,9.33,6.92,25246.98,18725.52,6521.46
Office Supplies,Offline,L,2/12/2013,464406096,2/24/2013,6939,651.21,524.96,4518746.19,3642697.44,876048.75
Clothes,Online,H,12/13/2016,611547791,12/23/2016,9436,109.28,35.84,1031166.08,338186.24,692979.84
Beverages,Online,M,9/4/2015,994769799,9/12/2015,3344,47.45,31.79,158672.80,106305.76,52367.04
Household,Offline,C,2/26/2016,407683598,3/23/2016,1491,668.27,502.54,996390.57,749287.14,247103.43
Clothes,Offline,M,6/18/2016,251325404,7/23/2016,1627,109.28,35.84,177798.56,58311.68,119486.88
Fruits,Online,C,2/13/2013,861213815,2/18/2013,1161,9.33,6.92,10832.13,8034.12,2798.01
Clothes,Online,M,2/4/2016,724119889,2/28/2016,2022,109.28,35.84,220964.16,72468.48,148495.68
Snacks,Offline,C,2/28/2012,148011434,4/18/2012,8727,152.58,97.44,1331565.66,850358.88,481206.78
Household,Online,H,8/13/2016,248182284,9/9/2016,1508,668.27,502.54,1007751.16,757830.32,249920.84
Personal Care,Online,M,7/1/2011,940146291,7/26/2011,9034,81.73,56.67,738348.82,511956.78,226392.04
Beverages,Online,M,2/23/2015,348649251,2/28/2015,1916,47.45,31.79,90914.20,60909.64,30004.56
Household,Offline,L,4/28/2016,392773091,5/19/2016,9141,668.27,502.54,6108656.07,4593718.14,1514937.93
Meat,Offline,L,1/19/2014,614197385,2/20/2014,3510,421.89,364.69,1480833.90,1280061.90,200772.00
Baby Food,Offline,M,2/3/2014,856408154,3/24/2014,9059,255.28,159.42,2312581.52,1444185.78,868395.74
Personal Care,Offline,M,6/6/2012,189937579,7/21/2012,5605,81.73,56.67,458096.65,317635.35,140461.30
Cosmetics,Online,L,1/1/2017,707307803,1/1/2017,6952,437.20,263.33,3039414.40,1830670.16,1208744.24
Meat,Offline,L,5/19/2012,447297894,6/25/2012,4242,421.89,364.69,1789657.38,1547014.98,242642.40
Cereal,Offline,C,11/15/2013,953929412,11/19/2013,7766,205.70,117.11,1597466.20,909476.26,687989.94
Fruits,Online,M,8/1/2012,670976960,8/1/2012,5848,9.33,6.92,54561.84,40468.16,14093.68
Cosmetics,Offline,M,10/14/2010,499074399,10/28/2010,6060,437.20,263.33,2649432.00,1595779.80,1053652.20
Snacks,Online,M,4/8/2015,591099059,5/21/2015,8202,152.58,97.44,1251461.16,799202.88,452258.28
Fruits,Online,H,10/2/2012,656066453,11/16/2012,3498,9.33,6.92,32636.34,24206.16,8430.18
Cereal,Offline,M,9/21/2013,341827857,10/8/2013,3314,205.70,117.11,681689.80,388102.54,293587.26
Personal Care,Offline,C,3/28/2015,333499705,4/27/2015,8829,81.73,56.67,721594.17,500339.43,221254.74
Clothes,Online,M,5/12/2017,337276685,6/8/2017,6521,109.28,35.84,712614.88,233712.64,478902.24
Cosmetics,Online,L,8/3/2013,333203589,8/31/2013,1201,437.20,263.33,525077.20,316259.33,208817.87
Vegetables,Offline,L,7/17/2014,383852708,8/16/2014,9401,154.06,90.93,1448318.06,854832.93,593485.13
Fruits,Online,C,7/10/2013,427581727,8/5/2013,9790,9.33,6.92,91340.70,67746.80,23593.90
Snacks,Offline,H,7/8/2011,468874013,8/8/2011,9095,152.58,97.44,1387715.10,886216.80,501498.30
Fruits,Offline,L,1/29/2013,575315654,2/26/2013,7542,9.33,6.92,70366.86,52190.64,18176.22
Household,Online,C,10/14/2010,455387008,10/17/2010,7990,668.27,502.54,5339477.30,4015294.60,1324182.70
Snacks,Offline,M,3/27/2016,804730355,5/5/2016,6450,152.58,97.44,984141.00,628488.00,355653.00
Vegetables,Online,H,7/24/2012,373311412,8/19/2012,9997,154.06,90.93,1540137.82,909027.21,631110.61
Clothes,Online,H,5/22/2016,801587235,6/22/2016,6331,109.28,35.84,691851.68,226903.04,464948.64
Meat,Offline,H,7/2/2014,688521611,8/2/2014,7700,421.89,364.69,3248553.00,2808113.00,440440.00
Household,Offline,C,1/5/2016,239698350,2/15/2016,923,668.27,502.54,616813.21,463844.42,152968.79
Vegetables,Offline,L,1/6/2015,977900636,1/9/2015,1384,154.06,90.93,213219.04,125847.12,87371.92
Fruits,Online,H,4/15/2010,285302770,4/30/2010,6284,9.33,6.92,58629.72,43485.28,15144.44
Personal Care,Online,C,9/26/2012,120954167,10/20/2012,1881,81.73,56.67,153734.13,106596.27,47137.86
Office Supplies,Online,L,10/5/2016,197730576,10/14/2016,1726,651.21,524.96,1123988.46,906080.96,217907.50
Household,Offline,L,12/7/2010,230185735,1/22/2011,5929,668.27,502.54,3962172.83,2979559.66,982613.17
Cosmetics,Offline,M,7/5/2017,155762803,8/3/2017,2530,437.20,263.33,1106116.00,666224.90,439891.10
Beverages,Online,C,9/8/2010,113795030,10/27/2010,3333,47.45,31.79,158150.85,105956.07,52194.78
Personal Care,Offline,C,5/23/2010,805265510,6/2/2010,4814,81.73,56.67,393448.22,272809.38,120638.84
Meat,Online,L,3/9/2017,589633929,4/7/2017,4637,421.89,364.69,1956303.93,1691067.53,265236.40
Beverages,Offline,M,1/4/2016,458135306,2/16/2016,1273,47.45,31.79,60403.85,40468.67,19935.18
Household,Offline,L,8/20/2014,237640988,9/12/2014,2104,668.27,502.54,1406040.08,1057344.16,348695.92
Baby Food,Offline,H,1/29/2017,529176080,2/28/2017,3816,255.28,159.42,974148.48,608346.72,365801.76
Personal Care,Offline,C,1/2/2014,696808135,2/3/2014,9867,81.73,56.67,806429.91,559162.89,247267.02
Office Supplies,Offline,L,11/4/2014,683378207,12/11/2014,5653,651.21,524.96,3681290.13,2967598.88,713691.25
Office Supplies,Online,M,2/17/2012,877786862,2/25/2012,5494,651.21,524.96,3577747.74,2884130.24,693617.50
Vegetables,Offline,C,6/25/2016,195870625,7/22/2016,1326,154.06,90.93,204283.56,120573.18,83710.38
Snacks,Online,C,2/11/2014,626203811,4/2/2014,6478,152.58,97.44,988413.24,631216.32,357196.92
Beverages,Offline,C,5/7/2015,175520598,6/2/2015,9300,47.45,31.79,441285.00,295647.00,145638.00
Meat,Online,H,2/17/2010,791638171,3/20/2010,2182,421.89,364.69,920563.98,795753.58,124810.40
Snacks,Offline,M,4/7/2010,843949830,5/7/2010,2364,152.58,97.44,360699.12,230348.16,130350.96
Office Supplies,Offline,H,4/10/2015,769469821,5/13/2015,2074,651.21,524.96,1350609.54,1088767.04,261842.50
Fruits,Offline,L,1/6/2011,670919883,1/24/2011,8957,9.33,6.92,83568.81,61982.44,21586.37
Cereal,Online,L,11/14/2013,731871259,11/17/2013,5824,205.70,117.11,1197996.80,682048.64,515948.16
Baby Food,Online,M,3/7/2010,577965247,4/25/2010,1615,255.28,159.42,412277.20,257463.30,154813.90
Clothes,Online,L,6/7/2016,409543550,6/15/2016,1892,109.28,35.84,206757.76,67809.28,138948.48
Cosmetics,Online,H,6/28/2013,673174655,7/18/2013,6195,437.20,263.33,2708454.00,1631329.35,1077124.65
Beverages,Online,M,3/3/2011,251959264,3/27/2011,9200,47.45,31.79,436540.00,292468.00,144072.00
Beverages,Offline,C,3/28/2013,378413188,5/1/2013,9726,47.45,31.79,461498.70,309189.54,152309.16
Baby Food,Online,L,3/11/2011,462250030,4/8/2011,8911,255.28,159.42,2274800.08,1420591.62,854208.46
Baby Food,Online,C,3/4/2010,133848941,4/21/2010,7731,255.28,159.42,1973569.68,1232476.02,741093.66
Cereal,Online,L,1/19/2016,569283902,2/16/2016,2612,205.70,117.11,537288.40,305891.32,231397.08
Cosmetics,Online,L,2/12/2014,979324138,3/15/2014,2630,437.20,263.33,1149836.00,692557.90,457278.10
Beverages,Offline,C,2/9/2017,370957934,2/15/2017,3551,47.45,31.79,168494.95,112886.29,55608.66
Clothes,Online,H,9/12/2014,646455132,10/15/2014,9294,109.28,35.84,1015648.32,333096.96,682551.36
Vegetables,Online,L,4/25/2014,124632441,4/29/2014,364,154.06,90.93,56077.84,33098.52,22979.32
Clothes,Offline,L,9/19/2012,635913836,10/18/2012,9890,109.28,35.84,1080779.20,354457.60,726321.60
Office Supplies,Offline,M,9/7/2010,157482421,9/16/2010,1403,651.21,524.96,913647.63,736518.88,177128.75
Clothes,Online,H,10/22/2014,750600373,12/3/2014,8185,109.28,35.84,894456.80,293350.40,601106.40
Household,Offline,H,5/3/2012,751966798,6/10/2012,2541,668.27,502.54,1698074.07,1276954.14,421119.93
Personal Care,Online,C,2/1/2012,282455766,2/10/2012,3793,81.73,56.67,310001.89,214949.31,95052.58
Cosmetics,Online,M,1/12/2016,271618354,1/15/2016,6762,437.20,263.33,2956346.40,1780637.46,1175708.94
Fruits,Online,C,5/10/2016,103492772,5/25/2016,4666,9.33,6.92,43533.78,32288.72,11245.06
Cereal,Online,C,10/5/2011,319519174,10/21/2011,1679,205.70,117.11,345370.30,196627.69,148742.61
Personal Care,Offline,C,10/8/2011,807322871,11/5/2011,3633,81.73,56.67,296925.09,205882.11,91042.98
Vegetables,Online,L,12/14/2015,227691924,1/6/2016,7955,154.06,90.93,1225547.30,723348.15,502199.15
Snacks,Offline,L,4/9/2014,560363519,5/16/2014,2873,152.58,97.44,438362.34,279945.12,158417.22
Cereal,Online,C,10/23/2015,543889176,10/23/2015,7749,205.70,117.11,1593969.30,907485.39,686483.91
Meat,Offline,L,2/28/2015,971136319,4/16/2015,9672,421.89,364.69,4080520.08,3527281.68,553238.40
Household,Online,L,2/25/2016,185625445,3/21/2016,9549,668.27,502.54,6381310.23,4798754.46,1582555.77
Household,Online,C,11/3/2010,507459628,12/6/2010,7436,668.27,502.54,4969255.72,3736887.44,1232368.28
Baby Food,Online,C,3/16/2014,567366874,3/29/2014,5321,255.28,159.42,1358344.88,848273.82,510071.06
Household,Online,H,7/12/2011,694553363,8/11/2011,2629,668.27,502.54,1756881.83,1321177.66,435704.17
Office Supplies,Offline,H,7/12/2011,869302928,8/3/2011,4909,651.21,524.96,3196789.89,2577028.64,619761.25
Household,Online,C,6/15/2017,147377574,6/25/2017,1154,668.27,502.54,771183.58,579931.16,191252.42
Household,Offline,C,7/29/2015,609490430,9/10/2015,617,668.27,502.54,412322.59,310067.18,102255.41
Meat,Online,H,7/10/2016,307019221,7/22/2016,2665,421.89,364.69,1124336.85,971898.85,152438.00
Meat,Offline,C,3/31/2013,778842103,4/25/2013,5541,421.89,364.69,2337692.49,2020747.29,316945.20
Cosmetics,Offline,M,6/22/2012,654206502,7/4/2012,3097,437.20,263.33,1354008.40,815533.01,538475.39
Beverages,Offline,L,3/3/2016,899108493,4/8/2016,5038,47.45,31.79,239053.10,160158.02,78895.08
Beverages,Online,L,1/25/2017,985059773,2/23/2017,9932,47.45,31.79,471273.40,315738.28,155535.12
Office Supplies,Online,L,3/27/2017,791778504,4/30/2017,3709,651.21,524.96,2415337.89,1947076.64,468261.25
Baby Food,Online,M,11/3/2011,978690278,12/15/2011,5057,255.28,159.42,1290950.96,806186.94,484764.02
Fruits,Offline,H,12/27/2010,238570964,1/10/2011,7305,9.33,6.92,68155.65,50550.60,17605.05
Household,Online,L,5/22/2014,802813327,6/15/2014,9159,668.27,502.54,6120684.93,4602763.86,1517921.07
Cereal,Online,C,5/13/2010,329229199,6/28/2010,5091,205.70,117.11,1047218.70,596207.01,451011.69
Fruits,Offline,C,6/22/2014,652980411,7/11/2014,269,9.33,6.92,2509.77,1861.48,648.29
Fruits,Offline,M,7/10/2015,513730418,7/13/2015,3102,9.33,6.92,28941.66,21465.84,7475.82
Clothes,Offline,M,5/23/2015,770851695,6/17/2015,1001,109.28,35.84,109389.28,35875.84,73513.44
Vegetables,Online,M,10/4/2011,537956130,10/22/2011,2028,154.06,90.93,312433.68,184406.04,128027.64
Cereal,Offline,H,8/20/2014,281328380,9/22/2014,174,205.70,117.11,35791.80,20377.14,15414.66
Household,Online,H,3/13/2012,521284377,4/30/2012,8486,668.27,502.54,5670939.22,4264554.44,1406384.78
Beverages,Online,H,10/2/2014,611152970,11/13/2014,2600,47.45,31.79,123370.00,82654.00,40716.00
Fruits,Online,M,1/13/2017,461714875,1/18/2017,547,9.33,6.92,5103.51,3785.24,1318.27
Snacks,Online,H,12/10/2013,641114318,12/14/2013,8828,152.58,97.44,1346976.24,860200.32,486775.92
Baby Food,Online,C,12/5/2014,446170508,12/15/2014,623,255.28,159.42,159039.44,99318.66,59720.78
Baby Food,Offline,L,12/4/2014,224112355,12/14/2014,8681,255.28,159.42,2216085.68,1383925.02,832160.66
Office Supplies,Offline,C,2/24/2016,645130336,3/17/2016,7257,651.21,524.96,4725830.97,3809634.72,916196.25
Clothes,Online,L,12/11/2011,642340409,1/28/2012,1656,109.28,35.84,180967.68,59351.04,121616.64
Household,Offline,H,3/30/2015,468183076,4/8/2015,4631,668.27,502.54,3094758.37,2327262.74,767495.63
Snacks,Online,C,6/30/2012,511376941,8/3/2012,6656,152.58,97.44,1015572.48,648560.64,367011.84
Vegetables,Online,C,3/3/2011,295646655,4/7/2011,7270,154.06,90.93,1120016.20,661061.10,458955.10
Fruits,Online,C,5/18/2011,654009091,6/15/2011,4679,9.33,6.92,43655.07,32378.68,11276.39
Cereal,Online,H,12/7/2014,668228662,12/18/2014,2565,205.70,117.11,527620.50,300387.15,227233.35
Beverages,Online,L,5/19/2015,829927670,6/19/2015,2895,47.45,31.79,137367.75,92032.05,45335.70
Household,Online,H,8/19/2015,883621203,9/11/2015,2005,668.27,502.54,1339881.35,1007592.70,332288.65
Personal Care,Online,L,12/11/2011,729715192,12/30/2011,7796,81.73,56.67,637167.08,441799.32,195367.76
Household,Offline,L,5/26/2012,348155725,6/14/2012,5871,668.27,502.54,3923413.17,2950412.34,973000.83
Cosmetics,Online,C,9/22/2016,618073070,11/8/2016,411,437.20,263.33,179689.20,108228.63,71460.57
Cereal,Online,C,10/10/2015,480049169,11/3/2015,6072,205.70,117.11,1249010.40,711091.92,537918.48
Cosmetics,Online,L,9/6/2014,701909911,10/17/2014,9596,437.20,263.33,4195371.20,2526914.68,1668456.52
Snacks,Online,M,12/28/2016,810071170,1/14/2017,6916,152.58,97.44,1055243.28,673895.04,381348.24
Beverages,Offline,L,10/22/2011,324283206,11/28/2011,1462,47.45,31.79,69371.90,46476.98,22894.92
Cosmetics,Online,L,5/29/2017,273675715,6/19/2017,5581,437.20,263.33,2440013.20,1469644.73,970368.47
Vegetables,Online,C,8/22/2015,974617183,10/4/2015,9737,154.06,90.93,1500082.22,885385.41,614696.81
Office Supplies,Offline,H,1/25/2017,128747165,3/6/2017,8002,651.21,524.96,5210982.42,4200729.92,1010252.50
Meat,Online,L,1/3/2011,667298686,1/23/2011,7365,421.89,364.69,3107219.85,2685941.85,421278.00
Baby Food,Offline,M,10/19/2016,439941346,11/15/2016,7276,255.28,159.42,1857417.28,1159939.92,697477.36
Fruits,Offline,H,7/24/2013,713479888,7/26/2013,3409,9.33,6.92,31805.97,23590.28,8215.69
Fruits,Offline,H,4/16/2015,932451999,5/13/2015,2122,9.33,6.92,19798.26,14684.24,5114.02
Personal Care,Offline,L,9/12/2012,735056006,10/29/2012,8262,81.73,56.67,675253.26,468207.54,207045.72
Fruits,Online,M,10/8/2010,423467004,11/18/2010,2152,9.33,6.92,20078.16,14891.84,5186.32
Fruits,Offline,L,9/12/2014,690142524,10/26/2014,7364,9.33,6.92,68706.12,50958.88,17747.24
Clothes,Offline,H,4/22/2013,878223311,5/5/2013,4649,109.28,35.84,508042.72,166620.16,341422.56
Vegetables,Online,L,1/10/2013,435868251,2/6/2013,1956,154.06,90.93,301341.36,177859.08,123482.28
Vegetables,Offline,L,7/25/2015,712253797,8/3/2015,581,154.06,90.93,89508.86,52830.33,36678.53
Clothes,Offline,L,3/3/2017,426651751,4/6/2017,4589,109.28,35.84,501485.92,164469.76,337016.16
Clothes,Offline,L,7/14/2014,883423793,8/22/2014,3587,109.28,35.84,391987.36,128558.08,263429.28
Office Supplies,Offline,C,3/29/2012,588745582,4/21/2012,1756,651.21,524.96,1143524.76,921829.76,221695.00
Vegetables,Offline,L,9/21/2016,221265351,9/25/2016,6189,154.06,90.93,953477.34,562765.77,390711.57
Beverages,Offline,H,10/24/2016,293490588,12/13/2016,9242,47.45,31.79,438532.90,293803.18,144729.72
Fruits,Online,M,7/18/2017,132228028,8/22/2017,8067,9.33,6.92,75265.11,55823.64,19441.47
Snacks,Offline,C,1/11/2014,447594010,2/19/2014,1869,152.58,97.44,285172.02,182115.36,103056.66
Vegetables,Online,L,5/22/2015,505106151,6/5/2015,989,154.06,90.93,152365.34,89929.77,62435.57
Cereal,Offline,M,1/31/2011,885974681,3/15/2011,8451,205.70,117.11,1738370.70,989696.61,748674.09
Clothes,Offline,L,1/17/2011,469014346,2/20/2011,622,109.28,35.84,67972.16,22292.48,45679.68
Cereal,Online,L,6/8/2015,794625508,7/18/2015,6201,205.70,117.11,1275545.70,726199.11,549346.59
Clothes,Online,M,10/7/2012,465928304,10/14/2012,7394,109.28,35.84,808016.32,265000.96,543015.36
Clothes,Online,C,5/11/2014,961031472,6/29/2014,9424,109.28,35.84,1029854.72,337756.16,692098.56
Fruits,Offline,L,5/23/2011,420183551,6/22/2011,505,9.33,6.92,4711.65,3494.60,1217.05
Snacks,Online,C,2/16/2013,361642730,4/3/2013,6975,152.58,97.44,1064245.50,679644.00,384601.50
Snacks,Online,H,5/5/2017,939611136,5/8/2017,670,152.58,97.44,102228.60,65284.80,36943.80
Household,Offline,H,10/2/2014,785902535,11/4/2014,4880,668.27,502.54,3261157.60,2452395.20,808762.40
Meat,Offline,M,3/1/2012,854252088,3/15/2012,1031,421.89,364.69,434968.59,375995.39,58973.20
Fruits,Offline,M,2/1/2016,236316192,2/13/2016,67,9.33,6.92,625.11,463.64,161.47
Fruits,Online,C,10/30/2014,104578530,11/4/2014,5966,9.33,6.92,55662.78,41284.72,14378.06
Clothes,Online,C,12/23/2014,735689866,1/29/2015,5835,109.28,35.84,637648.80,209126.40,428522.40
Vegetables,Online,M,9/8/2011,497650897,10/15/2011,4814,154.06,90.93,741644.84,437737.02,303907.82
Snacks,Offline,H,7/10/2010,944951951,8/10/2010,1136,152.58,97.44,173330.88,110691.84,62639.04
Fruits,Offline,L,1/15/2017,683773028,1/21/2017,2489,9.33,6.92,23222.37,17223.88,5998.49
Cereal,Offline,M,8/12/2011,632095229,9/27/2011,9880,205.70,117.11,2032316.00,1157046.80,875269.20
Vegetables,Offline,M,10/20/2014,484854829,11/20/2014,8173,154.06,90.93,1259132.38,743170.89,515961.49
Cereal,Online,C,12/5/2010,951814973,12/10/2010,2057,205.70,117.11,423124.90,240895.27,182229.63
Vegetables,Offline,M,4/17/2014,814341676,4/17/2014,653,154.06,90.93,100601.18,59377.29,41223.89
Beverages,Online,L,6/14/2015,957607686,7/18/2015,6249,47.45,31.79,296515.05,198655.71,97859.34
Fruits,Online,L,9/14/2016,320407521,10/6/2016,4561,9.33,6.92,42554.13,31562.12,10992.01
Vegetables,Online,L,4/6/2014,972559821,5/1/2014,918,154.06,90.93,141427.08,83473.74,57953.34
Meat,Offline,M,7/7/2011,115753686,8/25/2011,2943,421.89,364.69,1241622.27,1073282.67,168339.60
Vegetables,Online,M,8/31/2015,594340884,9/18/2015,7530,154.06,90.93,1160071.80,684702.90,475368.90
Beverages,Offline,M,5/24/2010,258385837,7/6/2010,966,47.45,31.79,45836.70,30709.14,15127.56
Clothes,Offline,L,3/4/2012,901560676,3/27/2012,693,109.28,35.84,75731.04,24837.12,50893.92
Baby Food,Offline,C,2/13/2015,728925549,3/15/2015,4123,255.28,159.42,1052519.44,657288.66,395230.78
Household,Online,C,6/16/2012,622286498,8/4/2012,7258,668.27,502.54,4850303.66,3647435.32,1202868.34
Office Supplies,Offline,M,3/11/2016,253086650,3/11/2016,2819,651.21,524.96,1835760.99,1479862.24,355898.75
Clothes,Offline,L,3/9/2016,162090671,4/9/2016,5086,109.28,35.84,555798.08,182282.24,373515.84
Office Supplies,Online,C,9/20/2013,472890031,11/8/2013,7524,651.21,524.96,4899704.04,3949799.04,949905.00
Vegetables,Online,L,7/21/2012,829195106,8/14/2012,6113,154.06,90.93,941768.78,555855.09,385913.69
Cereal,Offline,L,10/21/2015,321831023,10/21/2015,5806,205.70,117.11,1194294.20,679940.66,514353.54
Snacks,Online,M,6/6/2016,100110614,7/13/2016,3810,152.58,97.44,581329.80,371246.40,210083.40
Cosmetics,Offline,H,10/2/2012,743441236,10/18/2012,9637,437.20,263.33,4213296.40,2537711.21,1675585.19
Office Supplies,Offline,L,11/17/2014,747218215,11/30/2014,7330,651.21,524.96,4773369.30,3847956.80,925412.50
Baby Food,Offline,L,1/3/2010,655572926,1/11/2010,7452,255.28,159.42,1902346.56,1187997.84,714348.72
Baby Food,Online,C,6/17/2010,667199981,6/19/2010,8156,255.28,159.42,2082063.68,1300229.52,781834.16
Beverages,Online,C,9/2/2011,378356111,9/4/2011,2836,47.45,31.79,134568.20,90156.44,44411.76
Vegetables,Offline,H,12/7/2013,153310620,1/19/2014,6874,154.06,90.93,1059008.44,625052.82,433955.62
Cereal,Online,H,5/29/2014,922108113,6/6/2014,1137,205.70,117.11,233880.90,133154.07,100726.83
Baby Food,Online,M,1/1/2010,433514773,1/8/2010,5510,255.28,159.42,1406592.80,878404.20,528188.60
Cosmetics,Offline,M,11/2/2016,329031789,11/13/2016,6673,437.20,263.33,2917435.60,1757201.09,1160234.51
Household,Offline,C,1/11/2015,875137269,2/17/2015,1420,668.27,502.54,948943.40,713606.80,235336.60
Meat,Offline,M,10/14/2014,321872651,11/19/2014,8125,421.89,364.69,3427856.25,2963106.25,464750.00
Vegetables,Offline,L,11/7/2012,228720605,12/9/2012,2365,154.06,90.93,364351.90,215049.45,149302.45
Cosmetics,Offline,L,5/5/2013,985750710,5/5/2013,4396,437.20,263.33,1921931.20,1157598.68,764332.52
Snacks,Offline,L,6/8/2011,884452474,7/26/2011,7996,152.58,97.44,1220029.68,779130.24,440899.44
Office Supplies,Online,H,7/1/2013,435727918,7/25/2013,429,651.21,524.96,279369.09,225207.84,54161.25
Fruits,Online,H,9/25/2012,667833840,11/7/2012,5729,9.33,6.92,53451.57,39644.68,13806.89
Cereal,Online,L,8/25/2016,355709683,9/7/2016,1255,205.70,117.11,258153.50,146973.05,111180.45
Cereal,Offline,C,8/22/2011,164444148,8/22/2011,1533,205.70,117.11,315338.10,179529.63,135808.47
Clothes,Online,L,5/19/2012,272548329,7/3/2012,1962,109.28,35.84,214407.36,70318.08,144089.28
Cereal,Online,M,8/15/2014,515153920,9/15/2014,4348,205.70,117.11,894383.60,509194.28,385189.32
Cosmetics,Online,C,3/16/2013,139823615,3/31/2013,5770,437.20,263.33,2522644.00,1519414.10,1003229.90
Cosmetics,Online,C,9/4/2011,140909373,9/9/2011,7070,437.20,263.33,3091004.00,1861743.10,1229260.90
Vegetables,Online,C,11/2/2012,462546145,12/2/2012,6538,154.06,90.93,1007244.28,594500.34,412743.94
Office Supplies,Offline,H,4/15/2014,504908740,5/14/2014,2571,651.21,524.96,1674260.91,1349672.16,324588.75
Office Supplies,Offline,C,1/8/2015,212584006,2/10/2015,7186,651.21,524.96,4679595.06,3772362.56,907232.50
Snacks,Offline,H,8/17/2013,265981423,9/9/2013,8669,152.58,97.44,1322716.02,844707.36,478008.66
Snacks,Offline,H,12/28/2011,162921941,1/1/2012,1078,152.58,97.44,164481.24,105040.32,59440.92
Meat,Offline,C,4/14/2014,195475804,4/21/2014,4489,421.89,364.69,1893864.21,1637093.41,256770.80
Cosmetics,Offline,M,10/1/2010,435234391,11/8/2010,4383,437.20,263.33,1916247.60,1154175.39,762072.21
Vegetables,Online,H,2/22/2014,424298274,3/8/2014,8143,154.06,90.93,1254510.58,740442.99,514067.59
Meat,Offline,L,10/5/2015,757562100,11/7/2015,8315,421.89,364.69,3508015.35,3032397.35,475618.00
Clothes,Online,C,2/21/2011,806985127,4/3/2011,3687,109.28,35.84,402915.36,132142.08,270773.28
Beverages,Online,M,3/8/2015,412489259,4/9/2015,3593,47.45,31.79,170487.85,114221.47,56266.38
Beverages,Online,L,1/6/2016,680193459,2/19/2016,3215,47.45,31.79,152551.75,102204.85,50346.90
Baby Food,Online,H,9/2/2015,685336863,10/9/2015,5262,255.28,159.42,1343283.36,838868.04,504415.32
Cereal,Online,C,5/30/2017,583108651,7/12/2017,3663,205.70,117.11,753479.10,428973.93,324505.17
Personal Care,Offline,H,12/31/2010,135807597,2/17/2011,7341,81.73,56.67,599979.93,416014.47,183965.46
Vegetables,Offline,M,6/23/2011,226663243,7/7/2011,3545,154.06,90.93,546142.70,322346.85,223795.85
Cosmetics,Online,M,9/3/2010,172871005,9/7/2010,5227,437.20,263.33,2285244.40,1376425.91,908818.49
Baby Food,Offline,L,5/19/2014,489759194,5/23/2014,9484,255.28,159.42,2421075.52,1511939.28,909136.24
Beverages,Offline,C,3/15/2014,654741656,4/19/2014,1461,47.45,31.79,69324.45,46445.19,22879.26
Personal Care,Offline,C,12/26/2013,708575522,1/24/2014,2098,81.73,56.67,171469.54,118893.66,52575.88
Household,Offline,M,3/11/2010,891019380,3/30/2010,1290,668.27,502.54,862068.30,648276.60,213791.70
Fruits,Offline,H,4/15/2014,592283523,4/15/2014,8711,9.33,6.92,81273.63,60280.12,20993.51
Household,Offline,C,1/12/2011,790214669,1/14/2011,936,668.27,502.54,625500.72,470377.44,155123.28
Cereal,Online,C,11/29/2010,963582360,12/1/2010,4288,205.70,117.11,882041.60,502167.68,379873.92
Beverages,Online,L,7/3/2016,362474000,7/23/2016,2966,47.45,31.79,140736.70,94289.14,46447.56
Office Supplies,Offline,L,10/2/2013,314671885,10/27/2013,7258,651.21,524.96,4726482.18,3810159.68,916322.50
Beverages,Online,M,2/17/2016,613210332,2/25/2016,1419,47.45,31.79,67331.55,45110.01,22221.54
Household,Online,H,3/10/2010,668961226,3/28/2010,9348,668.27,502.54,6246987.96,4697743.92,1549244.04
Clothes,Online,C,12/22/2013,482896173,1/21/2014,8563,109.28,35.84,935764.64,306897.92,628866.72
Snacks,Offline,C,2/14/2016,256468808,3/13/2016,3674,152.58,97.44,560578.92,357994.56,202584.36
Baby Food,Offline,M,4/16/2016,682053411,5/12/2016,3616,255.28,159.42,923092.48,576462.72,346629.76
Cereal,Offline,M,9/7/2012,925194156,10/12/2012,4365,205.70,117.11,897880.50,511185.15,386695.35
Baby Food,Online,H,4/3/2011,958438956,4/11/2011,2241,255.28,159.42,572082.48,357260.22,214822.26
Clothes,Online,H,4/5/2014,116247212,5/11/2014,8988,109.28,35.84,982208.64,322129.92,660078.72
Beverages,Online,L,1/14/2012,583503472,1/26/2012,499,47.45,31.79,23677.55,15863.21,7814.34
Beverages,Online,M,3/8/2016,665282952,4/15/2016,865,47.45,31.79,41044.25,27498.35,13545.90
Baby Food,Online,M,1/6/2012,285837924,2/13/2012,4649,255.28,159.42,1186796.72,741143.58,445653.14
Meat,Offline,H,3/11/2011,418562638,3/28/2011,841,421.89,364.69,354809.49,306704.29,48105.20
Cosmetics,Offline,H,8/3/2010,894261205,9/17/2010,618,437.20,263.33,270189.60,162737.94,107451.66
