Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Household,Online,L,2/16/2014,585665547,3/25/2014,305,668.27,502.54,203822.35,153274.70,50547.65
Vegetables,Offline,C,6/6/2011,415186488,7/5/2011,1763,154.06,90.93,271607.78,160309.59,111298.19
Cereal,Offline,C,5/4/2017,561341130,5/8/2017,2170,205.70,117.11,446369.00,254128.70,192240.30
Clothes,Online,M,12/16/2016,852143657,12/20/2016,7099,109.28,35.84,775778.72,254428.16,521350.56
Baby Food,Offline,H,4/6/2010,553054606,4/8/2010,3,255.28,159.42,765.84,478.26,287.58
Meat,Offline,C,4/2/2014,237548291,5/18/2014,4673,421.89,364.69,1971491.97,1704196.37,267295.60
Vegetables,Online,C,10/26/2012,270793092,11/15/2012,2548,154.06,90.93,392544.88,231689.64,160855.24
Cosmetics,Offline,M,3/28/2010,561200797,3/29/2010,642,437.20,263.33,280682.40,169057.86,111624.54
Clothes,Offline,C,1/12/2015,893674981,2/12/2015,7141,109.28,35.84,780368.48,255933.44,524435.04
Fruits,Offline,M,2/14/2012,911713159,4/2/2012,5039,9.33,6.92,47013.87,34869.88,12143.99
Household,Online,M,12/14/2015,662047135,12/17/2015,3314,668.27,502.54,2214646.78,1665417.56,549229.22
Household,Offline,H,12/27/2013,639738452,12/29/2013,1679,668.27,502.54,1122025.33,843764.66,278260.67
Cosmetics,Offline,C,11/25/2012,536777675,11/26/2012,3297,437.20,263.33,1441448.40,868199.01,573249.39
Household,Offline,L,7/28/2016,746138465,8/10/2016,7807,668.27,502.54,5217183.89,3923329.78,1293854.11
Fruits,Online,H,7/15/2011,891461837,7/29/2011,2223,9.33,6.92,20740.59,15383.16,5357.43
Personal Care,Offline,M,10/24/2011,211758744,12/13/2011,2973,81.73,56.67,242983.29,168479.91,74503.38
Cereal,Online,H,3/21/2015,998059260,3/30/2015,6769,205.70,117.11,1392383.30,792717.59,599665.71
Beverages,Online,M,4/22/2015,586101996,6/3/2015,9460,47.45,31.79,448877.00,300733.40,148143.60
Beverages,Online,H,10/5/2016,259955680,10/19/2016,5517,47.45,31.79,261781.65,175385.43,86396.22
Snacks,Offline,H,3/4/2010,611891543,4/11/2010,1160,152.58,97.44,176992.80,113030.40,63962.40
Household,Offline,L,7/30/2013,629254233,8/29/2013,9166,668.27,502.54,6125362.82,4606281.64,1519081.18
Meat,Offline,C,8/4/2012,736823260,8/6/2012,1231,421.89,364.69,519346.59,448933.39,70413.20
Household,Online,H,10/10/2015,232841336,10/16/2015,1780,668.27,502.54,1189520.60,894521.20,294999.40
Snacks,Online,L,11/8/2015,629888093,11/27/2015,6739,152.58,97.44,1028236.62,656648.16,371588.46
Meat,Offline,C,4/21/2014,289620912,5/16/2014,4119,421.89,364.69,1737764.91,1502158.11,235606.80
Cereal,Offline,C,3/19/2016,128794801,4/3/2016,2098,205.70,117.11,431558.60,245696.78,185861.82
Snacks,Offline,H,6/4/2012,489609420,7/19/2012,5162,152.58,97.44,787617.96,502985.28,284632.68
Cosmetics,Online,C,5/11/2016,209405267,6/10/2016,6527,437.20,263.33,2853604.40,1718754.91,1134849.49
Household,Offline,C,9/18/2015,858710563,10/15/2015,393,668.27,502.54,262630.11,197498.22,65131.89
Household,Online,M,4/27/2012,782271897,5/26/2012,493,668.27,502.54,329457.11,247752.22,81704.89
Fruits,Offline,L,12/1/2011,862783658,12/27/2011,5712,9.33,6.92,53292.96,39527.04,13765.92
Personal Care,Offline,C,2/17/2010,500742948,2/19/2010,9821,81.73,56.67,802670.33,556556.07,246114.26
Household,Online,M,6/11/2015,991533982,7/4/2015,5794,668.27,502.54,3871956.38,2911716.76,960239.62
Snacks,Online,C,6/29/2013,648024976,7/2/2013,3846,152.58,97.44,586822.68,374754.24,212068.44
Cosmetics,Offline,L,1/13/2012,205233466,1/26/2012,1998,437.20,263.33,873525.60,526133.34,347392.26
Office Supplies,Offline,L,11/25/2015,194157016,1/1/2016,4230,651.21,524.96,2754618.30,2220580.80,534037.50
Meat,Online,C,9/10/2010,310703504,10/13/2010,2926,421.89,364.69,1234450.14,1067082.94,167367.20
Fruits,Offline,H,12/17/2011,470739972,12/21/2011,1273,9.33,6.92,11877.09,8809.16,3067.93
Household,Online,M,4/14/2011,465638196,5/30/2011,1545,668.27,502.54,1032477.15,776424.30,256052.85
Household,Online,L,2/3/2014,521825540,2/13/2014,8628,668.27,502.54,5765833.56,4335915.12,1429918.44
Household,Online,C,5/21/2017,125610053,6/12/2017,9661,668.27,502.54,6456156.47,4855038.94,1601117.53
Meat,Online,C,11/27/2015,328840386,12/14/2015,33,421.89,364.69,13922.37,12034.77,1887.60
Meat,Offline,M,4/20/2016,288394820,5/22/2016,1291,421.89,364.69,544659.99,470814.79,73845.20
Household,Online,M,12/7/2015,673814523,12/7/2015,5546,668.27,502.54,3706225.42,2787086.84,919138.58
Office Supplies,Online,L,8/31/2014,557465445,10/10/2014,5268,651.21,524.96,3430574.28,2765489.28,665085.00
Fruits,Online,C,4/23/2013,940448415,5/10/2013,8440,9.33,6.92,78745.20,58404.80,20340.40
Cereal,Online,C,4/14/2011,509325587,4/20/2011,9614,205.70,117.11,1977599.80,1125895.54,851704.26
Office Supplies,Online,C,6/13/2011,403419101,7/15/2011,9532,651.21,524.96,6207333.72,5003918.72,1203415.00
Beverages,Offline,M,7/21/2015,920929658,8/31/2015,2406,47.45,31.79,114164.70,76486.74,37677.96
Office Supplies,Offline,M,3/18/2012,852876222,3/29/2012,3882,651.21,524.96,2527997.22,2037894.72,490102.50
Baby Food,Online,M,12/2/2010,613611161,12/20/2010,33,255.28,159.42,8424.24,5260.86,3163.38
Baby Food,Offline,L,3/12/2013,788994586,5/1/2013,9886,255.28,159.42,2523698.08,1576026.12,947671.96
Cosmetics,Offline,C,3/31/2010,105317103,4/2/2010,4526,437.20,263.33,1978767.20,1191831.58,786935.62
Cereal,Offline,L,11/17/2016,720842444,11/20/2016,2153,205.70,117.11,442872.10,252137.83,190734.27
Personal Care,Online,C,3/29/2015,352037417,4/22/2015,4550,81.73,56.67,371871.50,257848.50,114023.00
Cereal,Offline,C,4/8/2017,521035897,4/30/2017,4955,205.70,117.11,1019243.50,580280.05,438963.45
Baby Food,Offline,M,11/7/2014,880286681,11/28/2014,5246,255.28,159.42,1339198.88,836317.32,502881.56
Personal Care,Online,H,1/10/2010,618655860,2/24/2010,2872,81.73,56.67,234728.56,162756.24,71972.32
Beverages,Offline,H,5/23/2016,732750165,5/26/2016,5912,47.45,31.79,280524.40,187942.48,92581.92
Clothes,Online,L,2/6/2016,964715754,2/24/2016,9685,109.28,35.84,1058376.80,347110.40,711266.40
Baby Food,Offline,M,10/20/2011,711329829,10/28/2011,7159,255.28,159.42,1827549.52,1141287.78,686261.74
Clothes,Online,H,11/16/2014,959515273,12/29/2014,747,109.28,35.84,81632.16,26772.48,54859.68
Personal Care,Online,M,6/4/2011,696320617,7/10/2011,5599,81.73,56.67,457606.27,317295.33,140310.94
Cereal,Online,L,11/4/2016,657002437,12/1/2016,476,205.70,117.11,97913.20,55744.36,42168.84
Snacks,Online,H,5/19/2014,967801797,7/3/2014,2913,152.58,97.44,444465.54,283842.72,160622.82
Household,Offline,M,1/22/2012,459211623,2/18/2012,9779,668.27,502.54,6535012.33,4914338.66,1620673.67
Office Supplies,Online,M,10/10/2016,969817531,11/6/2016,9414,651.21,524.96,6130490.94,4941973.44,1188517.50
Baby Food,Online,M,1/31/2013,462791192,3/12/2013,9053,255.28,159.42,2311049.84,1443229.26,867820.58
Clothes,Offline,L,5/29/2010,502602899,7/4/2010,221,109.28,35.84,24150.88,7920.64,16230.24
Vegetables,Offline,H,9/23/2014,241029155,11/3/2014,4738,154.06,90.93,729936.28,430826.34,299109.94
Baby Food,Offline,L,1/17/2015,485099875,2/27/2015,688,255.28,159.42,175632.64,109680.96,65951.68
Cosmetics,Online,C,11/19/2016,855525815,12/22/2016,7955,437.20,263.33,3477926.00,2094790.15,1383135.85
Meat,Offline,L,11/26/2012,889898002,12/29/2012,9449,421.89,364.69,3986438.61,3445955.81,540482.80
Baby Food,Offline,L,11/10/2016,732609832,11/10/2016,4384,255.28,159.42,1119147.52,698897.28,420250.24
Personal Care,Offline,M,7/13/2016,547615087,7/19/2016,328,81.73,56.67,26807.44,18587.76,8219.68
Beverages,Online,C,4/20/2012,925101459,4/27/2012,6934,47.45,31.79,329018.30,220431.86,108586.44
Fruits,Offline,C,9/10/2012,178415238,9/18/2012,5889,9.33,6.92,54944.37,40751.88,14192.49
Clothes,Offline,C,2/7/2017,626942384,3/26/2017,5038,109.28,35.84,550552.64,180561.92,369990.72
Household,Online,C,3/16/2015,288197410,5/3/2015,2873,668.27,502.54,1919939.71,1443797.42,476142.29
Snacks,Online,L,11/15/2016,958289182,1/4/2017,7919,152.58,97.44,1208281.02,771627.36,436653.66
Meat,Online,C,6/2/2013,782469308,6/15/2013,8911,421.89,364.69,3759461.79,3249752.59,509709.20
Cereal,Online,L,3/13/2013,701619803,4/11/2013,3746,205.70,117.11,770552.20,438694.06,331858.14
Clothes,Offline,H,3/7/2013,582325017,4/21/2013,1768,109.28,35.84,193207.04,63365.12,129841.92
Vegetables,Offline,H,3/29/2012,694658076,5/6/2012,3616,154.06,90.93,557080.96,328802.88,228278.08
Baby Food,Offline,M,12/23/2015,412833011,1/1/2016,5317,255.28,159.42,1357323.76,847636.14,509687.62
Cereal,Offline,M,7/8/2014,429546391,7/24/2014,1178,205.70,117.11,242314.60,137955.58,104359.02
Meat,Offline,L,10/3/2014,586003291,10/27/2014,251,421.89,364.69,105894.39,91537.19,14357.20
Meat,Online,C,3/15/2011,968591439,4/17/2011,6586,421.89,364.69,2778567.54,2401848.34,376719.20
Beverages,Offline,C,12/24/2014,666852796,1/2/2015,5416,47.45,31.79,256989.20,172174.64,84814.56
Office Supplies,Online,M,6/16/2011,847535407,7/20/2011,3416,651.21,524.96,2224533.36,1793263.36,431270.00
Cosmetics,Online,L,1/27/2016,576054227,2/21/2016,6102,437.20,263.33,2667794.40,1606839.66,1060954.74
Office Supplies,Offline,L,1/29/2013,284420430,3/20/2013,5181,651.21,524.96,3373919.01,2719817.76,654101.25
Fruits,Offline,M,8/25/2011,317665231,9/18/2011,3056,9.33,6.92,28512.48,21147.52,7364.96
Clothes,Offline,M,6/12/2012,787274968,7/1/2012,1013,109.28,35.84,110700.64,36305.92,74394.72
Vegetables,Offline,M,5/20/2012,247398650,6/17/2012,9613,154.06,90.93,1480978.78,874110.09,606868.69
Cosmetics,Offline,H,2/22/2014,617585551,2/22/2014,6144,437.20,263.33,2686156.80,1617899.52,1068257.28
Beverages,Online,H,7/13/2015,623264110,7/29/2015,6555,47.45,31.79,311034.75,208383.45,102651.30
Office Supplies,Offline,L,12/27/2016,562863337,2/15/2017,2624,651.21,524.96,1708775.04,1377495.04,331280.00
Cereal,Offline,M,6/6/2010,843955838,6/26/2010,4142,205.70,117.11,852009.40,485069.62,366939.78
Vegetables,Online,L,7/5/2014,425925195,7/22/2014,9585,154.06,90.93,1476665.10,871564.05,605101.05
Clothes,Online,H,2/9/2017,849000537,3/28/2017,6980,109.28,35.84,762774.40,250163.20,512611.20
Fruits,Online,C,5/4/2012,726817119,5/25/2012,192,9.33,6.92,1791.36,1328.64,462.72
Beverages,Offline,H,1/20/2011,622235429,1/27/2011,2146,47.45,31.79,101827.70,68221.34,33606.36
Cereal,Offline,H,8/3/2016,778058469,8/29/2016,3646,205.70,117.11,749982.20,426983.06,322999.14
Cosmetics,Online,C,3/6/2014,371992623,3/11/2014,9739,437.20,263.33,4257890.80,2564570.87,1693319.93
Baby Food,Online,M,7/14/2014,505153787,8/23/2014,5086,255.28,159.42,1298354.08,810810.12,487543.96
Meat,Offline,L,2/21/2010,354292190,3/19/2010,1787,421.89,364.69,753917.43,651701.03,102216.40
Office Supplies,Offline,C,2/24/2012,356687295,3/26/2012,552,651.21,524.96,359467.92,289777.92,69690.00
Personal Care,Online,M,2/7/2014,375374782,3/13/2014,594,81.73,56.67,48547.62,33661.98,14885.64
Office Supplies,Offline,H,5/19/2011,585172021,5/19/2011,4260,651.21,524.96,2774154.60,2236329.60,537825.00
Office Supplies,Offline,H,6/19/2014,730594098,7/7/2014,7884,651.21,524.96,5134139.64,4138784.64,995355.00
Meat,Online,C,12/12/2013,528589856,12/28/2013,340,421.89,364.69,143442.60,123994.60,19448.00
Office Supplies,Offline,H,11/27/2010,891124093,12/24/2010,2277,651.21,524.96,1482805.17,1195333.92,287471.25
Beverages,Online,M,10/13/2012,163265693,11/15/2012,2801,47.45,31.79,132907.45,89043.79,43863.66
Clothes,Offline,M,12/13/2014,321878659,1/8/2015,9903,109.28,35.84,1082199.84,354923.52,727276.32
Fruits,Offline,H,12/8/2013,259223115,12/15/2013,8735,9.33,6.92,81497.55,60446.20,21051.35
Meat,Online,L,4/29/2017,838854062,5/11/2017,4413,421.89,364.69,1861800.57,1609376.97,252423.60
Cosmetics,Offline,M,1/12/2016,290156066,2/29/2016,2483,437.20,263.33,1085567.60,653848.39,431719.21
Personal Care,Online,L,1/4/2016,123552691,1/8/2016,842,81.73,56.67,68816.66,47716.14,21100.52
Vegetables,Online,H,9/18/2011,135912311,9/23/2011,8328,154.06,90.93,1283011.68,757265.04,525746.64
Personal Care,Online,M,5/4/2016,264860045,6/11/2016,6828,81.73,56.67,558052.44,386942.76,171109.68
Vegetables,Online,C,6/10/2010,213322579,7/10/2010,5747,154.06,90.93,885382.82,522574.71,362808.11
Cosmetics,Offline,H,6/1/2017,823704516,7/8/2017,1326,437.20,263.33,579727.20,349175.58,230551.62
Baby Food,Online,M,3/9/2015,343652188,3/13/2015,3174,255.28,159.42,810258.72,505999.08,304259.64
Personal Care,Online,M,2/1/2014,387142169,3/4/2014,2826,81.73,56.67,230968.98,160149.42,70819.56
Beverages,Online,M,11/2/2012,215338313,11/14/2012,2247,47.45,31.79,106620.15,71432.13,35188.02
Clothes,Offline,L,7/8/2010,606748139,8/22/2010,9113,109.28,35.84,995868.64,326609.92,669258.72
Beverages,Offline,C,3/7/2013,122820127,4/24/2013,4060,47.45,31.79,192647.00,129067.40,63579.60
Beverages,Online,L,9/12/2016,663766753,10/15/2016,2187,47.45,31.79,103773.15,69524.73,34248.42
Office Supplies,Offline,C,5/5/2016,946423089,6/9/2016,6479,651.21,524.96,4219189.59,3401215.84,817973.75
Cosmetics,Offline,C,8/28/2016,596305549,9/5/2016,8918,437.20,263.33,3898949.60,2348376.94,1550572.66
Clothes,Offline,C,9/11/2010,135953938,10/22/2010,646,109.28,35.84,70594.88,23152.64,47442.24
Snacks,Offline,M,8/15/2011,654254138,9/22/2011,7193,152.58,97.44,1097507.94,700885.92,396622.02
Fruits,Online,M,8/19/2015,636413371,8/24/2015,7714,9.33,6.92,71971.62,53380.88,18590.74
Meat,Online,L,1/27/2015,961136186,2/1/2015,411,421.89,364.69,173396.79,149887.59,23509.20
Snacks,Online,H,11/20/2013,385521256,12/8/2013,3162,152.58,97.44,482457.96,308105.28,174352.68
Snacks,Online,H,10/3/2014,717065465,10/8/2014,4461,152.58,97.44,680659.38,434679.84,245979.54
Personal Care,Online,L,4/2/2011,711231124,5/13/2011,7950,81.73,56.67,649753.50,450526.50,199227.00
Snacks,Online,M,6/23/2014,627830731,6/25/2014,7920,152.58,97.44,1208433.60,771724.80,436708.80
Vegetables,Online,C,9/28/2014,907203614,11/11/2014,564,154.06,90.93,86889.84,51284.52,35605.32
Fruits,Offline,C,7/19/2010,404842603,7/29/2010,777,9.33,6.92,7249.41,5376.84,1872.57
Personal Care,Offline,L,8/8/2014,279713475,8/18/2014,2288,81.73,56.67,186998.24,129660.96,57337.28
Snacks,Offline,C,10/22/2015,799873626,12/2/2015,9236,152.58,97.44,1409228.88,899955.84,509273.04
Vegetables,Offline,L,1/19/2010,413129127,1/30/2010,2944,154.06,90.93,453552.64,267697.92,185854.72
Beverages,Online,C,5/21/2015,257898318,7/7/2015,6698,47.45,31.79,317820.10,212929.42,104890.68
Baby Food,Offline,C,12/15/2013,116393554,1/13/2014,2294,255.28,159.42,585612.32,365709.48,219902.84
Beverages,Offline,L,6/2/2015,912305390,6/3/2015,293,47.45,31.79,13902.85,9314.47,4588.38
Household,Online,L,10/26/2015,740797650,11/30/2015,7342,668.27,502.54,4906438.34,3689648.68,1216789.66
Clothes,Online,C,11/3/2016,303882110,12/18/2016,4324,109.28,35.84,472526.72,154972.16,317554.56
Office Supplies,Online,L,9/20/2014,609538066,10/9/2014,4714,651.21,524.96,3069803.94,2474661.44,595142.50
Cosmetics,Offline,C,5/4/2011,474023425,5/19/2011,2920,437.20,263.33,1276624.00,768923.60,507700.40
Cereal,Offline,C,5/10/2016,296780049,5/10/2016,2667,205.70,117.11,548601.90,312332.37,236269.53
Office Supplies,Offline,C,9/24/2011,714711987,10/31/2011,8014,651.21,524.96,5218796.94,4207029.44,1011767.50
Beverages,Online,C,11/10/2014,511777770,12/23/2014,5270,47.45,31.79,250061.50,167533.30,82528.20
Office Supplies,Online,M,7/6/2011,899608027,7/19/2011,2861,651.21,524.96,1863111.81,1501910.56,361201.25
Beverages,Online,L,2/27/2013,812529361,4/12/2013,4349,47.45,31.79,206360.05,138254.71,68105.34
Office Supplies,Online,L,1/3/2017,551095950,1/5/2017,393,651.21,524.96,255925.53,206309.28,49616.25
Household,Online,H,5/15/2016,919267117,6/27/2016,423,668.27,502.54,282678.21,212574.42,70103.79
Personal Care,Offline,M,3/15/2017,374346101,4/9/2017,6185,81.73,56.67,505500.05,350503.95,154996.10
Vegetables,Online,H,8/4/2016,603308904,9/8/2016,1366,154.06,90.93,210445.96,124210.38,86235.58
Household,Online,L,8/21/2014,256178700,9/6/2014,7825,668.27,502.54,5229212.75,3932375.50,1296837.25
Household,Offline,L,7/15/2016,682298457,8/21/2016,6131,668.27,502.54,4097163.37,3081072.74,1016090.63
Clothes,Offline,M,2/17/2016,806497609,4/2/2016,9420,109.28,35.84,1029417.60,337612.80,691804.80
Fruits,Offline,L,7/6/2012,649209439,7/17/2012,4355,9.33,6.92,40632.15,30136.60,10495.55
Baby Food,Online,H,12/17/2013,338451707,1/15/2014,4236,255.28,159.42,1081366.08,675303.12,406062.96
Fruits,Online,M,8/25/2016,964814460,9/30/2016,8894,9.33,6.92,82981.02,61546.48,21434.54
Vegetables,Online,L,1/1/2015,108205735,2/15/2015,9336,154.06,90.93,1438304.16,848922.48,589381.68
Personal Care,Offline,C,9/24/2010,287168729,11/2/2010,8463,81.73,56.67,691680.99,479598.21,212082.78
Personal Care,Online,C,3/22/2016,616598498,4/18/2016,4053,81.73,56.67,331251.69,229683.51,101568.18
Meat,Online,L,8/21/2015,683721959,9/4/2015,7376,421.89,364.69,3111860.64,2689953.44,421907.20
Cosmetics,Online,C,7/3/2017,630184209,7/24/2017,4366,437.20,263.33,1908815.20,1149698.78,759116.42
Fruits,Offline,H,6/18/2014,905343663,6/28/2014,164,9.33,6.92,1530.12,1134.88,395.24
Snacks,Online,C,12/13/2011,573503339,1/2/2012,1237,152.58,97.44,188741.46,120533.28,68208.18
Snacks,Online,M,7/14/2015,932697045,8/21/2015,4637,152.58,97.44,707513.46,451829.28,255684.18
Baby Food,Offline,C,12/26/2015,856949317,1/6/2016,9201,255.28,159.42,2348831.28,1466823.42,882007.86
Clothes,Online,H,1/9/2013,363409984,1/10/2013,9945,109.28,35.84,1086789.60,356428.80,730360.80
Vegetables,Online,M,9/7/2012,546924149,10/13/2012,5865,154.06,90.93,903561.90,533304.45,370257.45
Vegetables,Offline,L,6/9/2010,891264426,7/8/2010,3804,154.06,90.93,586044.24,345897.72,240146.52
Office Supplies,Online,H,3/28/2014,471373832,5/11/2014,8847,651.21,524.96,5761254.87,4644321.12,1116933.75
Cosmetics,Offline,C,4/8/2011,433718192,5/11/2011,5706,437.20,263.33,2494663.20,1502560.98,992102.22
Meat,Offline,L,3/20/2011,734765899,4/24/2011,2412,421.89,364.69,1017598.68,879632.28,137966.40
Personal Care,Offline,M,7/23/2010,586834561,9/10/2010,6242,81.73,56.67,510158.66,353734.14,156424.52
Beverages,Offline,M,1/29/2015,326881730,2/15/2015,423,47.45,31.79,20071.35,13447.17,6624.18
Cereal,Online,C,5/8/2014,666515052,5/30/2014,5470,205.70,117.11,1125179.00,640591.70,484587.30
Office Supplies,Online,H,3/3/2012,566978061,4/7/2012,263,651.21,524.96,171268.23,138064.48,33203.75
Vegetables,Online,C,1/1/2010,583114659,2/3/2010,5441,154.06,90.93,838240.46,494750.13,343490.33
Beverages,Offline,L,4/6/2013,979371774,4/13/2013,6727,47.45,31.79,319196.15,213851.33,105344.82
Snacks,Offline,L,1/25/2013,783991515,2/2/2013,9366,152.58,97.44,1429064.28,912623.04,516441.24
Clothes,Online,L,1/23/2015,648082053,2/28/2015,736,109.28,35.84,80430.08,26378.24,54051.84
Cosmetics,Online,M,1/12/2012,883175313,1/24/2012,56,437.20,263.33,24483.20,14746.48,9736.72
Office Supplies,Online,C,10/20/2016,502166450,11/20/2016,1067,651.21,524.96,694841.07,560132.32,134708.75
Snacks,Online,H,6/18/2016,860430181,6/24/2016,9266,152.58,97.44,1413806.28,902879.04,510927.24
Baby Food,Offline,M,12/25/2013,548742473,1/27/2014,3947,255.28,159.42,1007590.16,629230.74,378359.42
Beverages,Online,L,6/21/2016,404546487,6/29/2016,3150,47.45,31.79,149467.50,100138.50,49329.00
Household,Online,M,3/12/2010,996931874,4/15/2010,3150,668.27,502.54,2105050.50,1583001.00,522049.50
Fruits,Offline,C,6/20/2017,566344201,8/4/2017,2689,9.33,6.92,25088.37,18607.88,6480.49
Snacks,Offline,C,5/10/2013,417342555,5/24/2013,9791,152.58,97.44,1493910.78,954035.04,539875.74
Fruits,Online,C,4/1/2011,358110797,4/9/2011,1798,9.33,6.92,16775.34,12442.16,4333.18
Snacks,Online,M,8/15/2015,148609673,9/28/2015,5760,152.58,97.44,878860.80,561254.40,317606.40
Beverages,Online,H,3/2/2013,356645667,4/17/2013,8233,47.45,31.79,390655.85,261727.07,128928.78
Vegetables,Online,H,8/11/2016,591541516,9/18/2016,9135,154.06,90.93,1407338.10,830645.55,576692.55
Office Supplies,Offline,L,1/7/2014,656269872,1/27/2014,3694,651.21,524.96,2405569.74,1939202.24,466367.50
Household,Online,L,11/14/2016,145663964,12/4/2016,4059,668.27,502.54,2712507.93,2039809.86,672698.07
Meat,Online,L,2/11/2013,260885655,2/16/2013,718,421.89,364.69,302917.02,261847.42,41069.60
Clothes,Offline,M,10/4/2010,632142865,10/26/2010,3976,109.28,35.84,434497.28,142499.84,291997.44
Clothes,Online,H,8/1/2015,850086295,9/8/2015,8280,109.28,35.84,904838.40,296755.20,608083.20
Cereal,Offline,L,12/26/2012,430632150,1/1/2013,2478,205.70,117.11,509724.60,290198.58,219526.02
Household,Offline,L,12/15/2014,631311595,2/1/2015,7985,668.27,502.54,5336135.95,4012781.90,1323354.05
Office Supplies,Online,M,9/10/2013,737020671,10/18/2013,9650,651.21,524.96,6284176.50,5065864.00,1218312.50
Personal Care,Offline,L,8/3/2012,427390325,9/3/2012,3149,81.73,56.67,257367.77,178453.83,78913.94
Baby Food,Online,M,1/18/2012,146157491,1/25/2012,104,255.28,159.42,26549.12,16579.68,9969.44
Cosmetics,Offline,L,11/5/2016,569627654,11/10/2016,4336,437.20,263.33,1895699.20,1141798.88,753900.32
Personal Care,Online,M,5/11/2017,593261134,5/28/2017,8008,81.73,56.67,654493.84,453813.36,200680.48
Personal Care,Online,L,4/9/2011,699463737,5/23/2011,5718,81.73,56.67,467332.14,324039.06,143293.08
Household,Offline,H,7/13/2013,121297919,7/15/2013,3605,668.27,502.54,2409113.35,1811656.70,597456.65
Household,Offline,H,7/31/2016,290254771,8/14/2016,1692,668.27,502.54,1130712.84,850297.68,280415.16
Meat,Offline,M,3/1/2013,990900123,4/4/2013,8221,421.89,364.69,3468357.69,2998116.49,470241.20
Personal Care,Online,C,9/13/2013,193762195,10/1/2013,7394,81.73,56.67,604311.62,419017.98,185293.64
Fruits,Online,H,12/8/2010,205036056,1/5/2011,3580,9.33,6.92,33401.40,24773.60,8627.80
Meat,Online,L,8/15/2012,578605115,9/13/2012,966,421.89,364.69,407545.74,352290.54,55255.20
Cereal,Online,C,12/20/2015,781341922,1/27/2016,5293,205.70,117.11,1088770.10,619863.23,468906.87
Cereal,Offline,H,11/7/2011,453969514,11/23/2011,8522,205.70,117.11,1752975.40,998011.42,754963.98
Household,Offline,L,3/29/2013,265888726,5/15/2013,1238,668.27,502.54,827318.26,622144.52,205173.74
Cosmetics,Offline,M,4/24/2011,941674506,5/4/2011,1267,437.20,263.33,553932.40,333639.11,220293.29
Snacks,Online,L,11/2/2015,641655480,11/19/2015,8971,152.58,97.44,1368795.18,874134.24,494660.94
Baby Food,Offline,C,2/23/2017,365960872,2/28/2017,4809,255.28,159.42,1227641.52,766650.78,460990.74
Meat,Offline,C,7/14/2014,548841178,7/14/2014,3156,421.89,364.69,1331484.84,1150961.64,180523.20
Personal Care,Offline,H,3/24/2016,838656651,4/21/2016,5995,81.73,56.67,489971.35,339736.65,150234.70
Cereal,Online,H,2/5/2012,788797175,2/20/2012,1468,205.70,117.11,301967.60,171917.48,130050.12
Cereal,Online,L,3/5/2015,490102946,4/6/2015,1208,205.70,117.11,248485.60,141468.88,107016.72
Household,Offline,C,9/5/2015,794870555,10/25/2015,8716,668.27,502.54,5824641.32,4380138.64,1444502.68
Vegetables,Offline,C,5/4/2010,946480166,5/21/2010,3369,154.06,90.93,519028.14,306343.17,212684.97
Vegetables,Offline,C,1/24/2013,518245971,3/13/2013,9354,154.06,90.93,1441077.24,850559.22,590518.02
Office Supplies,Online,H,5/13/2015,903920161,6/15/2015,8918,651.21,524.96,5807490.78,4681593.28,1125897.50
Vegetables,Offline,M,3/22/2010,398218619,3/28/2010,594,154.06,90.93,91511.64,54012.42,37499.22
Vegetables,Offline,L,3/6/2012,198469150,3/12/2012,287,154.06,90.93,44215.22,26096.91,18118.31
Baby Food,Online,H,5/18/2012,287464845,6/28/2012,6091,255.28,159.42,1554910.48,971027.22,583883.26
Baby Food,Online,C,8/6/2015,441511189,9/23/2015,1827,255.28,159.42,466396.56,291260.34,175136.22
Clothes,Offline,L,3/7/2010,243382632,3/17/2010,1184,109.28,35.84,129387.52,42434.56,86952.96
Fruits,Online,C,6/26/2013,247596061,7/9/2013,8031,9.33,6.92,74929.23,55574.52,19354.71
Beverages,Online,C,4/12/2015,153753077,5/20/2015,7807,47.45,31.79,370442.15,248184.53,122257.62
Meat,Online,L,3/16/2014,629591977,4/2/2014,9112,421.89,364.69,3844261.68,3323055.28,521206.40
Office Supplies,Online,M,8/1/2013,632875430,8/30/2013,759,651.21,524.96,494268.39,398444.64,95823.75
Cosmetics,Online,L,9/2/2016,362480008,9/12/2016,4744,437.20,263.33,2074076.80,1249237.52,824839.28
Clothes,Offline,C,10/8/2011,516427648,10/8/2011,1272,109.28,35.84,139004.16,45588.48,93415.68
Snacks,Offline,H,10/29/2011,703183639,11/7/2011,6520,152.58,97.44,994821.60,635308.80,359512.80
Snacks,Online,L,5/8/2013,195284402,5/21/2013,7849,152.58,97.44,1197600.42,764806.56,432793.86
Cereal,Offline,C,5/29/2012,941871917,7/14/2012,9686,205.70,117.11,1992410.20,1134327.46,858082.74
Cereal,Online,H,9/29/2016,996973502,10/18/2016,5469,205.70,117.11,1124973.30,640474.59,484498.71
Household,Online,C,10/1/2011,528195035,11/18/2011,3503,668.27,502.54,2340949.81,1760397.62,580552.19
Cereal,Offline,M,1/11/2011,630381619,1/17/2011,2785,205.70,117.11,572874.50,326151.35,246723.15
