Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Baby Food,Online,C,9/14/2015,342135989,11/3/2015,4497,255.28,159.42,1147994.16,716911.74,431082.42
Office Supplies,Online,C,12/6/2013,646269738,1/3/2014,4432,651.21,524.96,2886162.72,2326622.72,559540.00
Meat,Online,M,1/9/2013,841452586,2/21/2013,3374,421.89,364.69,1423456.86,1230464.06,192992.80
Cereal,Online,H,6/22/2014,927502572,6/24/2014,7477,205.70,117.11,1538018.90,875631.47,662387.43
Beverages,Online,H,9/28/2016,968202626,10/2/2016,1528,47.45,31.79,72503.60,48575.12,23928.48
Beverages,Offline,L,10/12/2014,945893943,10/15/2014,9892,47.45,31.79,469375.40,314466.68,154908.72
Cereal,Offline,M,10/8/2012,918821227,11/9/2012,8474,205.70,117.11,1743101.80,992390.14,750711.66
Cosmetics,Offline,L,4/25/2016,707361447,5/11/2016,2826,437.20,263.33,1235527.20,744170.58,491356.62
Personal Care,Online,L,10/22/2014,347180688,11/17/2014,7336,81.73,56.67,599571.28,415731.12,183840.16
Cosmetics,Online,C,6/20/2014,618069636,7/21/2014,9395,437.20,263.33,4107494.00,2473985.35,1633508.65
Baby Food,Online,H,6/25/2012,472844970,8/12/2012,4189,255.28,159.42,1069367.92,667810.38,401557.54
Personal Care,Offline,C,10/4/2013,264372527,11/14/2013,2561,81.73,56.67,209310.53,145131.87,64178.66
Vegetables,Online,M,3/22/2015,841847407,4/2/2015,210,154.06,90.93,32352.60,19095.30,13257.30
Baby Food,Online,L,4/23/2010,179548633,5/17/2010,1285,255.28,159.42,328034.80,204854.70,123180.10
Office Supplies,Online,M,12/29/2014,495252358,1/13/2015,5033,651.21,524.96,3277539.93,2642123.68,635416.25
Meat,Offline,C,8/10/2011,553497064,9/27/2011,936,421.89,364.69,394889.04,341349.84,53539.20
Office Supplies,Offline,L,9/9/2012,787520015,10/9/2012,3528,651.21,524.96,2297468.88,1852058.88,445410.00
Clothes,Offline,L,3/9/2011,514714038,3/19/2011,4177,109.28,35.84,456462.56,149703.68,306758.88
Snacks,Offline,H,4/30/2014,934266889,5/8/2014,9189,152.58,97.44,1402057.62,895376.16,506681.46
Household,Offline,H,2/3/2013,572324883,2/5/2013,2506,668.27,502.54,1674684.62,1259365.24,415319.38
Snacks,Offline,L,2/8/2010,812182176,2/8/2010,1609,152.58,97.44,245501.22,156780.96,88720.26
Cosmetics,Offline,H,2/23/2011,581936204,3/10/2011,6710,437.20,263.33,2933612.00,1766944.30,1166667.70
Beverages,Offline,M,1/16/2011,874598681,3/6/2011,2040,47.45,31.79,96798.00,64851.60,31946.40
Snacks,Offline,M,1/18/2013,592238461,3/8/2013,5376,152.58,97.44,820270.08,523837.44,296432.64
Baby Food,Offline,C,1/8/2013,885139977,1/10/2013,1444,255.28,159.42,368624.32,230202.48,138421.84
Cereal,Offline,H,2/23/2011,669310986,3/31/2011,2849,205.70,117.11,586039.30,333646.39,252392.91
Beverages,Offline,H,4/7/2010,658967101,4/24/2010,1864,47.45,31.79,88446.80,59256.56,29190.24
Snacks,Offline,C,3/8/2014,568901097,4/16/2014,9332,152.58,97.44,1423876.56,909310.08,514566.48
Cosmetics,Offline,M,10/23/2013,272757756,11/2/2013,3936,437.20,263.33,1720819.20,1036466.88,684352.32
Baby Food,Online,M,3/22/2012,371842849,5/8/2012,5417,255.28,159.42,1382851.76,863578.14,519273.62
Vegetables,Online,H,8/30/2012,355171096,9/25/2012,1875,154.06,90.93,288862.50,170493.75,118368.75
Beverages,Offline,H,2/6/2014,587671840,2/19/2014,4012,47.45,31.79,190369.40,127541.48,62827.92
Personal Care,Offline,M,2/23/2013,933830440,2/27/2013,34,81.73,56.67,2778.82,1926.78,852.04
Cosmetics,Online,C,2/28/2016,773201739,3/28/2016,6432,437.20,263.33,2812070.40,1693738.56,1118331.84
Beverages,Offline,C,10/24/2013,954320800,10/31/2013,3587,47.45,31.79,170203.15,114030.73,56172.42
Household,Offline,H,3/27/2013,740310132,5/5/2013,3074,668.27,502.54,2054261.98,1544807.96,509454.02
Baby Food,Offline,L,5/2/2012,698046243,5/8/2012,6250,255.28,159.42,1595500.00,996375.00,599125.00
Office Supplies,Online,M,5/30/2013,444265496,6/26/2013,6888,651.21,524.96,4485534.48,3615924.48,869610.00
Beverages,Offline,L,11/8/2016,679161345,11/27/2016,7789,47.45,31.79,369588.05,247612.31,121975.74
Snacks,Online,M,7/19/2015,804783999,7/23/2015,2324,152.58,97.44,354595.92,226450.56,128145.36
Household,Online,H,8/31/2015,825175654,10/11/2015,6668,668.27,502.54,4456024.36,3350936.72,1105087.64
Clothes,Online,L,8/24/2012,410625874,9/26/2012,2176,109.28,35.84,237793.28,77987.84,159805.44
Baby Food,Online,C,6/21/2010,620521819,7/8/2010,5050,255.28,159.42,1289164.00,805071.00,484093.00
Beverages,Offline,L,12/12/2011,369982898,12/25/2011,5016,47.45,31.79,238009.20,159458.64,78550.56
Snacks,Offline,L,2/26/2013,981139028,3/11/2013,9696,152.58,97.44,1479415.68,944778.24,534637.44
Cosmetics,Offline,L,2/27/2011,126052510,3/15/2011,594,437.20,263.33,259696.80,156418.02,103278.78
Baby Food,Online,L,12/17/2016,695931804,12/23/2016,541,255.28,159.42,138106.48,86246.22,51860.26
Fruits,Offline,L,10/30/2011,852783524,12/4/2011,6450,9.33,6.92,60178.50,44634.00,15544.50
Baby Food,Offline,C,11/4/2010,147727334,12/2/2010,4656,255.28,159.42,1188583.68,742259.52,446324.16
Household,Online,L,9/2/2014,116498267,10/8/2014,3281,668.27,502.54,2192593.87,1648833.74,543760.13
Household,Offline,M,5/24/2012,841114842,5/28/2012,3428,668.27,502.54,2290829.56,1722707.12,568122.44
Vegetables,Offline,L,1/30/2014,643126618,2/19/2014,4313,154.06,90.93,664460.78,392181.09,272279.69
Personal Care,Offline,C,5/18/2015,379199397,5/24/2015,2383,81.73,56.67,194762.59,135044.61,59717.98
Meat,Offline,L,4/27/2010,667352330,6/2/2010,3239,421.89,364.69,1366501.71,1181230.91,185270.80
Meat,Offline,L,5/29/2015,220981252,7/1/2015,2118,421.89,364.69,893563.02,772413.42,121149.60
Vegetables,Offline,L,11/24/2016,330805051,12/1/2016,1421,154.06,90.93,218919.26,129211.53,89707.73
Household,Online,C,11/14/2010,449014079,11/14/2010,2099,668.27,502.54,1402698.73,1054831.46,347867.27
Baby Food,Online,C,12/9/2013,146698653,12/28/2013,246,255.28,159.42,62798.88,39217.32,23581.56
Snacks,Online,H,4/1/2011,110902965,5/13/2011,7507,152.58,97.44,1145418.06,731482.08,413935.98
Cosmetics,Offline,H,10/12/2016,769918286,10/30/2016,4785,437.20,263.33,2092002.00,1260034.05,831967.95
Baby Food,Offline,L,8/30/2015,956237828,9/21/2015,878,255.28,159.42,224135.84,139970.76,84165.08
Cosmetics,Offline,C,5/31/2017,620184075,6/30/2017,5105,437.20,263.33,2231906.00,1344299.65,887606.35
Office Supplies,Online,C,3/12/2010,574974477,4/5/2010,6580,651.21,524.96,4284961.80,3454236.80,830725.00
Snacks,Online,M,12/14/2010,846060836,12/28/2010,7058,152.58,97.44,1076909.64,687731.52,389178.12
Vegetables,Online,L,1/14/2016,221318995,2/3/2016,2064,154.06,90.93,317979.84,187679.52,130300.32
Cereal,Offline,M,10/8/2011,666027534,11/2/2011,1203,205.70,117.11,247457.10,140883.33,106573.77
Vegetables,Online,L,6/8/2014,182099521,7/6/2014,6150,154.06,90.93,947469.00,559219.50,388249.50
Snacks,Offline,L,12/28/2015,657050073,12/30/2015,4572,152.58,97.44,697595.76,445495.68,252100.08
Personal Care,Offline,H,4/5/2016,698976218,5/23/2016,1451,81.73,56.67,118590.23,82228.17,36362.06
Vegetables,Online,C,6/26/2012,825965297,7/25/2012,341,154.06,90.93,52534.46,31007.13,21527.33
Clothes,Online,M,9/28/2010,662447965,10/10/2010,1929,109.28,35.84,210801.12,69135.36,141665.76
Vegetables,Online,C,1/11/2013,560318458,2/16/2013,9538,154.06,90.93,1469424.28,867290.34,602133.94
Vegetables,Offline,M,2/26/2017,431807172,3/6/2017,193,154.06,90.93,29733.58,17549.49,12184.09
Snacks,Online,C,7/16/2016,613461387,7/25/2016,5712,152.58,97.44,871536.96,556577.28,314959.68
Beverages,Offline,C,10/3/2016,734377086,10/9/2016,7354,47.45,31.79,348947.30,233783.66,115163.64
Fruits,Offline,L,12/31/2015,244853770,1/14/2016,6527,9.33,6.92,60896.91,45166.84,15730.07
Cereal,Offline,C,9/2/2011,105998599,9/20/2011,6196,205.70,117.11,1274517.20,725613.56,548903.64
Meat,Online,H,10/27/2016,508936774,11/23/2016,4556,421.89,364.69,1922130.84,1661527.64,260603.20
Household,Offline,L,12/7/2014,439558541,1/14/2015,3995,668.27,502.54,2669738.65,2007647.30,662091.35
Beverages,Offline,H,9/26/2014,437937629,10/21/2014,4331,47.45,31.79,205505.95,137682.49,67823.46
Snacks,Online,H,12/15/2012,254267680,1/26/2013,2312,152.58,97.44,352764.96,225281.28,127483.68
Cosmetics,Offline,H,7/12/2014,892200410,7/23/2014,783,437.20,263.33,342327.60,206187.39,136140.21
Meat,Offline,C,1/23/2011,819143903,3/6/2011,1739,421.89,364.69,733666.71,634195.91,99470.80
Personal Care,Online,M,11/19/2012,610770165,11/21/2012,9319,81.73,56.67,761641.87,528107.73,233534.14
Cosmetics,Online,C,10/10/2015,295066440,10/21/2015,5571,437.20,263.33,2435641.20,1467011.43,968629.77
Cosmetics,Offline,M,6/4/2017,164300382,7/6/2017,8989,437.20,263.33,3929990.80,2367073.37,1562917.43
Cereal,Online,C,10/21/2014,168809926,11/26/2014,3463,205.70,117.11,712339.10,405551.93,306787.17
Fruits,Offline,M,10/1/2010,250251662,10/25/2010,3883,9.33,6.92,36228.39,26870.36,9358.03
Vegetables,Online,L,5/6/2014,966186892,5/28/2014,5027,154.06,90.93,774459.62,457105.11,317354.51
Cosmetics,Offline,H,7/18/2014,880433022,8/1/2014,8551,437.20,263.33,3738497.20,2251734.83,1486762.37
Snacks,Offline,C,8/8/2013,770707929,8/14/2013,8458,152.58,97.44,1290521.64,824147.52,466374.12
Household,Offline,M,1/5/2014,955941712,1/25/2014,3251,668.27,502.54,2172545.77,1633757.54,538788.23
Baby Food,Online,H,10/2/2013,986001765,10/2/2013,8688,255.28,159.42,2217872.64,1385040.96,832831.68
Vegetables,Online,C,3/6/2015,333891093,4/9/2015,4649,154.06,90.93,716224.94,422733.57,293491.37
Cereal,Offline,H,6/2/2014,875429952,6/25/2014,8032,205.70,117.11,1652182.40,940627.52,711554.88
Cereal,Offline,C,7/11/2010,585219657,8/6/2010,8356,205.70,117.11,1718829.20,978571.16,740258.04
Clothes,Offline,M,1/29/2012,465981948,2/22/2012,3268,109.28,35.84,357127.04,117125.12,240001.92
Clothes,Offline,H,12/1/2012,277802455,1/7/2013,6775,109.28,35.84,740372.00,242816.00,497556.00
Personal Care,Online,M,11/16/2014,252802550,12/15/2014,8747,81.73,56.67,714892.31,495692.49,219199.82
Snacks,Online,C,8/19/2011,304282939,8/23/2011,2938,152.58,97.44,448280.04,286278.72,162001.32
Clothes,Online,M,9/20/2014,759137952,11/3/2014,4645,109.28,35.84,507605.60,166476.80,341128.80
Snacks,Online,L,10/13/2010,860971343,11/1/2010,9408,152.58,97.44,1435472.64,916715.52,518757.12
Fruits,Offline,L,4/23/2014,989721667,5/9/2014,9490,9.33,6.92,88541.70,65670.80,22870.90
Meat,Offline,C,12/13/2013,547127568,12/23/2013,6061,421.89,364.69,2557075.29,2210386.09,346689.20
Snacks,Online,M,1/22/2011,950206077,2/14/2011,5949,152.58,97.44,907698.42,579670.56,328027.86
Meat,Online,M,4/4/2014,478144156,5/14/2014,2336,421.89,364.69,985535.04,851915.84,133619.20
Fruits,Online,H,1/26/2014,286385095,3/7/2014,6568,9.33,6.92,61279.44,45450.56,15828.88
Cereal,Offline,L,2/28/2013,743692290,3/16/2013,3930,205.70,117.11,808401.00,460242.30,348158.70
Household,Offline,C,11/3/2011,662645375,12/21/2011,347,668.27,502.54,231889.69,174381.38,57508.31
Clothes,Online,M,4/21/2012,725202214,6/9/2012,2306,109.28,35.84,251999.68,82647.04,169352.64
Cereal,Online,C,6/29/2016,323942029,8/2/2016,500,205.70,117.11,102850.00,58555.00,44295.00
Office Supplies,Online,L,5/9/2016,509077107,6/8/2016,6084,651.21,524.96,3961961.64,3193856.64,768105.00
Snacks,Online,H,3/18/2010,694269263,3/26/2010,8558,152.58,97.44,1305779.64,833891.52,471888.12
Snacks,Offline,M,4/7/2016,746284806,4/13/2016,1113,152.58,97.44,169821.54,108450.72,61370.82
Personal Care,Offline,L,5/10/2010,643817555,6/21/2010,8777,81.73,56.67,717344.21,497392.59,219951.62
Cereal,Offline,L,5/6/2015,581104934,6/16/2015,718,205.70,117.11,147692.60,84084.98,63607.62
Vegetables,Online,M,10/8/2015,576200568,10/25/2015,9407,154.06,90.93,1449242.42,855378.51,593863.91
Beverages,Online,H,7/28/2013,928926074,8/28/2013,8723,47.45,31.79,413906.35,277304.17,136602.18
Cereal,Offline,H,11/25/2015,759574401,1/13/2016,3800,205.70,117.11,781660.00,445018.00,336642.00
Personal Care,Online,H,7/12/2011,596945416,8/19/2011,8269,81.73,56.67,675825.37,468604.23,207221.14
Vegetables,Offline,H,5/12/2016,140568196,5/14/2016,6108,154.06,90.93,940998.48,555400.44,385598.04
Vegetables,Offline,M,10/10/2012,681374490,11/14/2012,2708,154.06,90.93,417194.48,246238.44,170956.04
Cereal,Online,H,6/2/2013,535261476,7/18/2013,4620,205.70,117.11,950334.00,541048.20,409285.80
Fruits,Offline,H,3/17/2013,176899039,3/19/2013,7212,9.33,6.92,67287.96,49907.04,17380.92
Beverages,Online,C,8/22/2013,747173154,9/3/2013,3995,47.45,31.79,189562.75,127001.05,62561.70
Meat,Online,C,3/5/2013,553554141,4/3/2013,7826,421.89,364.69,3301711.14,2854063.94,447647.20
Clothes,Offline,M,12/6/2014,130125606,12/22/2014,5913,109.28,35.84,646172.64,211921.92,434250.72
Household,Online,M,1/26/2010,923091733,2/10/2010,2212,668.27,502.54,1478213.24,1111618.48,366594.76
Cosmetics,Offline,H,11/28/2012,777373540,1/13/2013,960,437.20,263.33,419712.00,252796.80,166915.20
Fruits,Online,C,12/20/2010,965355622,2/6/2011,9036,9.33,6.92,84305.88,62529.12,21776.76
Baby Food,Offline,C,5/14/2015,878770482,5/29/2015,6569,255.28,159.42,1676934.32,1047229.98,629704.34
Beverages,Offline,M,1/22/2010,610037600,3/9/2010,2537,47.45,31.79,120380.65,80651.23,39729.42
Snacks,Online,H,9/6/2014,473239791,9/22/2014,1025,152.58,97.44,156394.50,99876.00,56518.50
Fruits,Offline,M,5/14/2017,702794826,6/13/2017,1461,9.33,6.92,13631.13,10110.12,3521.01
Baby Food,Online,C,2/28/2012,775653922,3/14/2012,2087,255.28,159.42,532769.36,332709.54,200059.82
Beverages,Online,H,10/25/2012,923585259,10/27/2012,8257,47.45,31.79,391794.65,262490.03,129304.62
Vegetables,Online,C,11/12/2016,489023196,12/13/2016,1686,154.06,90.93,259745.16,153307.98,106437.18
Fruits,Offline,H,3/4/2013,113059031,3/30/2013,5535,9.33,6.92,51641.55,38302.20,13339.35
Cosmetics,Online,L,6/9/2010,184551703,6/24/2010,1805,437.20,263.33,789146.00,475310.65,313835.35
Beverages,Online,L,3/4/2012,629203164,4/12/2012,4053,47.45,31.79,192314.85,128844.87,63469.98
Cosmetics,Offline,C,7/26/2017,617040956,8/17/2017,4986,437.20,263.33,2179879.20,1312963.38,866915.82
Vegetables,Offline,C,8/2/2015,824936616,8/23/2015,5931,154.06,90.93,913729.86,539305.83,374424.03
Beverages,Online,H,5/13/2014,910732114,5/27/2014,4726,47.45,31.79,224248.70,150239.54,74009.16
Clothes,Offline,H,6/9/2010,140864312,6/13/2010,3735,109.28,35.84,408160.80,133862.40,274298.40
Fruits,Offline,C,8/12/2014,698680102,9/27/2014,3823,9.33,6.92,35668.59,26455.16,9213.43
Meat,Online,H,7/2/2015,843707358,8/16/2015,611,421.89,364.69,257774.79,222825.59,34949.20
Baby Food,Online,C,1/4/2014,187003886,1/5/2014,7460,255.28,159.42,1904388.80,1189273.20,715115.60
Office Supplies,Offline,C,9/22/2010,543153178,10/20/2010,9950,651.21,524.96,6479539.50,5223352.00,1256187.50
Baby Food,Online,C,7/30/2015,249758136,9/6/2015,7837,255.28,159.42,2000629.36,1249374.54,751254.82
Cosmetics,Offline,M,6/23/2017,216373002,7/4/2017,8434,437.20,263.33,3687344.80,2220925.22,1466419.58
Beverages,Offline,C,9/28/2011,321053397,11/9/2011,5690,47.45,31.79,269990.50,180885.10,89105.40
Vegetables,Online,H,6/11/2014,626215827,7/11/2014,34,154.06,90.93,5238.04,3091.62,2146.42
Clothes,Offline,C,9/28/2013,101390349,11/14/2013,2512,109.28,35.84,274511.36,90030.08,184481.28
Beverages,Online,C,2/4/2014,365613687,2/16/2014,2069,47.45,31.79,98174.05,65773.51,32400.54
Baby Food,Offline,C,8/2/2013,607725751,8/13/2013,8410,255.28,159.42,2146904.80,1340722.20,806182.60
Cereal,Online,H,2/22/2015,754233586,3/14/2015,3334,205.70,117.11,685803.80,390444.74,295359.06
Beverages,Offline,H,10/2/2014,426170241,10/30/2014,2100,47.45,31.79,99645.00,66759.00,32886.00
Baby Food,Offline,H,3/17/2010,297461545,4/2/2010,4336,255.28,159.42,1106894.08,691245.12,415648.96
Beverages,Offline,C,4/28/2013,372040259,5/29/2013,3835,47.45,31.79,181970.75,121914.65,60056.10
Cereal,Online,C,1/28/2013,849837815,2/8/2013,4750,205.70,117.11,977075.00,556272.50,420802.50
Snacks,Offline,L,10/25/2015,449902427,10/31/2015,4981,152.58,97.44,760000.98,485348.64,274652.34
Vegetables,Online,H,3/18/2013,989524257,4/19/2013,1072,154.06,90.93,165152.32,97476.96,67675.36
Beverages,Offline,C,12/12/2016,117132127,1/7/2017,854,47.45,31.79,40522.30,27148.66,13373.64
Fruits,Offline,C,3/29/2017,325661647,4/11/2017,9373,9.33,6.92,87450.09,64861.16,22588.93
Clothes,Online,H,7/24/2016,911126935,8/27/2016,1562,109.28,35.84,170695.36,55982.08,114713.28
Meat,Offline,M,2/13/2015,587630212,3/12/2015,1693,421.89,364.69,714259.77,617420.17,96839.60
Fruits,Offline,C,2/21/2010,919709575,3/31/2010,1356,9.33,6.92,12651.48,9383.52,3267.96
Personal Care,Online,L,8/4/2013,786096513,8/5/2013,2282,81.73,56.67,186507.86,129320.94,57186.92
Personal Care,Online,H,3/24/2011,297419917,4/23/2011,2018,81.73,56.67,164931.14,114360.06,50571.08
Meat,Offline,C,4/12/2013,720396554,5/25/2013,204,421.89,364.69,86065.56,74396.76,11668.80
Cosmetics,Online,C,2/7/2014,128166949,2/23/2014,6303,437.20,263.33,2755671.60,1659768.99,1095902.61
Fruits,Online,H,9/9/2014,961043488,10/7/2014,2980,9.33,6.92,27803.40,20621.60,7181.80
Snacks,Online,H,3/25/2011,935295569,4/11/2011,3598,152.58,97.44,548982.84,350589.12,198393.72
Office Supplies,Online,H,3/27/2015,608021867,4/9/2015,6037,651.21,524.96,3931354.77,3169183.52,762171.25
Cereal,Online,L,7/7/2013,195290410,7/10/2013,9627,205.70,117.11,1980273.90,1127417.97,852855.93
Clothes,Offline,H,3/18/2011,134437739,4/23/2011,1969,109.28,35.84,215172.32,70568.96,144603.36
Baby Food,Offline,H,6/30/2010,830812585,7/21/2010,4761,255.28,159.42,1215388.08,758998.62,456389.46
Cosmetics,Offline,L,4/20/2011,294037759,4/22/2011,1162,437.20,263.33,508026.40,305989.46,202036.94
Meat,Offline,L,7/7/2017,918088662,8/1/2017,1692,421.89,364.69,713837.88,617055.48,96782.40
Office Supplies,Offline,H,1/4/2010,823710525,1/31/2010,3104,651.21,524.96,2021355.84,1629475.84,391880.00
Clothes,Offline,C,3/12/2013,367037189,4/21/2013,3315,109.28,35.84,362263.20,118809.60,243453.60
Vegetables,Offline,C,9/29/2016,333948171,10/14/2016,1540,154.06,90.93,237252.40,140032.20,97220.20
Meat,Online,L,10/26/2013,232691562,12/13/2013,7459,421.89,364.69,3146877.51,2720222.71,426654.80
Beverages,Online,M,8/12/2014,567617928,8/26/2014,9614,47.45,31.79,456184.30,305629.06,150555.24
Snacks,Offline,M,10/17/2015,152236878,11/18/2015,9130,152.58,97.44,1393055.40,889627.20,503428.20
Snacks,Offline,L,8/11/2012,346785867,8/17/2012,499,152.58,97.44,76137.42,48622.56,27514.86
Cosmetics,Offline,C,5/7/2014,462994611,5/21/2014,9249,437.20,263.33,4043662.80,2435539.17,1608123.63
Cereal,Online,M,6/6/2015,387584626,7/2/2015,3759,205.70,117.11,773226.30,440216.49,333009.81
Clothes,Offline,M,10/7/2013,621114051,10/28/2013,305,109.28,35.84,33330.40,10931.20,22399.20
Personal Care,Offline,H,2/12/2015,278197276,2/17/2015,3611,81.73,56.67,295127.03,204635.37,90491.66
Cereal,Offline,M,7/21/2010,204943358,7/22/2010,6149,205.70,117.11,1264849.30,720109.39,544739.91
Clothes,Offline,L,11/1/2016,778303515,12/8/2016,6161,109.28,35.84,673274.08,220810.24,452463.84
Fruits,Online,C,11/16/2013,681571900,12/6/2013,1126,9.33,6.92,10505.58,7791.92,2713.66
Cosmetics,Online,C,1/31/2014,139934337,2/13/2014,8535,437.20,263.33,3731502.00,2247521.55,1483980.45
Fruits,Online,L,5/8/2016,683826673,5/30/2016,8363,9.33,6.92,78026.79,57871.96,20154.83
Baby Food,Online,L,10/26/2015,275152862,11/10/2015,2701,255.28,159.42,689511.28,430593.42,258917.86
Clothes,Online,M,5/5/2011,448873746,6/23/2011,571,109.28,35.84,62398.88,20464.64,41934.24
Cereal,Offline,C,9/1/2010,753204905,9/12/2010,8924,205.70,117.11,1835666.80,1045089.64,790577.16
Beverages,Offline,H,1/29/2013,346645534,2/1/2013,8971,47.45,31.79,425673.95,285188.09,140485.86
Snacks,Online,H,6/3/2016,680444514,7/17/2016,7508,152.58,97.44,1145570.64,731579.52,413991.12
Office Supplies,Online,M,1/6/2016,823653447,2/21/2016,6213,651.21,524.96,4045967.73,3261576.48,784391.25
Snacks,Online,L,8/7/2014,801443469,8/19/2014,3787,152.58,97.44,577820.46,369005.28,208815.18
Personal Care,Offline,L,1/13/2014,353607261,2/27/2014,9101,81.73,56.67,743824.73,515753.67,228071.06
Cosmetics,Online,H,1/9/2017,204745948,1/25/2017,7731,437.20,263.33,3379993.20,2035804.23,1344188.97
Baby Food,Offline,C,8/7/2011,153068149,8/13/2011,5122,255.28,159.42,1307544.16,816549.24,490994.92
Meat,Offline,L,11/11/2014,486628091,12/7/2014,2921,421.89,364.69,1232340.69,1065259.49,167081.20
Baby Food,Offline,C,11/20/2013,994626033,12/30/2013,801,255.28,159.42,204479.28,127695.42,76783.86
Snacks,Offline,C,10/15/2010,183029496,11/3/2010,1350,152.58,97.44,205983.00,131544.00,74439.00
Office Supplies,Offline,H,10/7/2010,829051339,10/12/2010,3569,651.21,524.96,2324168.49,1873582.24,450586.25
Beverages,Offline,C,6/27/2010,696129214,8/8/2010,8959,47.45,31.79,425104.55,284806.61,140297.94
Baby Food,Offline,H,8/20/2015,523888909,9/7/2015,9225,255.28,159.42,2354958.00,1470649.50,884308.50
Cosmetics,Offline,C,10/21/2014,981435143,11/5/2014,7323,437.20,263.33,3201615.60,1928365.59,1273250.01
Personal Care,Online,L,4/13/2015,941228616,6/2/2015,9318,81.73,56.67,761560.14,528051.06,233509.08
Meat,Online,L,9/22/2016,848907840,10/12/2016,9549,421.89,364.69,4028627.61,3482424.81,546202.80
Vegetables,Online,M,4/24/2016,310553729,5/18/2016,8604,154.06,90.93,1325532.24,782361.72,543170.52
Office Supplies,Offline,M,1/2/2013,940594756,1/12/2013,1745,651.21,524.96,1136361.45,916055.20,220306.25
Cereal,Offline,L,6/8/2016,949811255,6/11/2016,9112,205.70,117.11,1874338.40,1067106.32,807232.08
Clothes,Offline,H,3/1/2013,612630116,4/5/2013,9720,109.28,35.84,1062201.60,348364.80,713836.80
Cosmetics,Offline,M,6/14/2010,850726163,7/1/2010,7631,437.20,263.33,3336273.20,2009471.23,1326801.97
Cereal,Offline,C,4/20/2016,941186988,5/4/2016,7000,205.70,117.11,1439900.00,819770.00,620130.00
Cosmetics,Online,L,7/4/2016,902741706,7/19/2016,187,437.20,263.33,81756.40,49242.71,32513.69
Vegetables,Offline,M,2/13/2016,115173470,3/9/2016,1244,154.06,90.93,191650.64,113116.92,78533.72
Cereal,Online,H,2/29/2016,182634675,2/29/2016,4514,205.70,117.11,928529.80,528634.54,399895.26
Vegetables,Online,M,4/4/2015,905687415,5/12/2015,1887,154.06,90.93,290711.22,171584.91,119126.31
Household,Online,L,12/1/2014,451325929,1/5/2015,6227,668.27,502.54,4161317.29,3129316.58,1032000.71
Meat,Online,H,3/10/2017,998839461,4/22/2017,7648,421.89,364.69,3226614.72,2789149.12,437465.60
Office Supplies,Online,C,10/6/2016,322180783,10/24/2016,9308,651.21,524.96,6061462.68,4886327.68,1175135.00
Snacks,Offline,M,2/1/2014,908872163,3/5/2014,4325,152.58,97.44,659908.50,421428.00,238480.50
Beverages,Online,H,7/22/2017,347674214,8/3/2017,3381,47.45,31.79,160428.45,107481.99,52946.46
Clothes,Offline,L,8/20/2014,952658259,8/29/2014,1604,109.28,35.84,175285.12,57487.36,117797.76
Fruits,Online,C,9/24/2012,260792958,10/22/2012,3287,9.33,6.92,30667.71,22746.04,7921.67
Household,Online,L,6/18/2015,185679090,7/29/2015,5424,668.27,502.54,3624696.48,2725776.96,898919.52
Vegetables,Offline,H,11/17/2013,903630053,12/8/2013,3068,154.06,90.93,472656.08,278973.24,193682.84
Vegetables,Offline,M,11/27/2014,466714513,12/27/2014,51,154.06,90.93,7857.06,4637.43,3219.63
Vegetables,Offline,M,12/17/2010,433864533,1/12/2011,9012,154.06,90.93,1388388.72,819461.16,568927.56
Clothes,Online,C,4/25/2012,269318521,4/25/2012,6190,109.28,35.84,676443.20,221849.60,454593.60
Cosmetics,Offline,M,6/13/2015,375817239,7/11/2015,1527,437.20,263.33,667604.40,402104.91,265499.49
Vegetables,Online,M,4/5/2010,480596339,5/2/2010,7992,154.06,90.93,1231247.52,726712.56,504534.96
Baby Food,Online,H,7/1/2017,886168658,7/12/2017,5853,255.28,159.42,1494153.84,933085.26,561068.58
Clothes,Offline,M,3/8/2012,570127189,4/10/2012,2159,109.28,35.84,235935.52,77378.56,158556.96
Baby Food,Online,L,2/9/2014,131788146,2/23/2014,7896,255.28,159.42,2015690.88,1258780.32,756910.56
Cereal,Offline,M,9/11/2015,710644900,10/8/2015,4473,205.70,117.11,920096.10,523833.03,396263.07
Office Supplies,Online,M,6/26/2014,824739205,8/1/2014,7513,651.21,524.96,4892540.73,3944024.48,948516.25
Office Supplies,Offline,M,2/24/2014,461373698,2/26/2014,9585,651.21,524.96,6241847.85,5031741.60,1210106.25
Snacks,Offline,L,12/9/2010,179886376,12/20/2010,1231,152.58,97.44,187825.98,119948.64,67877.34
Fruits,Offline,H,1/17/2011,327719008,2/17/2011,8192,9.33,6.92,76431.36,56688.64,19742.72
Clothes,Online,C,8/2/2014,222643792,9/2/2014,4101,109.28,35.84,448157.28,146979.84,301177.44
Baby Food,Offline,C,11/16/2015,549283635,1/1/2016,4089,255.28,159.42,1043839.92,651868.38,391971.54
Clothes,Offline,H,7/1/2013,975995624,7/20/2013,7649,109.28,35.84,835882.72,274140.16,561742.56
Personal Care,Online,L,7/9/2011,152829110,8/14/2011,4385,81.73,56.67,358386.05,248497.95,109888.10
