Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Clothes,Online,H,11/9/2016,373349606,12/25/2016,1300,109.28,35.84,142064.00,46592.00,95472.00
Snacks,Offline,H,12/16/2010,452874314,1/4/2011,4428,152.58,97.44,675624.24,431464.32,244159.92
Cosmetics,Online,M,1/13/2010,200319659,2/16/2010,7894,437.20,263.33,3451256.80,2078727.02,1372529.78
Office Supplies,Online,H,8/21/2016,427183473,10/1/2016,1937,651.21,524.96,1261393.77,1016847.52,244546.25
Cereal,Offline,H,11/27/2013,280239188,12/24/2013,7858,205.70,117.11,1616390.60,920250.38,696140.22
Household,Online,C,9/19/2013,175854909,11/6/2013,8230,668.27,502.54,5499862.10,4135904.20,1363957.90
Personal Care,Online,L,10/8/2014,346037852,10/11/2014,9145,81.73,56.67,747420.85,518247.15,229173.70
Cosmetics,Offline,C,10/8/2016,610557305,10/29/2016,6329,437.20,263.33,2767038.80,1666615.57,1100423.23
Meat,Offline,L,8/6/2015,479058682,9/10/2015,2965,421.89,364.69,1250903.85,1081305.85,169598.00
Cereal,Offline,M,9/26/2014,547943389,11/4/2014,7480,205.70,117.11,1538636.00,875982.80,662653.20
Cosmetics,Online,M,4/16/2017,725186765,4/18/2017,7734,437.20,263.33,3381304.80,2036594.22,1344710.58
Office Supplies,Online,L,9/24/2010,149966657,10/28/2010,7321,651.21,524.96,4767508.41,3843232.16,924276.25
Vegetables,Offline,M,6/12/2016,516558539,7/30/2016,6,154.06,90.93,924.36,545.58,378.78
Vegetables,Online,C,11/22/2014,985295379,12/25/2014,9653,154.06,90.93,1487141.18,877747.29,609393.89
Vegetables,Offline,H,5/25/2013,347601687,6/29/2013,1919,154.06,90.93,295641.14,174494.67,121146.47
Household,Online,H,2/1/2013,635022056,2/8/2013,5993,668.27,502.54,4004942.11,3011722.22,993219.89
Cosmetics,Offline,M,1/28/2016,264102590,2/25/2016,2680,437.20,263.33,1171696.00,705724.40,465971.60
Personal Care,Online,C,3/5/2015,221838700,4/20/2015,5856,81.73,56.67,478610.88,331859.52,146751.36
Meat,Offline,C,3/27/2017,804176318,3/31/2017,2498,421.89,364.69,1053881.22,910995.62,142885.60
Vegetables,Offline,M,10/25/2016,943764054,11/1/2016,9611,154.06,90.93,1480670.66,873928.23,606742.43
Clothes,Offline,H,9/21/2013,397913062,11/9/2013,172,109.28,35.84,18796.16,6164.48,12631.68
Cereal,Offline,M,10/30/2015,916649711,10/30/2015,5874,205.70,117.11,1208281.80,687904.14,520377.66
Office Supplies,Offline,L,10/1/2016,138142192,10/6/2016,8199,651.21,524.96,5339270.79,4304147.04,1035123.75
Meat,Online,H,12/4/2011,313385283,1/7/2012,6524,421.89,364.69,2752410.36,2379237.56,373172.80
Snacks,Online,H,5/5/2014,985196673,5/21/2014,444,152.58,97.44,67745.52,43263.36,24482.16
Vegetables,Offline,C,10/26/2010,550634610,12/11/2010,3872,154.06,90.93,596520.32,352080.96,244439.36
Office Supplies,Offline,L,11/30/2012,209437453,12/9/2012,6051,651.21,524.96,3940471.71,3176532.96,763938.75
Fruits,Online,H,4/18/2014,608302533,5/7/2014,9092,9.33,6.92,84828.36,62916.64,21911.72
Meat,Online,H,4/19/2014,346178185,4/25/2014,673,421.89,364.69,283931.97,245436.37,38495.60
Cosmetics,Offline,L,2/1/2013,591334664,3/20/2013,7923,437.20,263.33,3463935.60,2086363.59,1377572.01
Personal Care,Online,L,6/1/2010,500084197,6/12/2010,4882,81.73,56.67,399005.86,276662.94,122342.92
Vegetables,Online,M,12/22/2016,262679088,12/22/2016,1434,154.06,90.93,220922.04,130393.62,90528.42
Household,Online,L,9/7/2011,113240993,9/21/2011,9381,668.27,502.54,6269040.87,4714327.74,1554713.13
Office Supplies,Offline,C,1/7/2017,683260619,1/14/2017,856,651.21,524.96,557435.76,449365.76,108070.00
Personal Care,Offline,L,9/25/2015,622366321,9/29/2015,879,81.73,56.67,71840.67,49812.93,22027.74
Meat,Online,C,7/25/2015,724651610,8/24/2015,9370,421.89,364.69,3953109.30,3417145.30,535964.00
Personal Care,Offline,M,6/13/2015,989015281,8/1/2015,455,81.73,56.67,37187.15,25784.85,11402.30
Clothes,Online,H,12/10/2011,804810178,1/23/2012,71,109.28,35.84,7758.88,2544.64,5214.24
Household,Online,L,1/5/2010,846341502,1/24/2010,113,668.27,502.54,75514.51,56787.02,18727.49
Household,Offline,C,7/22/2012,666843354,7/25/2012,2622,668.27,502.54,1752203.94,1317659.88,434544.06
Baby Food,Online,H,7/17/2015,470673453,8/2/2015,1589,255.28,159.42,405639.92,253318.38,152321.54
Meat,Online,H,1/6/2014,934885299,1/8/2014,2190,421.89,364.69,923939.10,798671.10,125268.00
Clothes,Offline,L,5/1/2010,234099614,5/31/2010,4133,109.28,35.84,451654.24,148126.72,303527.52
Fruits,Online,L,4/16/2015,416979920,5/10/2015,2480,9.33,6.92,23138.40,17161.60,5976.80
Baby Food,Online,M,3/25/2015,317598712,4/30/2015,3371,255.28,159.42,860548.88,537404.82,323144.06
Office Supplies,Offline,H,9/8/2015,289159572,9/26/2015,7598,651.21,524.96,4947893.58,3988646.08,959247.50
Cereal,Online,C,8/31/2012,421489465,9/28/2012,6954,205.70,117.11,1430437.80,814382.94,616054.86
Vegetables,Online,C,2/2/2017,810940635,2/12/2017,4210,154.06,90.93,648592.60,382815.30,265777.30
Office Supplies,Offline,M,8/1/2010,659923255,9/18/2010,4811,651.21,524.96,3132971.31,2525582.56,607388.75
Beverages,Offline,C,12/27/2010,207281386,1/21/2011,8023,47.45,31.79,380691.35,255051.17,125640.18
Fruits,Online,C,11/21/2010,678314626,1/9/2011,7226,9.33,6.92,67418.58,50003.92,17414.66
Meat,Online,L,1/25/2011,425957381,3/13/2011,9110,421.89,364.69,3843417.90,3322325.90,521092.00
Vegetables,Offline,H,10/1/2013,786574590,11/13/2013,3755,154.06,90.93,578495.30,341442.15,237053.15
Cosmetics,Offline,C,4/11/2015,650805461,5/3/2015,6653,437.20,263.33,2908691.60,1751934.49,1156757.11
Snacks,Online,L,6/24/2015,961859309,6/30/2015,4399,152.58,97.44,671199.42,428638.56,242560.86
Beverages,Offline,C,6/5/2010,484695613,6/20/2010,1058,47.45,31.79,50202.10,33633.82,16568.28
Office Supplies,Offline,L,11/22/2016,306127440,1/2/2017,8767,651.21,524.96,5709158.07,4602324.32,1106833.75
Snacks,Offline,H,5/15/2012,518771684,5/28/2012,4924,152.58,97.44,751303.92,479794.56,271509.36
Clothes,Offline,C,6/29/2014,169428336,7/28/2014,6465,109.28,35.84,706495.20,231705.60,474789.60
Meat,Offline,H,2/19/2012,584372937,2/24/2012,7793,421.89,364.69,3287788.77,2842029.17,445759.60
Household,Online,C,9/30/2011,609429919,11/15/2011,2711,668.27,502.54,1811679.97,1362385.94,449294.03
Cosmetics,Offline,C,9/10/2013,599818599,10/13/2013,8508,437.20,263.33,3719697.60,2240411.64,1479285.96
Baby Food,Offline,H,7/13/2017,925331056,8/3/2017,4877,255.28,159.42,1245000.56,777491.34,467509.22
Baby Food,Online,C,8/7/2013,658655536,8/26/2013,9665,255.28,159.42,2467281.20,1540794.30,926486.90
Fruits,Offline,M,12/21/2016,350053870,1/11/2017,7574,9.33,6.92,70665.42,52412.08,18253.34
Snacks,Offline,C,1/10/2016,918270623,1/23/2016,5538,152.58,97.44,844988.04,539622.72,305365.32
Personal Care,Online,C,9/20/2015,856191861,9/22/2015,5053,81.73,56.67,412981.69,286353.51,126628.18
Clothes,Offline,M,6/15/2011,444587790,7/3/2011,2262,109.28,35.84,247191.36,81070.08,166121.28
Beverages,Online,C,6/12/2015,220077455,7/13/2015,4664,47.45,31.79,221306.80,148268.56,73038.24
Household,Online,L,8/10/2013,749651515,9/17/2013,7397,668.27,502.54,4943193.19,3717288.38,1225904.81
Snacks,Online,H,7/24/2017,239243018,8/16/2017,6180,152.58,97.44,942944.40,602179.20,340765.20
Snacks,Online,C,3/31/2010,340245139,4/24/2010,4953,152.58,97.44,755728.74,482620.32,273108.42
Meat,Online,L,6/11/2013,768183219,7/23/2013,1340,421.89,364.69,565332.60,488684.60,76648.00
Cereal,Online,M,4/13/2011,875315797,4/22/2011,4251,205.70,117.11,874430.70,497834.61,376596.09
Office Supplies,Online,H,10/28/2014,179673516,11/28/2014,8241,651.21,524.96,5366621.61,4326195.36,1040426.25
Household,Offline,M,3/22/2015,642420232,3/25/2015,5277,668.27,502.54,3526460.79,2651903.58,874557.21
Vegetables,Offline,M,4/13/2010,360397756,5/24/2010,8560,154.06,90.93,1318753.60,778360.80,540392.80
Vegetables,Offline,C,10/22/2016,499647748,10/28/2016,5727,154.06,90.93,882301.62,520756.11,361545.51
Household,Online,L,5/15/2016,385257327,6/30/2016,5059,668.27,502.54,3380777.93,2542349.86,838428.07
Cosmetics,Online,M,12/22/2012,265131270,1/28/2013,7090,437.20,263.33,3099748.00,1867009.70,1232738.30
Personal Care,Online,C,11/19/2012,280280816,12/1/2012,177,81.73,56.67,14466.21,10030.59,4435.62
Baby Food,Online,L,11/6/2011,907334506,12/16/2011,9298,255.28,159.42,2373593.44,1482287.16,891306.28
Office Supplies,Offline,L,12/16/2010,409186923,12/25/2010,6358,651.21,524.96,4140393.18,3337695.68,802697.50
Personal Care,Online,L,12/10/2013,300391805,1/22/2014,1465,81.73,56.67,119734.45,83021.55,36712.90
Office Supplies,Offline,H,5/10/2016,115890586,6/15/2016,3455,651.21,524.96,2249930.55,1813736.80,436193.75
Office Supplies,Offline,L,5/7/2016,571774280,6/11/2016,9570,651.21,524.96,6232079.70,5023867.20,1208212.50
Cosmetics,Offline,H,6/14/2010,520236814,7/11/2010,8489,437.20,263.33,3711390.80,2235408.37,1475982.43
Office Supplies,Offline,C,2/9/2017,799173247,2/22/2017,1978,651.21,524.96,1288093.38,1038370.88,249722.50
Office Supplies,Online,L,4/15/2014,889436662,5/11/2014,2928,651.21,524.96,1906742.88,1537082.88,369660.00
Household,Offline,M,11/5/2012,522252547,11/14/2012,4989,668.27,502.54,3333999.03,2507172.06,826826.97
Fruits,Online,H,8/15/2012,441403043,9/8/2012,9824,9.33,6.92,91657.92,67982.08,23675.84
Cereal,Offline,M,12/14/2016,449196040,1/23/2017,5945,205.70,117.11,1222886.50,696218.95,526667.55
Personal Care,Online,M,1/27/2013,868847596,2/1/2013,166,81.73,56.67,13567.18,9407.22,4159.96
Cosmetics,Online,L,6/4/2014,394868648,6/12/2014,9263,437.20,263.33,4049783.60,2439225.79,1610557.81
Beverages,Online,L,12/26/2014,292203986,1/3/2015,8508,47.45,31.79,403704.60,270469.32,133235.28
Beverages,Online,M,4/4/2014,191342198,4/14/2014,1263,47.45,31.79,59929.35,40150.77,19778.58
Snacks,Offline,L,8/12/2014,852373254,8/31/2014,5042,152.58,97.44,769308.36,491292.48,278015.88
Vegetables,Offline,M,10/14/2012,795001447,11/30/2012,7450,154.06,90.93,1147747.00,677428.50,470318.50
Cereal,Online,C,9/6/2016,582019460,10/13/2016,1347,205.70,117.11,277077.90,157747.17,119330.73
Baby Food,Offline,L,12/30/2012,650171601,2/1/2013,9080,255.28,159.42,2317942.40,1447533.60,870408.80
Beverages,Online,M,10/26/2013,561134278,11/8/2013,957,47.45,31.79,45409.65,30423.03,14986.62
Snacks,Offline,M,3/17/2012,362553822,4/11/2012,6588,152.58,97.44,1005197.04,641934.72,363262.32
Meat,Online,M,7/28/2015,268767917,8/29/2015,3254,421.89,364.69,1372830.06,1186701.26,186128.80
Household,Offline,H,9/25/2011,843255460,11/8/2011,6884,668.27,502.54,4600370.68,3459485.36,1140885.32
Cosmetics,Online,M,8/8/2015,570054662,8/12/2015,697,437.20,263.33,304728.40,183541.01,121187.39
Household,Online,L,2/20/2011,378887832,2/28/2011,184,668.27,502.54,122961.68,92467.36,30494.32
Meat,Online,H,4/2/2016,824370563,4/8/2016,8424,421.89,364.69,3554001.36,3072148.56,481852.80
Meat,Offline,L,5/1/2012,101811349,5/6/2012,7095,421.89,364.69,2993309.55,2587475.55,405834.00
Baby Food,Offline,H,5/15/2017,769113194,6/17/2017,6540,255.28,159.42,1669531.20,1042606.80,626924.40
Baby Food,Offline,H,3/3/2015,943467938,3/8/2015,1984,255.28,159.42,506475.52,316289.28,190186.24
Meat,Offline,M,3/28/2016,158196103,4/1/2016,2597,421.89,364.69,1095648.33,947099.93,148548.40
Office Supplies,Online,H,8/19/2010,489937722,9/15/2010,2314,651.21,524.96,1506899.94,1214757.44,292142.50
Beverages,Offline,H,2/17/2010,319853484,3/27/2010,609,47.45,31.79,28897.05,19360.11,9536.94
Beverages,Online,L,2/1/2010,711897170,2/11/2010,5047,47.45,31.79,239480.15,160444.13,79036.02
Office Supplies,Online,L,9/15/2013,191243493,10/29/2013,2054,651.21,524.96,1337585.34,1078267.84,259317.50
Office Supplies,Online,H,4/1/2011,264596116,4/16/2011,8726,651.21,524.96,5682458.46,4580800.96,1101657.50
Cereal,Offline,H,12/23/2014,660712897,1/29/2015,8484,205.70,117.11,1745158.80,993561.24,751597.56
Meat,Offline,H,5/15/2014,473858201,5/24/2014,4027,421.89,364.69,1698951.03,1468606.63,230344.40
Baby Food,Offline,L,1/28/2011,913761079,2/6/2011,1064,255.28,159.42,271617.92,169622.88,101995.04
Cereal,Offline,L,3/22/2017,994314467,5/3/2017,8602,205.70,117.11,1769431.40,1007380.22,762051.18
Cosmetics,Offline,M,3/21/2017,684881532,4/10/2017,520,437.20,263.33,227344.00,136931.60,90412.40
Household,Offline,H,8/13/2013,293767821,9/22/2013,1281,668.27,502.54,856053.87,643753.74,212300.13
Clothes,Offline,H,7/13/2010,960970962,7/13/2010,1517,109.28,35.84,165777.76,54369.28,111408.48
Clothes,Online,M,7/28/2010,346869122,8/25/2010,5136,109.28,35.84,561262.08,184074.24,377187.84
Snacks,Online,L,4/25/2014,552847754,5/6/2014,8791,152.58,97.44,1341330.78,856595.04,484735.74
Beverages,Online,C,9/16/2011,148782193,10/12/2011,6812,47.45,31.79,323229.40,216553.48,106675.92
Clothes,Online,C,10/10/2014,480721223,11/13/2014,4947,109.28,35.84,540608.16,177300.48,363307.68
Meat,Online,H,9/9/2015,201784789,10/27/2015,1458,421.89,364.69,615115.62,531718.02,83397.60
Cosmetics,Offline,L,5/11/2015,544659936,6/7/2015,5833,437.20,263.33,2550187.60,1536003.89,1014183.71
Personal Care,Online,L,7/11/2015,351378667,8/12/2015,9611,81.73,56.67,785507.03,544655.37,240851.66
Office Supplies,Offline,L,4/22/2010,570688521,6/5/2010,8270,651.21,524.96,5385506.70,4341419.20,1044087.50
Vegetables,Online,C,7/15/2010,239341723,8/25/2010,5390,154.06,90.93,830383.40,490112.70,340270.70
Beverages,Offline,L,9/5/2012,362413489,9/27/2012,5060,47.45,31.79,240097.00,160857.40,79239.60
Cosmetics,Online,L,11/6/2010,479791247,12/18/2010,9747,437.20,263.33,4261388.40,2566677.51,1694710.89
Cereal,Online,H,7/26/2017,901796281,8/22/2017,414,205.70,117.11,85159.80,48483.54,36676.26
Fruits,Online,L,12/3/2016,520039403,1/15/2017,71,9.33,6.92,662.43,491.32,171.11
Fruits,Offline,L,2/18/2015,198064887,3/22/2015,656,9.33,6.92,6120.48,4539.52,1580.96
Personal Care,Online,H,7/7/2015,807262361,8/7/2015,5727,81.73,56.67,468067.71,324549.09,143518.62
Cereal,Offline,C,3/8/2014,369473922,4/8/2014,4399,205.70,117.11,904874.30,515166.89,389707.41
Household,Online,C,12/12/2014,775243651,1/31/2015,679,668.27,502.54,453755.33,341224.66,112530.67
Snacks,Offline,C,7/6/2014,970286166,7/17/2014,8093,152.58,97.44,1234829.94,788581.92,446248.02
Cereal,Online,M,11/9/2013,450224721,12/28/2013,355,205.70,117.11,73023.50,41574.05,31449.45
Personal Care,Offline,H,7/26/2010,212185752,9/12/2010,9334,81.73,56.67,762867.82,528957.78,233910.04
Vegetables,Offline,C,7/4/2011,452973020,8/10/2011,3637,154.06,90.93,560316.22,330712.41,229603.81
Clothes,Offline,C,7/1/2011,952544105,8/16/2011,7823,109.28,35.84,854897.44,280376.32,574521.12
Personal Care,Online,L,1/1/2017,235523116,1/8/2017,5379,81.73,56.67,439625.67,304827.93,134797.74
Cosmetics,Offline,L,1/22/2011,750778901,2/5/2011,1016,437.20,263.33,444195.20,267543.28,176651.92
Beverages,Offline,H,12/11/2015,124416148,12/18/2015,6358,47.45,31.79,301687.10,202120.82,99566.28
Clothes,Offline,L,6/20/2010,464782035,7/9/2010,8187,109.28,35.84,894675.36,293422.08,601253.28
Office Supplies,Online,H,7/26/2016,386878240,8/3/2016,4723,651.21,524.96,3075664.83,2479386.08,596278.75
Office Supplies,Online,H,1/26/2015,427126395,2/3/2015,5047,651.21,524.96,3286656.87,2649473.12,637183.75
Baby Food,Offline,C,9/12/2016,657626855,9/22/2016,5255,255.28,159.42,1341496.40,837752.10,503744.30
Snacks,Offline,M,2/12/2010,641053807,2/18/2010,922,152.58,97.44,140678.76,89839.68,50839.08
Vegetables,Online,H,12/13/2011,305239093,1/17/2012,5886,154.06,90.93,906797.16,535213.98,371583.18
Beverages,Offline,H,6/14/2015,442135608,7/15/2015,6606,47.45,31.79,313454.70,210004.74,103449.96
Snacks,Online,M,7/31/2016,196740090,8/21/2016,8620,152.58,97.44,1315239.60,839932.80,475306.80
Meat,Online,C,11/11/2011,717196357,11/13/2011,3195,421.89,364.69,1347938.55,1165184.55,182754.00
Fruits,Offline,H,8/19/2015,324461734,8/28/2015,4292,9.33,6.92,40044.36,29700.64,10343.72
Cereal,Offline,C,5/13/2016,206886565,5/18/2016,1187,205.70,117.11,244165.90,139009.57,105156.33
Cosmetics,Offline,C,5/12/2010,119568860,5/28/2010,1938,437.20,263.33,847293.60,510333.54,336960.06
Personal Care,Online,H,12/20/2014,172909200,1/13/2015,6529,81.73,56.67,533615.17,369998.43,163616.74
Meat,Online,H,10/2/2013,611825025,10/2/2013,1476,421.89,364.69,622709.64,538282.44,84427.20
Fruits,Offline,H,6/29/2011,686798560,8/3/2011,7811,9.33,6.92,72876.63,54052.12,18824.51
Office Supplies,Online,M,4/20/2010,348630368,6/3/2010,6328,651.21,524.96,4120856.88,3321946.88,798910.00
Personal Care,Offline,M,11/15/2011,173937880,12/18/2011,939,81.73,56.67,76744.47,53213.13,23531.34
Beverages,Offline,L,9/14/2010,573930346,10/3/2010,7598,47.45,31.79,360525.10,241540.42,118984.68
Beverages,Offline,H,3/18/2017,637572944,3/29/2017,857,47.45,31.79,40664.65,27244.03,13420.62
Snacks,Online,C,9/29/2015,606977736,10/7/2015,7055,152.58,97.44,1076451.90,687439.20,389012.70
Meat,Online,H,1/26/2014,986957919,2/27/2014,1636,421.89,364.69,690212.04,596632.84,93579.20
Cereal,Online,H,11/23/2016,175065267,12/2/2016,4558,205.70,117.11,937580.60,533787.38,403793.22
Baby Food,Online,L,11/17/2013,747890269,12/10/2013,6205,255.28,159.42,1584012.40,989201.10,594811.30
Meat,Offline,M,6/21/2017,694887673,6/22/2017,1559,421.89,364.69,657726.51,568551.71,89174.80
Snacks,Offline,L,8/6/2014,864140641,8/22/2014,7274,152.58,97.44,1109866.92,708778.56,401088.36
Office Supplies,Offline,M,12/2/2015,770437991,1/15/2016,8577,651.21,524.96,5585428.17,4502581.92,1082846.25
Personal Care,Online,C,1/11/2014,701059758,1/15/2014,8016,81.73,56.67,655147.68,454266.72,200880.96
Meat,Offline,C,3/31/2016,602312409,4/5/2016,6482,421.89,364.69,2734690.98,2363920.58,370770.40
Household,Online,H,8/13/2014,633936297,8/30/2014,4693,668.27,502.54,3136191.11,2358420.22,777770.89
Beverages,Offline,M,2/2/2012,120104014,3/11/2012,302,47.45,31.79,14329.90,9600.58,4729.32
Baby Food,Online,H,4/18/2011,728865039,5/21/2011,6217,255.28,159.42,1587075.76,991114.14,595961.62
Clothes,Offline,M,10/26/2010,594322001,10/31/2010,1942,109.28,35.84,212221.76,69601.28,142620.48
Clothes,Offline,H,3/2/2012,164030444,3/21/2012,9108,109.28,35.84,995322.24,326430.72,668891.52
Clothes,Offline,H,2/13/2017,696409881,4/2/2017,2014,109.28,35.84,220089.92,72181.76,147908.16
Clothes,Online,C,9/6/2013,112014901,9/27/2013,6553,109.28,35.84,716111.84,234859.52,481252.32
Cosmetics,Offline,L,12/3/2015,267245709,1/9/2016,2799,437.20,263.33,1223722.80,737060.67,486662.13
Fruits,Offline,H,2/15/2016,906742274,3/22/2016,4044,9.33,6.92,37730.52,27984.48,9746.04
Cosmetics,Online,C,9/30/2014,992059695,11/9/2014,1364,437.20,263.33,596340.80,359182.12,237158.68
Meat,Online,M,10/7/2015,464148175,11/6/2015,614,421.89,364.69,259040.46,223919.66,35120.80
Baby Food,Offline,M,9/16/2012,116820561,10/13/2012,8655,255.28,159.42,2209448.40,1379780.10,829668.30
Beverages,Offline,C,1/10/2012,523915088,1/17/2012,6972,47.45,31.79,330821.40,221639.88,109181.52
Snacks,Online,L,10/9/2014,171288287,10/21/2014,6865,152.58,97.44,1047461.70,668925.60,378536.10
Baby Food,Online,C,7/22/2016,489641606,8/16/2016,4687,255.28,159.42,1196497.36,747201.54,449295.82
Vegetables,Offline,M,1/14/2014,419925630,3/3/2014,4180,154.06,90.93,643970.80,380087.40,263883.40
Fruits,Offline,H,11/17/2014,319120919,12/18/2014,3826,9.33,6.92,35696.58,26475.92,9220.66
Household,Online,C,10/3/2014,492488610,11/3/2014,7179,668.27,502.54,4797510.33,3607734.66,1189775.67
Personal Care,Online,L,10/11/2012,791380250,11/29/2012,5857,81.73,56.67,478692.61,331916.19,146776.42
Beverages,Offline,L,1/15/2017,937238776,2/5/2017,8636,47.45,31.79,409778.20,274538.44,135239.76
Beverages,Offline,C,10/30/2014,358044278,11/20/2014,2113,47.45,31.79,100261.85,67172.27,33089.58
Fruits,Offline,C,5/10/2013,149078309,6/7/2013,4439,9.33,6.92,41415.87,30717.88,10697.99
Beverages,Online,H,1/11/2011,493179547,1/12/2011,1642,47.45,31.79,77912.90,52199.18,25713.72
Vegetables,Offline,L,10/14/2011,542207753,11/24/2011,178,154.06,90.93,27422.68,16185.54,11237.14
Meat,Online,C,2/16/2016,447237384,3/27/2016,6335,421.89,364.69,2672673.15,2310311.15,362362.00
Personal Care,Offline,H,8/9/2011,528819453,9/9/2011,8283,81.73,56.67,676969.59,469397.61,207571.98
Snacks,Offline,H,5/9/2013,783332765,5/26/2013,4427,152.58,97.44,675471.66,431366.88,244104.78
Cereal,Online,M,11/11/2010,333340489,11/26/2010,1713,205.70,117.11,352364.10,200609.43,151754.67
Snacks,Offline,C,12/5/2012,919299304,12/27/2012,9948,152.58,97.44,1517865.84,969333.12,548532.72
Personal Care,Online,C,11/18/2015,112409722,12/29/2015,3390,81.73,56.67,277064.70,192111.30,84953.40
Personal Care,Online,M,6/16/2012,194189202,7/3/2012,3755,81.73,56.67,306896.15,212795.85,94100.30
Cosmetics,Offline,M,1/14/2015,847468888,3/1/2015,3732,437.20,263.33,1631630.40,982747.56,648882.84
Fruits,Offline,M,7/5/2010,706992805,8/11/2010,3737,9.33,6.92,34866.21,25860.04,9006.17
Snacks,Online,M,4/3/2013,838548505,4/7/2013,3992,152.58,97.44,609099.36,388980.48,220118.88
Beverages,Online,L,11/7/2012,569561135,11/25/2012,4652,47.45,31.79,220737.40,147887.08,72850.32
Meat,Online,C,10/15/2010,336722648,11/28/2010,2569,421.89,364.69,1083835.41,936888.61,146946.80
Household,Offline,H,4/21/2010,789125478,6/7/2010,8620,668.27,502.54,5760487.40,4331894.80,1428592.60
Baby Food,Offline,M,11/22/2014,854233205,11/23/2014,5443,255.28,159.42,1389489.04,867723.06,521765.98
Office Supplies,Online,C,1/7/2012,936111390,2/22/2012,5018,651.21,524.96,3267771.78,2634249.28,633522.50
Snacks,Online,H,7/30/2012,789759337,9/4/2012,6193,152.58,97.44,944927.94,603445.92,341482.02
Cereal,Offline,M,6/28/2010,806134974,7/2/2010,2108,205.70,117.11,433615.60,246867.88,186747.72
Beverages,Online,M,8/21/2012,976515328,10/5/2012,1441,47.45,31.79,68375.45,45809.39,22566.06
Snacks,Online,H,2/25/2016,395403802,3/26/2016,7627,152.58,97.44,1163727.66,743174.88,420552.78
Meat,Online,M,2/25/2017,319754779,3/18/2017,1400,421.89,364.69,590646.00,510566.00,80080.00
Personal Care,Online,L,4/1/2012,145259702,5/17/2012,4429,81.73,56.67,361982.17,250991.43,110990.74
Meat,Offline,M,5/27/2012,229491364,6/4/2012,449,421.89,364.69,189428.61,163745.81,25682.80
Fruits,Offline,H,4/1/2017,439288604,4/26/2017,4115,9.33,6.92,38392.95,28475.80,9917.15
Household,Online,C,4/20/2011,819861018,4/21/2011,3949,668.27,502.54,2638998.23,1984530.46,654467.77
Meat,Offline,M,1/21/2014,320783460,2/19/2014,5809,421.89,364.69,2450759.01,2118484.21,332274.80
Vegetables,Online,H,9/8/2016,629328048,10/24/2016,1009,154.06,90.93,155446.54,91748.37,63698.17
Vegetables,Offline,H,9/21/2016,605793273,9/21/2016,6546,154.06,90.93,1008476.76,595227.78,413248.98
Meat,Online,H,1/8/2011,818001067,1/27/2011,3548,421.89,364.69,1496865.72,1293920.12,202945.60
Office Supplies,Offline,C,12/12/2014,949993216,1/23/2015,2959,651.21,524.96,1926930.39,1553356.64,373573.75
Cosmetics,Online,L,10/7/2016,388499152,10/28/2016,4387,437.20,263.33,1917996.40,1155228.71,762767.69
Office Supplies,Offline,L,8/9/2014,364569556,8/16/2014,3088,651.21,524.96,2010936.48,1621076.48,389860.00
Personal Care,Offline,H,5/31/2017,333382117,5/31/2017,4032,81.73,56.67,329535.36,228493.44,101041.92
Snacks,Offline,C,4/22/2016,329563510,5/10/2016,4021,152.58,97.44,613524.18,391806.24,221717.94
Clothes,Online,M,10/13/2014,924837529,11/17/2014,8832,109.28,35.84,965160.96,316538.88,648622.08
Office Supplies,Offline,L,9/1/2012,774609792,9/11/2012,3106,651.21,524.96,2022658.26,1630525.76,392132.50
Household,Online,C,5/16/2011,860166251,6/19/2011,1163,668.27,502.54,777198.01,584454.02,192743.99
Beverages,Offline,L,1/15/2016,684445083,1/30/2016,1365,47.45,31.79,64769.25,43393.35,21375.90
Personal Care,Offline,C,6/9/2014,204730498,6/29/2014,3159,81.73,56.67,258185.07,179020.53,79164.54
Beverages,Online,C,9/22/2010,784221112,10/15/2010,7309,47.45,31.79,346812.05,232353.11,114458.94
Baby Food,Online,H,3/13/2013,477042949,3/16/2013,6464,255.28,159.42,1650129.92,1030490.88,619639.04
Vegetables,Offline,L,1/31/2017,588882482,2/10/2017,2267,154.06,90.93,349254.02,206138.31,143115.71
Snacks,Offline,L,12/3/2012,697241151,12/24/2012,8006,152.58,97.44,1221555.48,780104.64,441450.84
Baby Food,Online,M,4/6/2016,634232413,4/25/2016,2320,255.28,159.42,592249.60,369854.40,222395.20
Beverages,Online,M,7/18/2016,132900083,9/1/2016,6943,47.45,31.79,329445.35,220717.97,108727.38
Cereal,Online,M,11/22/2013,514064729,12/17/2013,2032,205.70,117.11,417982.40,237967.52,180014.88
Cereal,Online,M,3/14/2012,358932626,4/10/2012,4995,205.70,117.11,1027471.50,584964.45,442507.05
Fruits,Offline,L,5/24/2010,773975932,6/14/2010,5533,9.33,6.92,51622.89,38288.36,13334.53
Baby Food,Online,L,4/5/2013,973231875,5/9/2013,9794,255.28,159.42,2500212.32,1561359.48,938852.84
Baby Food,Online,C,8/17/2011,870172393,9/2/2011,2203,255.28,159.42,562381.84,351202.26,211179.58
Baby Food,Offline,H,5/28/2012,407862126,7/16/2012,4322,255.28,159.42,1103320.16,689013.24,414306.92
